"id","nvarsOrig","nclausesOrig","nvars","nclauses","reducedVars","reducedClauses","vars_clauses_ratio","POSNEG_RATIO_CLAUSE_mean","POSNEG_RATIO_CLAUSE_coeff_variation","POSNEG_RATIO_CLAUSE_entropy","VCG_CLAUSE_mean","VCG_CLAUSE_coeff_variation","VCG_CLAUSE_min","VCG_CLAUSE_max","VCG_CLAUSE_entropy","BINARYp","TRINARYp","VCG_VAR_mean","VCG_VAR_coeff_variation","VCG_VAR_min","VCG_VAR_max","VCG_VAR_entropy","POSNEG_RATIO_VAR_mean","POSNEG_RATIO_VAR_stdev","POSNEG_RATIO_VAR_min","POSNEG_RATIO_VAR_max","POSNEG_RATIO_VAR_entropy","HORNY_VAR_mean","HORNY_VAR_coeff_variation","HORNY_VAR_min","HORNY_VAR_max","HORNY_VAR_entropy","horn_clauses_fraction","VG_mean","VG_coeff_variation","VG_min","VG_max","CG_mean","CG_coeff_variation","CG_min","CG_max","CG_entropy","cluster_coeff_mean","cluster_coeff_coeff_variation","cluster_coeff_min","cluster_coeff_max","cluster_coeff_entropy","EBGlucose_1.0","SAT09referencesolverglucose_1.0","SAT09referencesolverprecosat_236","minisathackMiniSAT_2.2.0.agile.26","minisathackcir_minisat_2011.05.13_simp_","minisathackcontrasat_2011.03.02","minisathackminisat_psm_2011.04.01","rcl_2011.04.01","EBGlucose_1.0_success","SAT09referencesolverglucose_1.0_success","SAT09referencesolverprecosat_236_success","minisathackMiniSAT_2.2.0.agile.26_success","minisathackcir_minisat_2011.05.13_simp__success","minisathackcontrasat_2011.03.02_success","minisathackminisat_psm_2011.04.01_success","rcl_2011.04.01_success","Pre","Basic","KLB","CG","Class"
"./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtviseisenberg1-tseitin.cnf",102621,307469,25127,144550,3.0841,1.1271,0.1738,0.5142,0.7078,1.7997,1e-04,0.4267,1e-04,7e-04,1.5375,0.2785,0.6665,1e-04,1.4458,0,0.0014,2.8469,0.1478,0.1406,0,0.7576,2.8663,0,1.157,0,4e-04,2.2615,0.4489,1e-04,1.425,0,0.0013,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,28.6536,39.166,102.169,63.8913,179.484,68.5436,55.4076,45.0671,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",2.09,0.02,1.74,60.03,"glucose_2"
"./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtvisns3p02-tseitin.cnf",163622,488120,28580,187665,4.7251,1.601,0.1523,0.5069,0.7219,1.7515,1e-04,0.3831,1e-04,0.0017,1.5573,0.2076,0.5821,1e-04,1.9902,0,0.0038,3.1164,0.1345,0.1257,0,1,2.9173,0,1.904,0,0.0014,2.6354,0.4732,1e-04,1.5878,0,0.0024,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,5000,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",3.27,0.03,2.24,60.01,"Lingeling_587f_fixed_"
"./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtvissoap1-tseitin.cnf",156058,466691,40949,208560,2.811,1.2377,0.1963,0.4621,0.8043,1.5585,1e-04,0.3802,0,9e-04,1.3992,0.3179,0.7239,1e-04,1.4051,0,0.0033,3.0249,0.1453,0.1362,0,0.8298,2.9871,0,1.036,0,9e-04,2.4748,0.5349,1e-04,1.1735,0,0.0025,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,432.572,380.029,551.32,2605.15,4536.21,2417.4,1712.18,5000,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",2.69,0.03,4.54,60.04,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-bc57sensorsp2-tseitin.cnf",71285,196970,17498,80000,3.0739,1.4621,0.2187,0.415,0.7719,1.5615,2e-04,1.1914,1e-04,0.005,1.3846,0.1966,0.7678,2e-04,1.9496,0,0.0197,2.8718,0.1862,0.136,0,1,2.8716,1e-04,1.5718,0,0.0127,2.4085,0.6098,3e-04,1.0773,0,0.0045,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,1.91971,1.9897,1.84672,0.779881,0.835872,0.809876,1.9837,1.9927,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",2.15,0.02,0.86,60.01,"glueminisat_2.2.5"
"./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-bc57sensorsp3-tseitin.cnf",70297,194006,17110,78757,3.1085,1.4633,0.2173,0.4198,0.7532,1.5832,2e-04,1.1904,1e-04,0.0052,1.3986,0.1894,0.7606,2e-04,1.9942,0,0.0249,2.9191,0.1877,0.137,0,1,2.9157,1e-04,1.6816,0,0.0154,2.4957,0.6102,3e-04,1.0571,0,0.0063,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,1.49277,1.54576,1.67774,0.769882,0.769882,0.788879,1.39479,1.46278,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",1.68,0.02,0.82,60.01,"RestartSAT_B95"
"./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-bjrb07amba2andenv-tseitin.cnf",70167,209513,16635,99876,3.218,1.0977,0.1666,0.4649,0.7574,1.8983,2e-04,0.4194,1e-04,7e-04,1.689,0.2421,0.5634,2e-04,2.2849,1e-04,0.0048,2.996,0.1837,0.1293,0,0.7143,3.1934,1e-04,2.1075,0,0.0016,2.2388,0.4528,2e-04,1.6796,1e-04,0.0032,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,7.8988,7.16091,14.8537,4.39433,6.65399,6.25205,6.39703,5.60715,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",1.4,0.02,0.77,60.01,"glucose_2"
"./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-eijkbs6669-tseitin.cnf",192503,564953,57963,279680,2.3211,1.02,0.2072,0.4177,0.7889,1.2865,1e-04,0.2314,0,9e-04,1.001,0.1174,0.7211,1e-04,0.6056,0,5e-04,2.7282,0.061,0.0712,0,0.8261,2.0203,0,0.8703,0,3e-04,2.2559,0.5045,0,1.0087,0,5e-04,1e-04,0.6632,0,0.0012,3.698,0.2613,0.5289,0.0227,0.7868,3.7353,2230.26,2589.94,5000,5000,5000,5000,5000,5000,"TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2.37,0.05,9.06,10.69,"glucose_2"
"./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-nusmvreactorp4-tseitin.cnf",56536,158531,14405,67060,2.9247,1.364,0.2148,0.4474,0.809,1.8324,3e-04,0.908,1e-04,0.0035,1.5694,0.2174,0.5776,3e-04,0.7375,1e-04,0.0043,3.1318,0.1911,0.1844,0,0.9794,3.1361,1e-04,0.837,0,0.0014,2.4382,0.5174,3e-04,0.8213,1e-04,0.0028,6e-04,0.7552,1e-04,0.0076,4.3796,0.2095,0.474,0.0102,0.7647,3.5227,1.02284,1.09383,0.178972,0.579911,0.613905,0.596908,0.989849,1.03084,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",1.38,0.01,0.58,7.93,"newJointClass"
"./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtpmsns2-tseitin.cnf",88352,262658,23820,135563,2.7092,0.9375,0.1757,0.456,0.7582,1.7048,1e-04,0.3687,1e-04,0.0018,1.4907,0.2359,0.6345,1e-04,1.193,1e-04,0.0021,3.1253,0.1268,0.1192,0,0.8148,2.896,1e-04,1.2783,0,7e-04,2.6411,0.4676,1e-04,1.0172,0,0.0015,5e-04,0.8597,0,0.0036,4.9056,0.1392,0.6055,0.0217,0.7333,3.3076,644.051,706.262,1004.3,2661.53,3050.01,2168.72,1251.52,2304.12,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",1.4,0.02,1.56,44.65,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtswvsam6x8p3-tseitin.cnf",154038,460862,24093,174822,5.3935,1.6362,0.1378,0.5453,0.6381,1.7862,2e-04,0.4904,1e-04,0.0028,1.5797,0.1794,0.5677,2e-04,1.806,0,0.0028,3.0252,0.1193,0.1227,0,0.9,2.5871,1e-04,1.2668,0,8e-04,2.537,0.4962,1e-04,1.4777,0,0.0017,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,4.23236,4.26735,5.45817,2.5926,2.86556,2.88556,3.67744,3.84142,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",3.06,0.02,1.63,60.02,"minisathackreferenceminisat_2.2.0"
"./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtviseisenberg2-tseitin.cnf",115266,345359,28227,162444,3.0835,1.126,0.1738,0.5141,0.7079,1.7997,1e-04,0.4264,1e-04,6e-04,1.5374,0.2783,0.6662,1e-04,1.4466,0,0.0012,2.8481,0.1478,0.1405,0,0.7538,2.8674,0,1.1573,0,3e-04,2.2597,0.4486,1e-04,1.4257,0,0.0012,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,31.1073,32.637,84.8151,46.7999,40.0429,29.2725,28.4697,166.808,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",2.36,0.03,2.18,60.01,"QuteRSat_2011.05.12_fixed_"
"./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtvisns2p3-tseitin.cnf",116405,346850,20646,133993,4.6381,1.5886,0.1541,0.5177,0.6918,1.7363,2e-04,0.3571,1e-04,0.002,1.5238,0.2075,0.571,2e-04,1.6521,0,0.0036,3.0906,0.1395,0.1238,0,1,2.8824,1e-04,1.6554,0,0.0013,2.7406,0.4961,1e-04,1.3381,0,0.0021,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,6.97994,5.70513,8.90664,3.9714,7.72783,5.30319,7.2089,3.86641,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",2.24,0.02,1.17,60.02,"glucose_2"
"./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtvisns3p00-tseitin.cnf",183325,546914,32046,210225,4.7207,1.6016,0.1524,0.507,0.721,1.7468,1e-04,0.3789,1e-04,0.0017,1.5474,0.2069,0.582,1e-04,1.9984,0,0.0034,3.1149,0.1349,0.1266,0,1,2.9368,0,1.9006,0,0.0013,2.6363,0.4736,1e-04,1.5976,0,0.0021,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,5000,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",3.67,0.04,2.8,60.02,"Lingeling_587f_fixed_"
"./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-VS3-benchmark-S2-tseitin.cnf",257030,769313,106410,532922,1.4155,0.4436,0.1997,0.3506,0.8989,1.3576,0,0.2655,0,0,1.1437,0.3052,0.751,0,2.144,0,0.0021,1.9242,0.1104,0.0905,0,0.4444,1.9804,0,2.2909,0,0.001,1.8201,0.4767,0,2.5059,0,0.002,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,5000,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",3.94,0.08,31.23,60.03,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libmsrpc_vc1225336-tseitin.cnf",206768,599363,42608,212741,3.8528,1.8173,0.2003,0.487,0.7358,1.4861,1e-04,0.5803,0,0.0015,1.3418,0.2605,0.7861,1e-04,2.9341,0,0.0104,2.5911,0.1091,0.1515,0,0.9365,2.1336,0,2.9475,0,0.0048,2.2405,0.579,1e-04,2.8496,0,0.0079,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,3.60245,3.70144,3.36549,1.51077,1.70874,1.54376,3.64545,4.09638,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",4.28,0.04,5.04,62.84,"minisathackreferenceminisat_2.2.0"
"./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbclient_vc1228502-tseitin.cnf",266663,768347,47208,235550,4.6487,2.2619,0.2004,0.4843,0.7402,1.4799,1e-04,0.6103,0,0.0014,1.3327,0.2604,0.7876,1e-04,3.3066,0,0.0085,2.5401,0.1025,0.1487,0,0.9692,2.0293,0,3.28,0,0.0055,2.1823,0.5949,1e-04,3.187,0,0.0074,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,5.59615,5.34319,4.5713,1.9667,2.20366,2.01769,4.85326,4.80127,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",5.54,0.04,6.03,60.03,"minisathackreferenceminisat_2.2.0"
"./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbsharemodes_vc5759-tseitin.cnf",164758,456350,27841,139828,4.9178,2.2637,0.1991,0.4894,0.7145,1.5902,1e-04,0.6169,1e-04,0.0024,1.4514,0.2331,0.7369,1e-04,1.9297,0,0.0091,2.8737,0.1465,0.1742,0,0.9615,2.5292,1e-04,2.1112,0,0.0047,2.4153,0.5255,1e-04,1.7074,0,0.005,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,3.22551,3.02554,2.89156,1.36879,1.59376,1.41478,2.80957,2.89356,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",3.4,0.02,2.13,60.02,"minisathackreferenceminisat_2.2.0"
"./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-countbits128-tseitin.cnf",95810,287045,35680,165084,1.6853,0.7388,0.2161,0.421,0.8865,1.3615,1e-04,0.7793,1e-04,0.0036,1.0765,0.4538,0.7422,1e-04,0.3436,0,8e-04,1.6058,0.0955,0.0978,0,0.9416,1.633,0,0.7372,0,8e-04,1.626,0.5989,2e-04,1.2953,0,8e-04,1e-04,0.9142,0,0.0046,2.6267,0.1629,0.3047,0.0035,0.619,2.4065,5000,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2.65,0.02,3.54,2.65,"QuteRSat_2011.05.12_fixed_"
"./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-ext_con_032_008_0256-tseitin.cnf",72215,360552,27139.5,201278.5,0.9781,0.4476,0.1524,0.4365,0.7335,1.26715,1e-04,0.62785,1e-04,0.0024,1.04625,0.3106,0.7978,1e-04,1.3515,0,0.0033,2.57745,0.1886,0.16165,0,0.9016,2.27795,1e-04,1.4475,0,0.0014,2.2878,0.6013,2e-04,1.0421,0,0.0025,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,0.350945,0.365943,0.368943,5000,6.80496,5000,0.354945,0.347947,"TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE",0.45,0,0,0,"glucose_2"
"./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-lfsr_004_127_112-tseitin.cnf",72215,360552,27139.5,201278.5,0.9781,0.4476,0.1524,0.4365,0.7335,1.26715,1e-04,0.62785,1e-04,0.0024,1.04625,0.3106,0.7978,1e-04,1.3515,0,0.0033,2.57745,0.1886,0.16165,0,0.9016,2.27795,1e-04,1.4475,0,0.0014,2.2878,0.6013,2e-04,1.0421,0,0.0025,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,1705.08,1263.94,86.9108,3.99639,3.9564,4.74428,1721.96,1570.44,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",0,0,0,0,"minisathackEBMiniSAT_2011.03.02"
"./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-lfsr_008_063_080-tseitin.cnf",259762,656573,3796,61509,67.4305,9.6744,0.0617,0.7163,0.5093,1.3543,0.0011,1.9281,5e-04,0.0329,1.2976,0.5851,0.8282,0.0011,3.602,1e-04,0.0674,2.9347,0.3145,0.2233,0,0.908,2.7646,5e-04,2.9177,0,0.0459,2.761,0.8478,0.0012,2.4745,1e-04,0.0256,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,209.592,225.507,108.834,11.9842,14.3508,23.5894,210.974,239.199,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",138.57,0.01,0.07,60.46,"minisathackLR_GL_SHR_2011.03.02"
"./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-lfsr_008_079_112-tseitin.cnf",448370,1130525,6404,101640,69.0141,10.1228,0.063,0.6938,0.5235,1.3928,6e-04,1.9187,3e-04,0.0176,1.3418,0.5524,0.8398,6e-04,4.4161,1e-04,0.0926,3.1268,0.3397,0.2535,0,0.9328,3.169,3e-04,4.5264,0,0.076,3.0191,0.8552,7e-04,2.883,1e-04,0.0187,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,612.705,484.03,55.3866,20.6979,20.6579,33.8429,487.672,520.677,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",341.2,0.01,0.16,60.07,"minisathackLR_GL_SHR_2011.03.02"
"./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-nlzbe256-tseitin.cnf",361856,1084031,67754,368206,4.3407,1.9441,0.184,0.4512,0.7842,1.0179,0,0.2647,0,0.0038,0.779,0.1875,0.907,0,3.1983,0,0.0028,0.8855,0.011,0.0891,0,0.9847,0.1832,0,4.7989,0,0.0014,0.9542,0.5422,0,4.2697,0,0.0029,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,21.9487,25.1082,20.8638,12.6951,11.2303,10.8424,21.5737,22.7465,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",17.32,0.06,12.37,60.03,"glueminisat_2.2.5"
"./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-rfunit_flat-64-tseitin.cnf",266805,720122,156,1611,1709.2885,446.0031,0.0968,0.9925,0.0678,0.1646,0.0404,2.3778,0.0128,0.4038,0.5395,0.8901,0.8982,0.0404,0.2389,0.005,0.0453,1.7997,0.6275,0.1926,0,0.9091,1.7802,0.0124,0.8694,0.0031,0.0391,1.6935,0.9249,0.0461,0.0714,0.0385,0.0484,0.0668,1.6403,0.0043,0.4953,1.7327,0.0961,0.3221,0.0026,0.3556,1.3044,19.544,19.795,2.5956,0.961852,0.987849,0.904862,20.5019,21.3488,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",8.67,0,0,3.08,"RestartSAT_B95"
"./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-servers_slapd_a_vc149789-tseitin.cnf",360364,1076507,170050,707834,1.1192,0.5208,0.2402,0.3973,0.7422,1.135,0,0.2165,0,1e-04,0.9207,0.2762,0.8859,0,1.0386,0,0.0015,1.7187,0.0821,0.065,0,1,1.6253,0,1.118,0,7e-04,1.4897,0.5027,0,1.0531,0,0.0011,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,5000,5000,5.02323,1.23681,1.38879,1.26981,5000,2240.91,"FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE",4.71,0.1,77.71,60.05,"RestartSAT_B95"
"./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-src_wget_vc18517-tseitin.cnf",180045,538304,60973,277731,1.9529,0.9382,0.2195,0.429,0.7544,1.2944,0,0.6089,0,0.0011,1.1049,0.2989,0.8358,0,1.6876,0,0.0038,2.1363,0.0871,0.0857,0,0.9568,1.7409,0,1.6966,0,0.0015,1.7779,0.5618,0,2.1062,0,0.0024,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,3.48147,3.63445,4.43033,1.24381,1.39679,1.2878,3.15952,3.35849,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",4.09,0.06,10.02,60.02,"minisathackEBMiniSAT_2011.03.02"
"./SAT11/application/kullmann/AES/Benchmarks/128/aes_128_10_keyfind_1.cnf",8080,96704,7616,95280,0.0609,0.0149,0.0799,0.3535,0.7225,2.1749,7e-04,0.2642,3e-04,0.0011,1.6193,0.0148,0.1652,7e-04,0.874,1e-04,0.0019,2.8258,0.0102,0.0186,0,0.1017,1.0256,1e-04,0.7763,0,2e-04,2.4165,0.1217,1e-04,0.61,1e-04,3e-04,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,5000,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.29,0.03,0.18,60.01,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT11/application/kullmann/AES/Benchmarks/128/aes_128_1_keyfind_1.cnf",1192,10656,800,9592,0.49,0.1109,0.0834,0.3513,0.7444,2.2048,0.007,0.2664,0.0025,0.01,1.6566,0.04,0.1468,0.007,0.9231,0.001,0.0187,2.8373,0.0097,0.018,0,0.1,0.9864,7e-04,0.7568,2e-04,0.0022,2.4978,0.1437,0.0013,0.6764,5e-04,0.0032,0.0253,0.3566,0.0014,0.0417,5.1149,0.5038,0.2805,0.2714,0.7485,3.2805,5000,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.02,0.01,0,28.94,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT11/application/kullmann/AES/Benchmarks/128/aes_128_2_keyfind_1.cnf",2000,20544,1600,19440,0.25,0.0568,0.0823,0.3526,0.7312,2.1902,0.0035,0.2662,0.0013,0.005,1.6459,0.0263,0.158,0.0035,0.9107,5e-04,0.0092,2.9039,0.0097,0.018,0,0.1,0.9857,4e-04,0.7779,1e-04,0.0011,2.4556,0.1326,6e-04,0.6498,3e-04,0.0016,0.0124,0.3635,7e-04,0.0206,5.139,0.4949,0.2792,0.2714,0.7485,3.4119,5000,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.05,0,0.01,58.66,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT11/application/kullmann/AES/Benchmarks/128/aes_128_3_keyfind_1.cnf",2808,30432,2400,29288,0.17,0.0391,0.0819,0.3534,0.7268,2.1853,0.0023,0.266,8e-04,0.0033,1.6398,0.0219,0.1617,0.0023,0.9066,3e-04,0.0061,2.8721,0.0096,0.018,0,0.1,0.9854,2e-04,0.7859,1e-04,7e-04,2.4354,0.1288,4e-04,0.641,2e-04,0.0011,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,5000,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.09,0.01,0.02,60.01,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT11/application/kullmann/AES/Benchmarks/32/aes_32_1_keyfind_1.cnf",300,1016,146,660,1.0548,0.5394,0.2212,0.4475,0.7224,1.4585,0.0235,0.1795,0.0137,0.0342,0.9282,0.0364,0.5697,0.0235,0.3154,0.0106,0.0409,2.5754,0.0572,0.0746,0,0.25,1.7135,0.0097,0.3403,0.003,0.0182,2.0593,0.4303,0.0128,0.2842,0.0076,0.0212,0.0366,0.2282,0.0167,0.0561,3.0259,0.3477,0.1399,0.25,0.5205,2.8508,0.015997,0.012997,0.038994,0.014997,0.015997,0.008997,0.020996,0.025995,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",0,0,0,0.01,"minisathackLR_GL_SHR_2011.03.02"
"./SAT11/application/kullmann/AES/Benchmarks/32/aes_32_2_keyfind_1.cnf",504,1840,298,1432,0.6913,0.2849,0.2081,0.4544,0.6663,1.4436,0.0118,0.169,0.0067,0.0168,0.8921,0.0223,0.5028,0.0118,0.3063,0.0049,0.0237,2.6786,0.0526,0.0707,0,0.25,1.793,0.0047,0.3406,0.0014,0.0091,2.1438,0.4064,0.0062,0.2847,0.0035,0.0105,0.0187,0.2189,0.0063,0.0356,3.1242,0.3248,0.1651,0.1882,0.5205,3.0533,11.6792,63.3204,1.26781,1.14182,6.65999,2.69659,14.7708,14.5928,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",0,0,0,0.04,"minisathackreferenceminisat_2.2.0"
"./SAT11/application/kullmann/AES/Benchmarks/32/aes_32_3_keyfind_1.cnf",708,2664,450,2204,0.5733,0.2087,0.2042,0.4628,0.6186,1.4091,0.0078,0.1654,0.0044,0.0111,0.8766,0.0181,0.4828,0.0078,0.291,0.0032,0.0154,2.6635,0.0509,0.0691,0,0.25,1.782,0.0032,0.3008,9e-04,0.0059,2.0382,0.4079,0.0041,0.28,0.0023,0.0068,0.0124,0.2085,0.0041,0.0231,3.0849,0.3195,0.1705,0.1679,0.5205,3.0479,2168.68,5000,2908.57,188.931,1309.16,5000,5000,5000,"TRUE","FALSE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE",0,0,0,0.07,"newJointClass"
"./SAT11/application/kullmann/AES/Benchmarks/32/aes_32_4_keyfind_1.cnf",912,3488,602,2976,0.515,0.172,0.2023,0.4648,0.6051,1.3961,0.0059,0.1635,0.0033,0.0083,0.8682,0.0161,0.4731,0.0059,0.2829,0.0024,0.0114,2.6419,0.0501,0.0683,0,0.25,1.7705,0.0024,0.2931,7e-04,0.0044,1.9881,0.4036,0.003,0.2773,0.0017,0.005,0.0093,0.2021,0.003,0.0171,3.0454,0.317,0.1725,0.1679,0.5205,3.0201,5000,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.01,0,0,0.1,"CryptoMiniSat_Strange.Night2.st_fixed_"
