"id","stats_varcount","stats_var_bool","stats_var_discrete","stats_dom_0","stats_dom_25","stats_dom_50","stats_dom_75","stats_dom_100","stats_dom_mean","stats_dom_not2_2_ratio","stats_branchingvars","stats_conscount","stats_arity_0","stats_arity_25","stats_arity_50","stats_arity_75","stats_arity_100","stats_arity_mean","stats_arity_mean_normalised","stats_cts_per_var_mean","stats_cts_per_var_mean_normalised","stats_alldiff_count","stats_alldiff_proportion","stats_sums_count","stats_sums_proportion","stats_or_atleastk_count","stats_or_atleastk_proportion","stats_binary_count","stats_binary_proportion","stats_table_count","stats_table_proportion","stats_lex_count","stats_lex_proportion","stats_unary_count","stats_unary_proportion","stats_multi_shared_vars","stats_edge_density","stats_Local_Variance","clustering_coefficient","minimum_degree","normalised_minimum_degree","maximum_degree","normalised_maximum_degree","median_degree","normalised_median_degree","mean_degree","normalised_mean_degree","width_of_ordering","normalised_width_of_ordering","width_of_graph","normalised_width_of_graph","SAC_literals","normalised_SAC_literals","stats_tightness_0","stats_tightness_25","stats_tightness_50","stats_tightness_75","stats_tightness_100","stats_tightness_mean","stats_tightness_mean_normalised","stats_literal_tightness_0","stats_literal_tightness_25","stats_literal_tightness_50","stats_literal_tightness_75","stats_literal_tightness_100","stats_literal_tightness_mean","stats_literal_tightness_coeff_of_variation","Class"
"bqwh-15-106-81_ext.xml.minion.converted.minion.gz",106,0,106,2,7,10,13,15,9.622642,34.333333,106,1233,1,1,1,2,2,1.479319,0.013956,17.207547,0.013956,0,0,0,0,0,0,0,0,591,0.479319,0,0,642,0.520681,0,0.106199,0.814812,0.420299,8,0.075472,14,0.132075,11,0.103774,11.150943,0.105198,12,0.113208,8,0.075472,11,0.012035,2,22,68,88,767,64.563666,0.052363,0.263158,4.347826,5,5.882353,18.181818,4.976677,0.38558,"learning"
"bqwh-15-106-81_glb.xml.minion.conv.minion",106,0,106,2,7,10,13,15,9.622642,34.333333,106,672,1,1,1,1,8,1.270833,0.011989,8.056604,0.011989,30,0.044643,0,0,0,0,642,0.955357,0,0,0,0,0,0,0,0.115723,0.386553,0.455535,12,0.113208,14,0.132075,12,0.113208,12.150943,0.114632,12,0.113208,12,0.113208,128,0.140044,57,75,90,106,978,131.735119,0.196034,7.7,21.375,25.857143,33,98,29.33925,0.472532,"standard"
"bqwh-15-106-83_ext.xml.minion.converted.minion.gz",106,0,106,1,8,10,12,14,9.575472,105,106,1229,1,1,1,2,2,1.490643,0.014063,17.283019,0.014063,0,0,0,0,0,0,0,0,603,0.490643,0,0,626,0.509357,0,0.108356,0.814694,0.428577,5,0.04717,14,0.132075,12,0.113208,11.377358,0.107334,13,0.122642,9,0.084906,0,0,2,22,69,90,243,64.053702,0.052119,0.666667,4.545455,5.230769,5.882353,13,5.05053,0.340874,"learning"
"bqwh-15-106-83_glb.xml.minion.conv.minion",64,0,64,7,8,10,11,15,10,0,64,479,2,2,2,2,2,2,0.04,17.877358,0.04,0,0,0,0,0,0,0,0,325,1,0,0,0,0,0,0.229885,0.713651,0.428978,11,0.104558,27,0.42,17,0.204819,17.8,0.222222,23,0.35,14,0.225,0,0,169,184,223,244,558,229.535385,0.390135,8.333333,22.25,26.7,34.875,96,29.879695,0.454079,"standard"
"bqwh-15-106-84_glb.xml.minion.conv.minion",64,0,64,7,8,10,11,15,10,0,64,479,2,2,2,2,2,2,0.04,17.877358,0.04,0,0,0,0,0,0,0,0,325,1,0,0,0,0,0,0.229885,0.713651,0.428978,11,0.104558,27,0.42,17,0.204819,17.8,0.222222,23,0.35,14,0.225,0,0,169,184,223,244,558,229.535385,0.390135,7.307692,21.692308,27,31.111111,95.5,28.733109,0.436242,"standard"
"bqwh-15-106-85_ext.xml.minion.converted.minion.gz",106,0,106,2,7,10,13,15,9.792453,105,106,1249,1,1,1,2,2,1.472378,0.01389,17.349057,0.01389,0,0,0,0,0,0,0,0,590,0.472378,0,0,659,0.527622,0,0.10602,0.814083,0.418286,5,0.04717,14,0.132075,12,0.113208,11.132075,0.10502,13,0.122642,8,0.075472,5,0.005365,2,21,67,88,335,62.892714,0.050354,0.6,4.347826,4.761905,5.882353,13,4.910202,0.360049,"standard"
"bqwh-15-106-85_glb.xml.minion.conv.minion",106,0,106,2,7,10,13,15,9.792453,105,106,689,1,1,1,1,8,1.264151,0.011926,8.216981,0.011926,30,0.043541,0,0,0,0,659,0.956459,0,0,0,0,0,0,0,0.115723,0.379847,0.455535,12,0.113208,14,0.132075,12,0.113208,12.150943,0.114632,13,0.122642,12,0.113208,44,0.04721,57,71,88,106,965,127.597968,0.185193,7.758621,20.153846,24.636364,33.875,98,28.85704,0.523888,"standard"
"bqwh-15-106-86_glb.xml.minion.conv.minion",106,0,106,2,9,11,13,15,10.575472,105,106,752,1,1,1,1,8,1.242021,0.011717,8.811321,0.011717,30,0.039894,0,0,0,0,722,0.960106,0,0,0,0,0,0,0,0.115723,0.356301,0.455535,12,0.113208,14,0.132075,12,0.113208,12.150943,0.114632,13,0.122642,12,0.113208,2,0.00197,57,71,86,98,968,119.974734,0.159541,7.724138,20.153846,24.181818,30.166667,95.333333,26.575308,0.449664,"standard"
"bqwh-15-106-87_ext.xml.minion.converted.minion.gz",106,0,106,1,9,10,13,15,10.349057,52,106,1303,1,1,1,2,2,1.444359,0.013626,17.754717,0.013626,0,0,0,0,0,0,0,0,579,0.444359,0,0,724,0.555641,0,0.104043,0.8119,0.416355,6,0.056604,14,0.132075,11,0.103774,10.924528,0.103062,12,0.113208,8,0.075472,4,0.004036,1,20,67,88,335,60.975441,0.046796,0.384615,4.166667,4.761905,5.555556,10.052632,4.718784,0.332644,"learning"
"bqwh-15-106-87_glb.xml.minion.conv.minion",64,0,64,7,8,10,11,15,10,0,64,479,2,2,2,2,2,2,0.04,17.877358,0.04,0,0,0,0,0,0,0,0,325,1,0,0,0,0,0,0.229885,0.713651,0.428978,11,0.104558,27,0.42,17,0.204819,17.8,0.222222,23,0.35,14,0.225,0,0,169,184,223,244,558,229.535385,0.390135,8.548387,19.769231,24.363636,30.333333,92.5,26.370036,0.415664,"standard"
"bqwh-15-106-88_glb.xml.minion.conv.minion",106,0,106,2,8,11,12,15,10.349057,105,106,731,1,1,1,1,8,1.248974,0.011783,8.613208,0.011783,30,0.04104,0,0,0,0,701,0.95896,0,0,0,0,0,0,0,0.115723,0.363693,0.455535,12,0.113208,14,0.132075,12,0.113208,12.150943,0.114632,12,0.113208,12,0.113208,9,0.009082,57,72,84,104,949,123.402189,0.168813,8.449275,19.538462,24.818182,31.111111,95,27.135947,0.432806,"standard"
"bqwh-15-106-89_ext.xml.minion.converted.minion.gz",106,0,106,1,8,10,13,15,10.075472,105,106,1280,1,1,1,2,2,1.46875,0.013856,17.735849,0.013856,0,0,0,0,0,0,0,0,600,0.46875,0,0,680,0.53125,0,0.107817,0.813596,0.428707,7,0.066038,13,0.122642,12,0.113208,11.320755,0.1068,13,0.122642,8,0.075472,3,0.003119,1,20,65,89,335,61.907812,0.048365,0.45,4.066667,4.761905,5.555556,12.857143,4.726207,0.352042,"standard"
"bqwh-15-106-89_glb.xml.minion.conv.minion",64,0,64,7,8,10,11,15,10,0,64,479,2,2,2,2,2,2,0.04,17.877358,0.04,0,0,0,0,0,0,0,0,325,1,0,0,0,0,0,0.229885,0.713651,0.428978,11,0.104558,27,0.42,17,0.204819,17.8,0.222222,23,0.35,14,0.225,0,0,169,184,223,244,558,229.535385,0.390135,8.137931,20.230769,25.636364,31.833333,97.666667,27.579914,0.416036,"standard"
"bqwh-15-106-8_glb.xml.minion.conv.minion",64,0,64,7,8,10,11,15,10,0,64,479,2,2,2,2,2,2,0.04,17.877358,0.04,0,0,0,0,0,0,0,0,325,1,0,0,0,0,0,0.229885,0.713651,0.428978,11,0.104558,27,0.42,17,0.204819,17.8,0.222222,23,0.35,14,0.225,0,0,169,184,223,244,558,229.535385,0.390135,6.769231,23.142857,29.777778,36.2,96.666667,31.26349,0.390076,"standard"
"bqwh-15-106-90_glb.xml.minion.conv.minion",106,0,106,2,7,9,12,15,9.141509,105,106,618,1,1,1,1,8,1.294498,0.012212,7.54717,0.012212,30,0.048544,0,0,0,0,588,0.951456,0,0,0,0,0,0,0,0.115723,0.40998,0.455535,12,0.113208,14,0.132075,12,0.113208,12.150943,0.114632,13,0.122642,12,0.113208,15,0.017381,57,81,97,121,978,142.173139,0.230054,7.6,22.5,28.1,37.4,96.333333,31.458809,0.436243,"standard"
"bqwh-15-106-91_ext.xml.minion.converted.minion.gz",106,0,106,1,7,10,12,15,9.415094,52,106,1220,1,1,2,2,2,1.501639,0.014166,17.283019,0.014166,0,0,0,0,0,0,0,0,612,0.501639,0,0,608,0.498361,0,0.109973,0.814791,0.434757,8,0.075472,14,0.132075,12,0.113208,11.54717,0.108936,12,0.113208,9,0.084906,7,0.007848,2,25,68,89,335,64.530328,0.052894,0,4.347826,5,5.882353,12.647059,5.050504,0.340684,"standard"
"bqwh-15-106-92_glb.xml.minion.conv.minion",64,0,64,7,8,10,11,15,10,0,64,479,2,2,2,2,2,2,0.04,17.877358,0.04,0,0,0,0,0,0,0,0,325,1,0,0,0,0,0,0.229885,0.713651,0.428978,11,0.104558,27,0.42,17,0.204819,17.8,0.222222,23,0.35,14,0.225,0,0,169,184,223,244,558,229.535385,0.390135,6.673913,19.785714,22.5,32.875,97.333333,26.342526,0.434258,"standard"
"bqwh-15-106-93_ext.xml.minion.converted.minion.gz",106,0,106,1,7,9,12,14,9.377358,105,106,1214,1,1,1,2,2,1.496705,0.01412,17.141509,0.01412,0,0,0,0,0,0,0,0,603,0.496705,0,0,611,0.503295,0,0.108356,0.814891,0.430809,4,0.037736,14,0.132075,12,0.113208,11.377358,0.107334,11,0.103774,9,0.084906,2,0.002252,2,22,66,89,243,63.787479,0.052543,0,4.545455,5,5.882353,11.75,4.988162,0.329416,"standard"
"bqwh-15-106-93_glb.xml.minion.conv.minion",64,0,64,7,8,10,11,15,10,0,64,479,2,2,2,2,2,2,0.04,17.877358,0.04,0,0,0,0,0,0,0,0,325,1,0,0,0,0,0,0.229885,0.713651,0.428978,11,0.104558,27,0.42,17,0.204819,17.8,0.222222,23,0.35,14,0.225,0,0,169,184,223,244,558,229.535385,0.390135,7.75,21.75,27.1,35.4,97,30.418067,0.463654,"standard"
"bqwh-15-106-94_glb.xml.minion.conv.minion",64,0,64,7,8,10,11,15,10,0,64,479,2,2,2,2,2,2,0.04,17.877358,0.04,0,0,0,0,0,0,0,0,325,1,0,0,0,0,0,0.229885,0.713651,0.428978,11,0.104558,27,0.42,17,0.204819,17.8,0.222222,23,0.35,14,0.225,0,0,169,184,223,244,558,229.535385,0.390135,9.122449,22.166667,25.727273,35,94.333333,29.602357,0.418801,"standard"
"bqwh-15-106-95_ext.xml.minion.converted.minion.gz",106,0,106,1,8,11,12,15,10.09434,52,106,1278,1,1,1,2,2,1.467919,0.013848,17.698113,0.013848,0,0,0,0,0,0,0,0,598,0.467919,0,0,680,0.532081,0,0.107457,0.813834,0.426205,2,0.018868,14,0.132075,12,0.113208,11.283019,0.106444,12,0.113208,9,0.084906,14,0.014523,2,22,67,88,793,62.465571,0.048878,0,4.347826,5,5.555556,20,4.839537,0.363001,"learning"
"bqwh-15-106-95_glb.xml.minion.conv.minion",64,0,64,7,8,10,11,15,10,0,64,479,2,2,2,2,2,2,0.04,17.877358,0.04,0,0,0,0,0,0,0,0,325,1,0,0,0,0,0,0.229885,0.713651,0.428978,11,0.104558,27,0.42,17,0.204819,17.8,0.222222,23,0.35,14,0.225,0,0,169,184,223,244,558,229.535385,0.390135,8.216216,20,25.272727,31,95.666667,27.611092,0.441456,"standard"
"bqwh-15-106-96_glb.xml.minion.conv.minion",64,0,64,7,8,10,11,15,10,0,64,479,2,2,2,2,2,2,0.04,17.877358,0.04,0,0,0,0,0,0,0,0,325,1,0,0,0,0,0,0.229885,0.713651,0.428978,11,0.104558,27,0.42,17,0.204819,17.8,0.222222,23,0.35,14,0.225,0,0,169,184,223,244,558,229.535385,0.390135,7.96875,21.384615,26.285714,32.625,92.5,28.419919,0.407467,"standard"
"bqwh-15-106-97_ext.xml.minion.converted.minion.gz",106,0,106,1,7,10,12,15,9.254717,105,106,1204,1,1,1,2,2,1.499169,0.014143,17.028302,0.014143,0,0,0,0,0,0,0,0,601,0.499169,0,0,603,0.500831,0,0.107996,0.815252,0.430533,5,0.04717,14,0.132075,12,0.113208,11.339623,0.106978,12,0.113208,9,0.084906,5,0.005714,1,24,67,89,882,65.448505,0.054359,0,4.347826,5,5.882353,15,5.06468,0.364426,"standard"
"bqwh-15-106-97_glb.xml.minion.conv.minion",64,0,64,7,8,10,11,15,10,0,64,479,2,2,2,2,2,2,0.04,17.877358,0.04,0,0,0,0,0,0,0,0,325,1,0,0,0,0,0,0.229885,0.713651,0.428978,11,0.104558,27,0.42,17,0.204819,17.8,0.222222,23,0.35,14,0.225,0,0,169,184,223,244,558,229.535385,0.390135,8.083333,21.666667,27.3,35,95.666667,30.3401,0.454737,"standard"
"bqwh-15-106-98_glb.xml.minion.conv.minion",106,0,106,3,7,10,12,15,9.349057,0,106,652,1,1,1,1,8,1.279141,0.012067,7.867925,0.012067,30,0.046012,0,0,0,0,622,0.953988,0,0,0,0,0,0,0,0.115723,0.395184,0.455535,12,0.113208,14,0.132075,12,0.113208,12.150943,0.114632,12,0.113208,12,0.113208,77,0.087006,57,77,92,109,975,135.251534,0.207441,8.773585,20.923077,26.363636,34.75,96,30.118161,0.484422,"standard"
"bqwh-15-106-99_ext.xml.minion.converted.minion.gz",106,0,106,2,7,11,12,15,9.849057,34.333333,106,1272,1,1,1,2,2,1.48978,0.014055,17.877358,0.014055,0,0,0,0,0,0,0,0,623,0.48978,0,0,649,0.51022,0,0.11195,0.81421,0.442925,9,0.084906,13,0.122642,12,0.113208,11.754717,0.110894,12,0.113208,9,0.084906,1,0.001066,2,22,65,88,249,62.045597,0.048778,0,4.347826,5,5.555556,11.166667,4.855077,0.322537,"learning"
"bqwh-15-106-99_glb.xml.minion.conv.minion",106,0,106,2,7,11,12,15,9.849057,34.333333,106,679,1,1,1,1,8,1.268041,0.011963,8.122642,0.011963,30,0.044183,0,0,0,0,649,0.955817,0,0,0,0,0,0,0,0.115723,0.383685,0.455601,12,0.113208,13,0.122642,12,0.113208,12.150943,0.114632,12,0.113208,12,0.113208,0,0,57,75,90,106,966,129.459499,0.190662,7.333333,21.111111,25.9,34.625,97.333333,29.029949,0.456811,"standard"
"bqwh-15-106-9_ext.xml.minion.converted.minion.gz",106,0,106,3,9,11,14,15,10.688679,0,106,1346,1,1,1,2,2,1.441308,0.013597,18.301887,0.013597,0,0,0,0,0,0,0,0,594,0.441308,0,0,752,0.558692,0,0.106739,0.81121,0.430063,5,0.04717,13,0.122642,12,0.113208,11.207547,0.105732,12,0.113208,8,0.075472,2,0.001947,1,19,65,86,335,59.372957,0.044111,0,4.0625,4.761905,5.263158,11.111111,4.555639,0.329118,"standard"
"bqwh-15-106-9_glb.xml.minion.conv.minion",106,0,106,3,9,11,14,15,10.688679,0,106,782,1,1,1,1,8,1.232737,0.01163,9.09434,0.01163,30,0.038363,0,0,0,0,752,0.961637,0,0,0,0,0,0,0,0.115723,0.346198,0.455535,12,0.113208,14,0.132075,12,0.113208,12.150943,0.114632,12,0.113208,12,0.113208,1,0.000974,57,70,83,104,972,119.025575,0.152207,7.266667,20.230769,22.833333,30.222222,95.333333,26.280885,0.464528,"standard"
"bqwh-18-141-11_ext.xml.minion.converted.minion.gz",141,0,141,1,8,12,14,18,10.879433,46,141,1884,1,1,1,2,2,1.464968,0.01039,19.574468,0.01039,0,0,0,0,0,0,0,0,876,0.464968,0,0,1008,0.535032,0,0.088754,0.812194,0.425965,3,0.021277,14,0.099291,13,0.092199,12.425532,0.088124,14,0.099291,9,0.06383,3,0.002154,0,16,61,83,876,56.078556,0.029766,0.173913,3.703704,4.347826,5,14.583333,4.278948,0.372933,"standard"
"bqwh-18-141-13_ext.xml.minion.converted.minion.gz",141,0,141,1,10,13,15,18,12.212766,140,141,2052,1,1,1,2,2,1.416667,0.010047,20.617021,0.010047,0,0,0,0,0,0,0,0,855,0.416667,0,0,1197,0.583333,0,0.086626,0.80696,0.418347,5,0.035461,14,0.099291,13,0.092199,12.12766,0.086012,14,0.099291,9,0.06383,7,0.004428,0,15,57,72,970,52.869396,0.025765,0.076923,3.571429,4.166667,4.761905,13.333333,4.105221,0.432762,"standard"
"bqwh-18-141-15_ext.xml.minion.converted.minion.gz",141,0,141,1,9,11,13,18,10.524823,46,141,1842,1,1,1,2,2,1.478827,0.010488,19.319149,0.010488,0,0,0,0,0,0,0,0,882,0.478827,0,0,960,0.521173,0,0.089362,0.812807,0.426967,6,0.042553,14,0.099291,13,0.092199,12.510638,0.088728,14,0.099291,10,0.070922,0,0,1,18,58,84,335,56.864821,0.030871,0.111111,3.842105,4.545455,5,12.470588,4.379187,0.329984,"learning"
"bqwh-18-141-17_ext.xml.minion.converted.minion.gz",141,0,141,1,8,11,15,18,11.085106,140,141,1904,1,1,1,2,2,1.447479,0.010266,19.546099,0.010266,0,0,0,0,0,0,0,0,852,0.447479,0,0,1052,0.552521,0,0.086322,0.811174,0.416239,6,0.042553,14,0.099291,13,0.092199,12.085106,0.08571,13,0.092199,9,0.06383,32,0.022504,0,17,56,80,868,56.422269,0.029634,0.25,3.703704,4.166667,5,22.222222,4.29279,0.413072,"standard"
"bqwh-18-141-19_ext.xml.minion.converted.minion.gz",141,0,141,2,8,12,15,18,11.432624,22.5,141,1961,1,1,1,2,2,1.45232,0.0103,20.198582,0.0103,0,0,0,0,0,0,0,0,887,0.45232,0,0,1074,0.54768,0,0.089868,0.810794,0.430005,6,0.042553,14,0.099291,13,0.092199,12.58156,0.089231,14,0.099291,9,0.06383,8,0.005438,0,17,58,78,335,53.885773,0.027479,0.230769,3.75,4.166667,4.833333,11.6,4.182173,0.338937,"learning"
"bqwh-18-141-1_ext.xml.minion.converted.minion.gz",141,0,141,1,9,12,14,18,11.680851,140,141,1980,1,1,1,2,2,1.443939,0.010241,20.276596,0.010241,0,0,0,0,0,0,0,0,879,0.443939,0,0,1101,0.556061,0,0.089058,0.810048,0.42562,5,0.035461,14,0.099291,13,0.092199,12.468085,0.088426,14,0.099291,9,0.06383,3,0.001992,0,16,57,80,335,54.079798,0.027313,0.136364,3.571429,4.166667,5,12.916667,4.119291,0.355277,"learning"
"bqwh-18-141-21_ext.xml.minion.converted.minion.gz",141,0,141,2,9,12,14,18,11.255319,69.5,141,1951,1,1,1,2,2,1.454126,0.010313,20.120567,0.010313,0,0,0,0,0,0,0,0,886,0.454126,0,0,1065,0.545874,0,0.089767,0.810983,0.4299,6,0.042553,14,0.099291,13,0.092199,12.567376,0.08913,14,0.099291,9,0.06383,2,0.001383,1,16,57,79,335,54.39877,0.027883,0,3.703704,4.166667,4.761905,11.111111,4.146255,0.349434,"learning"
"bqwh-18-141-23_ext.xml.minion.converted.minion.gz",141,0,141,2,10,13,15,18,12.234043,69.5,141,2075,1,1,1,2,2,1.428434,0.010131,21.021277,0.010131,0,0,0,0,0,0,0,0,889,0.428434,0,0,1186,0.571566,0,0.090071,0.808218,0.426948,8,0.056738,14,0.099291,13,0.092199,12.609929,0.089432,13,0.092199,9,0.06383,20,0.012626,0,15,57,76,988,52.668434,0.025382,0.137931,3.571429,4.166667,4.705882,10,4.068604,0.355225,"learning"
"bqwh-18-141-25_ext.xml.minion.converted.minion.gz",141,0,141,1,9,12,14,18,11.269504,140,141,1953,1,1,1,2,2,1.454173,0.010313,20.141844,0.010313,0,0,0,0,0,0,0,0,887,0.454173,0,0,1066,0.545827,0,0.089868,0.810969,0.426047,6,0.042553,14,0.099291,13,0.092199,12.58156,0.089231,14,0.099291,10,0.070922,6,0.004144,0,16,59,80,335,54.65489,0.027985,0.272727,3.681818,4.347826,4.761905,10,4.144444,0.325072,"standard"
"bqwh-18-141-27_ext.xml.minion.converted.minion.gz",141,0,141,1,10,12,16,18,12.304965,0,141,2057,1,1,1,2,2,1.409334,0.009995,20.560284,0.009995,0,0,0,0,0,0,0,0,842,0.409334,0,0,1215,0.590666,0,0.085309,0.805939,0.420402,3,0.021277,14,0.099291,13,0.092199,11.943262,0.084704,13,0.092199,9,0.06383,24,0.015056,0,14,58,78,868,52.553719,0.025549,0.217391,3.571429,4,4.761905,20,4.010213,0.425996,"learning"
"bqwh-18-141-29_ext.xml.minion.converted.minion.gz",141,0,141,1,10,12,16,18,12.283688,140,141,2075,1,1,1,2,2,1.427952,0.010127,21.014184,0.010127,0,0,0,0,0,0,0,0,888,0.427952,0,0,1187,0.572048,0,0.08997,0.807976,0.431651,4,0.028369,14,0.099291,13,0.092199,12.595745,0.089332,13,0.092199,9,0.06383,0,0,0,15,55,72,335,51.333494,0.024739,0,3.545455,4,4.545455,13.785714,3.920819,0.359262,"learning"
"bqwh-18-141-31_ext.xml.minion.converted.minion.gz",141,0,141,1,10,13,15,18,12.276596,0,141,2071,1,1,1,2,2,1.440367,0.010215,21.156028,0.010215,0,0,0,0,0,0,0,0,912,0.440367,0,0,1159,0.559633,0,0.092401,0.809203,0.440725,4,0.028369,14,0.099291,13,0.092199,12.93617,0.091746,14,0.099291,10,0.070922,24,0.015094,1,16,58,78,243,52.468856,0.025335,0,3.592593,4.166667,4.545455,9.090909,3.9698,0.317845,"learning"
"bqwh-18-141-33_ext.xml.minion.converted.minion.gz",141,0,141,1,8,12,15,18,11.496454,0,141,1973,1,1,1,2,2,1.437405,0.010194,20.113475,0.010194,0,0,0,0,0,0,0,0,863,0.437405,0,0,1110,0.562595,0,0.087437,0.809707,0.423479,4,0.028369,14,0.099291,13,0.092199,12.241135,0.086817,14,0.099291,9,0.06383,83,0.056081,0,16,58,79,870,54.232641,0.027487,0,3.703704,4.166667,5,12.5,4.148216,0.369036,"standard"
"bqwh-18-141-35_ext.xml.minion.converted.minion.gz",141,0,141,1,9,13,15,18,11.744681,69.5,141,2004,1,1,1,2,2,1.433633,0.010168,20.375887,0.010168,0,0,0,0,0,0,0,0,869,0.433633,0,0,1135,0.566367,0,0.088045,0.808979,0.420448,1,0.007092,14,0.099291,13,0.092199,12.326241,0.08742,13,0.092199,10,0.070922,14,0.009241,1,15,60,79,240,53.473553,0.026683,0,3.703704,4.166667,4.761905,13,4.067259,0.335365,"learning"
"bqwh-18-141-37_ext.xml.minion.converted.minion.gz",141,0,141,2,8,13,15,18,11.48227,140,141,1982,1,1,1,2,2,1.44551,0.010252,20.319149,0.010252,0,0,0,0,0,0,0,0,883,0.44551,0,0,1099,0.55449,0,0.089463,0.810168,0.429845,5,0.035461,14,0.099291,13,0.092199,12.524823,0.088829,13,0.092199,9,0.06383,0,0,0,16,59,78,335,54.052977,0.027272,0,3.846154,4.166667,4.545455,14.285714,4.109892,0.353469,"standard"
"bqwh-18-141-39_ext.xml.minion.converted.minion.gz",141,0,141,2,8,12,15,18,11.41844,140,141,1954,1,1,1,2,2,1.444729,0.010246,20.021277,0.010246,0,0,0,0,0,0,0,0,869,0.444729,0,0,1085,0.555271,0,0.088045,0.810278,0.424615,6,0.042553,14,0.099291,13,0.092199,12.326241,0.08742,13,0.092199,9,0.06383,7,0.004765,1,16,57,76,335,54.631013,0.027959,0,3.703704,4.347826,4.761905,14.285714,4.145503,0.352801,"learning"
"bqwh-18-141-3_ext.xml.minion.converted.minion.gz",141,0,141,2,8,11,13,18,10.588652,69.5,141,1844,1,1,1,2,2,1.476681,0.010473,19.312057,0.010473,0,0,0,0,0,0,0,0,879,0.476681,0,0,965,0.523319,0,0.089058,0.812732,0.427065,7,0.049645,14,0.099291,13,0.092199,12.468085,0.088426,14,0.099291,9,0.06383,0,0,0,17,60,84,335,57.58731,0.03123,0.24,3.846154,4.545455,5.076923,10,4.36292,0.32534,"learning"
"bqwh-18-141-41_ext.xml.minion.converted.minion.gz",141,0,141,1,9,11,14,18,10.77305,69.5,141,1868,1,1,1,2,2,1.463597,0.01038,19.390071,0.01038,0,0,0,0,0,0,0,0,866,0.463597,0,0,1002,0.536403,0,0.087741,0.812054,0.422733,4,0.028369,14,0.099291,13,0.092199,12.283688,0.087118,13,0.092199,9,0.06383,7,0.00508,1,17,59,83,243,56.418094,0.030202,0,3.75,4.347826,5,12.538462,4.299514,0.326531,"learning"
"bqwh-18-141-43_ext.xml.minion.converted.minion.gz",141,0,141,1,11,13,16,18,13.148936,140,141,2216,1,1,1,2,2,1.415162,0.010037,22.241135,0.010037,0,0,0,0,0,0,0,0,920,0.415162,0,0,1296,0.584838,0,0.093212,0.805684,0.445089,4,0.028369,14,0.099291,14,0.099291,13.049645,0.092551,14,0.099291,10,0.070922,0,0,0,14,55,72,243,49.093412,0.022154,0.25,3.448276,4,4.545455,13.111111,3.743568,0.351677,"learning"
"bqwh-18-141-45_ext.xml.minion.converted.minion.gz",141,0,141,1,10,13,16,18,12.489362,140,141,2104,1,1,1,2,2,1.420627,0.010075,21.198582,0.010075,0,0,0,0,0,0,0,0,885,0.420627,0,0,1219,0.579373,0,0.089666,0.806965,0.429756,4,0.028369,14,0.099291,13,0.092199,12.553191,0.08903,14,0.099291,10,0.070922,0,0,1,15,56,72,243,51.284221,0.024375,0,3.571429,4,4.545455,10.466667,3.907015,0.366234,"standard"
"bqwh-18-141-47_ext.xml.minion.converted.minion.gz",141,0,141,2,7,10,13,18,10.539007,140,141,1851,1,1,1,2,2,1.483522,0.010521,19.475177,0.010521,0,0,0,0,0,0,0,0,895,0.483522,0,0,956,0.516478,0,0.090679,0.812852,0.430533,5,0.035461,14,0.099291,13,0.092199,12.695035,0.090036,13,0.092199,10,0.070922,0,0,1,18,57,83,335,57.378174,0.030998,0,4,4.347826,5.263158,11.083333,4.408673,0.341926,"standard"
"bqwh-18-141-49_ext.xml.minion.converted.minion.gz",141,0,141,1,8,12,15,18,11.453901,0,141,1944,1,1,1,2,2,1.454733,0.010317,20.056738,0.010317,0,0,0,0,0,0,0,0,884,0.454733,0,0,1060,0.545267,0,0.089564,0.811058,0.430053,1,0.007092,14,0.099291,13,0.092199,12.539007,0.088929,13,0.092199,9,0.06383,0,0,0,17,55,72,335,54.016975,0.027787,0.357143,3.703704,4.166667,4.761905,20,4.157346,0.367017,"standard"
"bqwh-18-141-51_ext.xml.minion.converted.minion.gz",141,0,141,1,8,12,14,18,11.184397,0,141,1945,1,1,1,2,2,1.469923,0.010425,20.276596,0.010425,0,0,0,0,0,0,0,0,914,0.469923,0,0,1031,0.530077,0,0.092604,0.811842,0.442073,5,0.035461,14,0.099291,13,0.092199,12.964539,0.091947,14,0.099291,10,0.070922,0,0,0,18,57,79,243,55.030848,0.028293,0,3.809524,4.347826,4.954545,11.764706,4.245976,0.372187,"standard"
"bqwh-18-141-53_ext.xml.minion.converted.minion.gz",141,0,141,1,9,11,14,18,10.858156,140,141,1869,1,1,1,2,2,1.482611,0.010515,19.652482,0.010515,0,0,0,0,0,0,0,0,902,0.482611,0,0,967,0.517389,0,0.091388,0.812705,0.435255,7,0.049645,14,0.099291,13,0.092199,12.794326,0.09074,14,0.099291,10,0.070922,7,0.005036,0,19,57,83,243,56.529695,0.030246,0,3.846154,4.347826,5.263158,11.153846,4.374585,0.32525,"learning"
"bqwh-18-141-55_ext.xml.minion.converted.minion.gz",141,0,141,2,8,11,14,18,11.163121,140,141,1916,1,1,1,2,2,1.44572,0.010253,19.64539,0.010253,0,0,0,0,0,0,0,0,854,0.44572,0,0,1062,0.55428,0,0.086525,0.810598,0.415783,6,0.042553,14,0.099291,12,0.085106,12.113475,0.085911,13,0.092199,9,0.06383,0,0,1,16,58,80,335,55.76096,0.029103,0.230769,3.703704,4.347826,5,12.5,4.24276,0.354534,"learning"
