"id","MeanAttributeEntropy","NoiseToSignalRatio","NumberOfNumericFeatures","NumberOfBinaryFeatures","DecisionStumpKappa","Quartile3SkewnessOfNumericAtts","NumberOfMissingValues","J48.001.ErrRate","HoeffdingAdwin.changes","PercentageOfNumericFeatures","MeanSkewnessOfNumericAtts","MinStdDevOfNumericAtts","NaiveBayesErrRate","MinMutualInformation","MajorityClassPercentage","NumberOfSymbolicFeatures","J48.00001.ErrRate","MaxNominalAttDistinctValues","PercentageOfMissingValues","MinKurtosisOfNumericAtts","MaxKurtosisOfNumericAtts","EquivalentNumberOfAtts","DecisionStumpErrRate","RandomTreeDepth3ErrRate","MaxStdDevOfNumericAtts","NaiveBayesAdwin.changes","Quartile3AttributeEntropy","MeanKurtosisOfNumericAtts","MinorityClassPerentage","J48.00001.Kappa","REPTreeDepth2ErrRate","Quartile2KurtosisOfNumericAtts","REPTreeDepth3AUC","RandomTreeDepth2ErrRate","Quartile1AttributeEntropy","MeanMeansOfNumericAtts","MeanStdDevOfNumericAtts","REPTreeDepth1Kappa","Dimensionality","REPTreeDepth2AUC","MinAttributeEntropy","NaiveBayesDdm.changes","MinNominalAttDistinctValues","MinorityClassSize","Quartile2AttributeEntropy","Quartile1SkewnessOfNumericAtts","Quartile3StdDevOfNumericAtts","Quartile1MutualInformation","Quartile2SkewnessOfNumericAtts","MajorityClassSize","REPTreeDepth3ErrRate","MaxAttributeEntropy","RandomTreeDepth2Kappa","HoeffdingDDM.changes","Quartile3KurtosisOfNumericAtts","NaiveBayesKappa","HoeffdingDDM.warnings","Quartile2StdDevOfNumericAtts","MeanNominalAttDistinctValues","REPTreeDepth1ErrRate","MaxMeansOfNumericAtts","NumberOfInstances","RandomTreeDepth1Kappa","J48.001.AUC","MaxSkewnessOfNumericAtts","J48.0001.AUC","RandomTreeDepth3AUC","MeanMutualInformation","RandomTreeDepth1ErrRate","RandomTreeDepth2AUC","MinMeansOfNumericAtts","PercentageOfBinaryFeatures","NumberOfFeatures","NaiveBayesAUC","DefaultAccuracy","NaiveBayesDdm.warnings","Quartile3MeansOfNumericAtts","REPTreeDepth1AUC","MaxMutualInformation","RandomTreeDepth1AUC","J48.0001.Kappa","Quartile1MeansOfNumericAtts","RandomTreeDepth3Kappa","Quartile1StdDevOfNumericAtts","REPTreeDepth2Kappa","Quartile2MeansOfNumericAtts","J48.00001.AUC","Quartile2MutualInformation","J48.001.Kappa","PercentageOfInstancesWithMissingValues","NumberOfClasses","StdvNominalAttDistinctValues","ClassEntropy","Quartile1KurtosisOfNumericAtts","Quartile3MutualInformation","MinSkewnessOfNumericAtts","PercentageOfSymbolicFeatures","J48.0001.ErrRate","NumberOfInstancesWithMissingValues","REPTreeDepth3Kappa","DecisionStumpAUC","X2361_weka.OneR","X2362_weka.J48","X2364_weka.IBk","X2367_weka.REPTree","X2368_weka.RandomTree","X2370_weka.LMT","X2371_weka.HoeffdingTree","X2373_weka.JRip","X2381_weka.NaiveBayes","X2647_weka.Logistic","X2869_weka.SMO_PolyKernel","X2882_weka.SMO_RBFKernel","X2889_weka.IBk","X2891_weka.HyperPipes","X2893_weka.OLM","X2894_weka.FURIA","X2897_weka.ConjunctiveRule","X2898_weka.SimpleCart","X2900_weka.LADTree","X2903_weka.AdaBoostM1_DecisionStump","X2906_weka.Bagging_REPTree","X6250_weka.DecisionTable","X6352_weka.BayesNet","X6355_weka.AdaBoostM1_NaiveBayes","X6378_weka.LogitBoost_DecisionStump","X8990_weka.MultilayerPerceptron","X8994_weka.MultilayerPerceptron","X8995_weka.MultilayerPerceptron","X2361_weka.OneR_success","X2362_weka.J48_success","X2364_weka.IBk_success","X2367_weka.REPTree_success","X2368_weka.RandomTree_success","X2370_weka.LMT_success","X2371_weka.HoeffdingTree_success","X2373_weka.JRip_success","X2381_weka.NaiveBayes_success","X2647_weka.Logistic_success","X2869_weka.SMO_PolyKernel_success","X2882_weka.SMO_RBFKernel_success","X2889_weka.IBk_success","X2891_weka.HyperPipes_success","X2893_weka.OLM_success","X2894_weka.FURIA_success","X2897_weka.ConjunctiveRule_success","X2898_weka.SimpleCart_success","X2900_weka.LADTree_success","X2903_weka.AdaBoostM1_DecisionStump_success","X2906_weka.Bagging_REPTree_success","X6250_weka.DecisionTable_success","X6352_weka.BayesNet_success","X6355_weka.AdaBoostM1_NaiveBayes_success","X6378_weka.LogitBoost_DecisionStump_success","X8990_weka.MultilayerPerceptron_success","X8994_weka.MultilayerPerceptron_success","X8995_weka.MultilayerPerceptron_success","Class"
"1730",1.433893,69.927499,7,3,0,1.769831,0,0.279,0,33.333333,3.815896,0,0.248,0.000964,70,14,0.279,11,0,-1.646364,4811.60739,43.593036,0.3,0.298,5210.102598,0,1.874912,116.955207,30,0.244312,0.269,0.799161,0.700293,0.298,0.908978,81.266548,128.111411,0.222543,0.021,0.700293,0.228364,0,2,300,1.532104,0.099559,27.99362,0.00531,0.946805,700,0.269,2.666678,0.278101,0,3.40667,0.37247,4,5.80224,4.307692,0.269,3271.258,1000,0.278101,0.661748,67.400767,0.661748,0.658024,0.020216,0.298,0.658024,0,14.285714,21,0.786048,0.7,6,45.656798,0.700293,0.094739,0.658024,0.244312,2.159143,0.278101,1.927664,0.222543,8.784253,0.661748,0.012753,0.244312,0,2,2.287087,0.881291,-0.756924,0.026504,-1.302529,66.666667,0.279,0,0.222543,0.664762,0.65,0.702,0.716,0.713,0.672,0.745,0.747,0.724,0.749,0.749,0.75,0.701,0.737,0.698,0.679,0.727,0.7,0.739,0.714,0.716,0.751,0.723,0.741,0.745,0.724,0.724,0.722,0.705,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","X2369_weka.RandomForest"
"1731",-1,21.571102,16,0,0.111762,1.556766,0,0.044396,42,94.117647,3.43979,0,0.142558,0.002508,10.407569,1,0.044396,-1,0,-1.685692,4811.60739,19.057465,0.795852,0.05413,5210.102598,30,1.757839,105.496008,9.597889,0.950662,0.067777,0.581244,0.986383,0.05413,0.995975,78.285523,118.51754,0.924677,0.001547,0.986383,0.963017,1,-1,1055,1.532104,0.020426,32.329708,0.005379,0.792702,1144,0.067777,2.485861,0.939841,0,2.937533,0.841573,2,5.973722,-1,0.067777,3271.258,10992,0.939841,0.981775,67.400767,0.981775,0.969898,0.051849,0.05413,0.969898,0,0,17,0.979688,0.104076,23,54.050758,0.986383,0.216414,0.969898,0.950662,2.421598,0.939841,2.592514,0.924677,9.719128,0.981775,0.029603,0.950662,0,10,-1,3.320772,-0.841929,0.07241,-1.490912,5.882353,0.044396,0,0.924677,0.717337,0.387555,0.964065,0.993723,0.953239,0.955422,0.986354,0.897471,0.963883,0.85817,0.954876,0.97944,0.913301,0.989902,0.140011,0.231805,0.981623,0.204148,0.958697,0.810226,0.203967,0.97853,0.752547,0.879003,0.85817,0.92067,0.938774,0.944505,0.952147,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","newJointClass"
"1735",-1,21.571102,19,0,0.165152,1.569887,0,0.046753,1,95,3.194587,0,0.197403,0.002508,14.285714,1,0.046753,-1,0,-1.749179,4811.60739,19.057465,0.715584,0.055411,8728.998307,1,1.757839,89.980794,14.285714,0.945455,0.069264,0.651476,0.978709,0.055411,0.995975,261.995341,143.853791,0.919192,0.008658,0.978709,0.963017,0,-1,330,1.532104,0.034703,33.391726,0.005379,0.819598,330,0.069264,2.485861,0.935354,0,3.355416,0.769697,0,6.061412,-1,0.069264,37287.531481,2310,0.935354,0.976954,67.400767,0.976954,0.967677,0.051849,0.055411,0.967677,-12.69086,0,20,0.970755,0.142857,0,51.008801,0.978709,0.216414,0.967677,0.945455,2.367126,0.935354,2.347929,0.919192,9.76468,0.976954,0.029603,0.945455,0,7,-1,2.807355,-0.743779,0.07241,-1.941555,5,0.046753,0,0.919192,0.774948,0.633333,0.969264,0.972727,0.954978,0.948485,0.9671,0.797835,0.959307,0.800433,0.955844,0.92987,0.824242,0.948918,0.749351,0.304762,0.975758,0.284848,0.961905,0.922944,0.285281,0.9671,0.884848,0.915584,0.800433,0.958442,0.9671,0.962338,0.962338,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","X2904_weka.AdaBoostM1_J48"
"1736",-1,21.571102,8,1,0.391059,1.569887,0,0.276042,0,88.888889,3.092998,0,0.240885,0.002508,65.104167,1,0.276042,-1,0,-1.749179,4811.60739,19.057465,0.272135,0.307292,8728.998307,0,1.757839,86.657413,34.895833,0.381774,0.282552,0.651476,0.762914,0.307292,0.995975,253.728311,139.353979,0.351775,0.011719,0.762914,0.963017,0,-1,268,1.532104,0.034703,32.94264,0.005379,0.819598,500,0.282552,2.485861,0.327196,0,3.390183,0.458124,1,6.184046,-1,0.282552,37287.531481,768,0.327196,0.707437,67.400767,0.707437,0.664448,0.051849,0.307292,0.664448,-12.69086,11.111111,9,0.808269,0.651042,1,51.497113,0.762914,0.216414,0.664448,0.381774,2.394056,0.327196,2.470561,0.351775,10.403075,0.707437,0.029603,0.381774,0,2,-1,0.933134,-0.677723,0.07241,-1.941555,11.111111,0.276042,0,0.351775,0.711119,0.708333,0.744792,0.709635,0.730469,0.697917,0.776042,0.751302,0.746094,0.751302,0.77474,0.770833,0.651042,0.733073,0.654948,0.699219,0.757812,0.703125,0.738281,0.769531,0.74349,0.748698,0.752604,0.761719,0.75651,0.764323,0.74349,0.751302,0.735677,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","newJointClass"
"1740",0.965589,0.890288,0,16,0.194245,0,2337,0.121523,0,0,0,0,0.089312,0.046818,13.469985,36,0.121523,7,9.504636,0,0,7.508592,0.720351,0.185944,0,0,1.408326,0,1.171303,0.866337,0.265007,0,0.943608,0.185944,0.462933,0,0,0.705221,0.052709,0.943608,0.072625,4,2,8,0.915836,0,0,0.263699,0,92,0.265007,2.684939,0.796019,4,0,0.901965,6,0,2.857143,0.265007,0,683,0.796019,0.973905,0,0.973905,0.903596,0.510816,0.185944,0.903596,0,44.444444,36,0.992159,0.1347,6,0,0.943608,1.286925,0.903596,0.866337,0,0.796019,0,0.705221,0,0.973905,0.459967,0.866337,17.715959,19,1.088519,3.835508,0,0.718795,0,100,0.121523,121,0.705221,0.809963,0.399707,0.915081,0.913616,0.837482,0.859444,0.925329,0.925329,0.923865,0.925329,0.919473,0.919473,0.881406,0.874085,0.8653,0.440703,0.926794,0.263543,0.912152,0.836018,0.279649,0.860908,0.853587,0.93265,0.925329,0.938507,0.916545,0.877013,0.942899,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","newJointClass"
"1742",-1,21.571102,57,1,0.549772,2.279779,0,0.084112,1,98.275862,1.773552,0,0.202347,0.002508,60.595523,1,0.084112,-1,0,-1.816523,4811.60739,19.057465,0.209302,0.104108,7947.066342,9,1.757839,36.238847,39.404477,0.823475,0.103456,0.847115,0.938668,0.104108,0.995975,109.576867,41.209378,0.780781,0.012606,0.938668,0.963017,1,-1,1813,1.532104,-0.052583,19.512309,0.005379,0.577178,2788,0.103456,2.485861,0.781974,1,7.973429,0.605321,1,5.646366,-1,0.103456,13207.129353,4601,0.781974,0.924527,67.400767,0.924527,0.891177,0.051849,0.104108,0.891177,-23.499115,1.724138,58,0.935231,0.605955,1,45.306491,0.938668,0.216414,0.891177,0.823475,0.268107,0.781974,1.116449,0.780781,11.90369,0.924527,0.029603,0.823475,0,2,-1,0.96736,-0.170598,0.07241,-21.16622,1.724138,0.084112,0,0.780781,0.794157,0.783308,0.926103,0.907629,0.925886,0.909368,0.933927,0.805042,0.928276,0.795479,0.926972,0.90263,0.744838,0.894371,0.637905,0.642904,0.934145,0.803956,0.92393,0.919365,0.899804,0.942621,0.905455,0.898718,0.795479,0.921104,0.90915,0.913497,0.918496,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","X2369_weka.RandomForest"
"1744",1.978014,34.163468,0,0,0.412231,0,0,0.065517,1,0,0,0,0.047022,0.002392,51.880878,62,0.065517,6,0,0,0,26.313211,0.376176,0.311912,0,2,1.998575,0,24.043887,0.894438,0.094357,0,0.962498,0.311912,1.986921,0,0,0.848882,0.019436,0.962498,1.667987,2,4,767,1.995815,0,0,0.008114,0,1655,0.094357,2.008563,0.503095,2,0,0.923517,0,0,4.783333,0.094357,0,3190,0.503095,0.95905,0,0.95905,0.772349,0.056252,0.311912,0.772349,0,0,62,0.992862,0.518809,0,0,0.962498,0.389641,0.772349,0.894438,0,0.503095,0,0.848882,0,0.95905,0.012446,0.894438,0,3,0.490301,1.48017,0,0.06388,0,100,0.065517,0,0.848882,0.771748,0.633542,0.941066,0.741379,0.92163,0.697806,0.957994,0.952351,0.945455,0.952351,0.89373,0.929781,0.963009,0.834796,0.419122,0.294357,0.947962,0.718495,0.945141,0.948589,0.857367,0.932915,0.781505,0.953605,0.934483,0.950784,0.947022,0.943887,0.94953,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","newJointClass"
"1752",-1,21.571102,18,0,0.212103,11.313539,0,0.310875,0,94.736842,7.868515,0.076274,0.544917,0.002508,25.768322,1,0.310875,-1,0,-1.16803,1478.710081,19.057465,0.595745,0.313239,606.347851,0,1.757839,164.581103,23.522459,0.585095,0.316785,57.801137,0.878651,0.313239,0.995975,36.91969,16.739665,0.577296,0.022459,0.878651,0.963017,0,-1,199,1.532104,0.927944,7.335077,0.005379,6.475457,218,0.316785,2.485861,0.582072,0,195.466474,0.278696,0,0.820732,-1,0.316785,439.911348,846,0.582072,0.831673,31.048562,0.831673,0.790528,0.051849,0.313239,0.790528,0.005444,0,19,0.766556,0.257683,0,26.046348,0.878651,0.216414,0.790528,0.585095,0.091033,0.582072,0.393849,0.577296,0.226214,0.831673,0.029603,0.585095,0,4,-1,1.999067,0.437102,0.07241,-0.533862,5.263158,0.310875,0,0.577296,0.649286,0.533097,0.736407,0.685579,0.702128,0.70331,0.827423,0.443262,0.679669,0.43617,0.795508,0.737589,0.413712,0.690307,0.323877,0.257683,0.717494,0.405437,0.72104,0.665485,0.391253,0.731678,0.646572,0.607565,0.43617,0.716312,0.810875,0.821513,0.816785,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","newJointClass"
"1757",-1,21.571102,40,0,0.347272,1.987793,0,0.2562,0,97.560976,1.618496,0,0.1994,0.002508,33.84,1,0.2562,-1,0,-1.994292,4811.60739,19.057465,0.4368,0.2916,7947.066342,0,1.757839,32.886437,33.06,0.615687,0.253,0.708965,0.895231,0.2916,0.995975,100.500977,37.657394,0.620601,0.0082,0.895231,0.963017,0,-1,1653,1.532104,-0.066113,19.512309,0.005379,0.48185,1692,0.253,2.485861,0.562574,0,7.973429,0.701416,23,4.731029,-1,0.253,13207.129353,5000,0.562574,0.827024,67.400767,0.827024,0.781199,0.051849,0.2916,0.781199,-23.499115,0,41,0.955158,0.3384,23,38.549189,0.895231,0.216414,0.781199,0.615687,0.224004,0.562574,0.91675,0.620601,9.3625,0.827024,0.029603,0.615687,0,3,-1,1.584879,-0.219533,0.07241,-21.16622,2.439024,0.2562,0,0.620601,0.711442,0.5356,0.7548,0.7322,0.7686,0.7242,0.8722,0.8008,0.791,0.8008,0.8698,0.8666,0.8542,0.8042,0.4616,0.3384,0.8336,0.5724,0.764,0.793,0.6706,0.8184,0.7452,0.8016,0.8008,0.8312,0.828,0.8416,0.8356,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","newJointClass"
"1764",2.80735,1118.282403,7,1,0.478435,0.974054,0,0.121623,65,77.777778,5.902231,0.010213,0.270591,0.002508,57.545463,2,0.121623,7,0,-1.884661,7046.840898,392.122369,0.244439,0.146076,1551.779819,88,2.80735,384.57235,42.454537,0.750991,0.140625,0.342423,0.912995,0.146076,2.80735,260.172613,115.12735,0.711693,0.000199,0.912995,2.80735,143,7,19237,2.80735,-0.246349,17.509261,0.002508,0.159526,26075,0.140625,2.80735,0.701058,169,1.605222,0.405807,463,0.78751,7,0.140625,2054.739369,45312,0.701058,0.902262,78.683534,0.902262,0.851175,0.002508,0.146076,0.851175,-2.584239,11.111111,9,0.789151,0.575455,394,66.311298,0.912995,0.002508,0.851175,0.750991,0.462249,0.701058,0.22904,0.711693,2.896852,0.902262,0.002508,0.750991,0,2,0,0.983509,-0.666803,0.002508,-0.695001,22.222222,0.121623,0,0.711693,0.730517,0.760086,0.908192,0.793079,0.88076,0.880275,0.91009,0.773438,0.85538,0.730557,0.761211,0.758717,0.689994,0.7965,0.453986,0.399872,0.848053,0.759843,0.895613,0.796831,0.761542,0.905588,0.800693,0.745388,0.746072,0.772047,0.795065,0.789173,0.797625,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","X2904_weka.AdaBoostM1_J48"
"2097",-1,21.571102,36,0,0.268286,0.674236,0,0.141369,0,97.297297,0.040448,0.999639,0.203266,0.002508,23.810264,1,0.141369,-1,0,-0.92037,1.275394,19.057465,0.563453,0.166252,1.000288,0,1.757839,-0.155373,9.720062,0.82515,0.153499,-0.480799,0.962333,0.166252,0.995975,-0.000556,1.000022,0.810003,0.005754,0.962333,0.963017,0,-1,625,1.532104,-0.516935,1.000195,0.005379,-0.039963,1531,0.153499,2.485861,0.794548,0,0.848782,0.751371,0,1.000005,-1,0.153499,-0.000126,6430,0.794548,0.919606,0.919209,0.919606,0.899117,0.051849,0.166252,0.899117,-0.000863,0,37,0.960599,0.238103,0,-0.000357,0.962333,0.216414,0.899117,0.82515,-0.000744,0.794548,0.999948,0.810003,-0.000598,0.919606,0.029603,0.82515,0,6,-1,2.483362,-0.839998,0.07241,-0.673802,2.702703,0.141369,0,0.810003,0.710937,0.591913,0.862986,0.90311,0.864697,0.847278,0.877449,0.796267,0.86563,0.795334,0.859565,0.868429,0.832037,0.903421,0.478538,0.412597,0.893002,0.436236,0.87465,0.831415,0.437947,0.893468,0.821462,0.820529,0.795334,0.854588,0.883826,0.887714,0.895334,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","X2369_weka.RandomForest"
"2098",1.58151,5.759042,7,0,0.082829,1.106604,0,0.800575,2,77.777778,0.694187,0.041827,0.769931,0.233984,16.495092,2,0.800575,3,0,-0.047564,75.914202,15.394222,0.789562,0.807278,8.374083,2,1.58151,6.565462,0,0.100749,0.75413,0.592115,0.699292,0.807278,1.58151,7.576006,1.800255,0.14312,0.002155,0.699292,1.58151,0,3,0,1.58151,0.176838,2.923882,0.233984,0.62063,689,0.75413,1.58151,0.097728,0,1.316757,0.135929,3,0.221963,3,0.75413,62.828232,4177,0.097728,0.58285,3.127319,0.58285,0.549021,0.233984,0.807278,0.549021,0.139516,0,9,0.709279,0.164951,3,8.478977,0.699292,0.233984,0.549021,0.100749,0.22785,0.097728,0.108778,0.14312,0.523992,0.58285,0.233984,0.100749,0,29,0,3.602007,0.072056,0.233984,-0.639567,22.222222,0.800575,0,0.14312,0.642814,0.239885,0.201819,0.198947,0.255686,0.194158,0.271008,0.237491,0.183864,0.238927,0.277711,0.249222,0.201101,0.242758,0.045008,0.115633,0.20565,0.208044,0.259756,0.263826,0.209241,0.244913,0.258559,0.24587,0.238927,0.259756,0.27029,0.269811,0.27029,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","newJointClass"
"2102",3.462636,8.08253,14,0,0.30248,0.9523,448,0.434783,1,70,2.544568,0.493188,0.451087,0.246503,29.076087,6,0.434783,27,3.043478,-1.884661,728.946178,5.933468,0.505435,0.494565,1551.779819,1,4.009738,62.34149,14.266304,0.422864,0.555707,0.412438,0.717137,0.519022,2.908861,390.086829,172.610816,0.21343,0.027174,0.717137,2.581064,0,8,105,3.475982,-0.394892,80.617601,0.323312,0.110894,214,0.555707,4.237364,0.294596,0,1.339193,0.427412,2,1.3466,15.4,0.595109,2054.739369,736,0.133644,0.827668,27.035504,0.827668,0.800395,0.381241,0.619565,0.7594,-2.584239,0,20,0.852079,0.290761,8,403.002717,0.699062,0.427533,0.689919,0.422864,2.882909,0.360333,0.778503,0.267202,6.249603,0.827668,0.407652,0.422864,12.907609,5,7.127412,2.262084,-0.505048,0.425965,-0.695001,30,0.434783,95,0.267202,0.75194,0.584239,0.631793,0.509511,0.442935,0.519022,0.657609,0.53125,0.597826,0.546196,0.660326,0.642663,0.471467,0.538043,0.298913,0.294837,0.618207,0.506793,0.642663,0.634511,0.494565,0.451087,0.588315,0.546196,0.591033,0.660326,0.622283,0.650815,0.612772,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","newJointClass"
"7532",1.458923,27.138145,0,3,0.492806,0,0,0.104317,1,0,0,0,0.253597,3.7e-05,50,7,0.104317,4,0,0,0,19.28693,0.253597,0.07554,0,0,1.688644,0,50,0.791367,0.120504,0,0.934003,0.07554,0.999853,0,0,0.758993,0.01259,0.934003,0.999664,6,2,278,1.584593,0,0,0.000184,0,278,0.120504,1.99987,0.848921,6,0,0.492806,5,0,2.833333,0.120504,0,556,0.848921,0.962916,0,0.962916,0.934598,0.051849,0.07554,0.934598,0,42.857143,7,0.742107,0.5,5,0,0.934003,0.305642,0.934598,0.791367,0,0.848921,0,0.758993,0,0.962916,0.000775,0.791367,0,2,0.752773,1,0,0.079132,0,100,0.104317,0,0.758993,0.745504,0.746403,0.976619,0.996403,0.94964,0.92446,0.965827,0.746403,0.874101,0.746403,0.746403,0.746403,0.746403,0.992806,0.746403,0.546763,1,0.746403,0.917266,0.82554,0.746403,0.998201,1,0.746403,0.73741,0.746403,1,0.992806,1,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","X2369_weka.RandomForest"
"7535",1.458931,400.682867,0,3,0,0,0,0.356073,0,0,0,0,0.402662,7.8e-05,65.723794,7,0.356073,4,0,0,0,255.348447,0.342762,0.374376,0,0,1.688553,0,34.276206,0.029328,0.381032,0,0.517119,0.374376,0.999994,0,0,-0.011301,0.011647,0.517119,0.999982,2,2,206,1.584642,0,0,0.00126,0,395,0.381032,1.999373,0.166168,1,0,-0.082238,1,0,2.833333,0.381032,0,601,0.166168,0.539327,0,0.539327,0.623651,0.003632,0.374376,0.623651,0,42.857143,7,0.512744,0.657238,5,0,0.517119,0.006842,0.623651,0.029328,0,0.166168,0,-0.011301,0,0.539327,0.003758,0.029328,0,2,0.752773,0.927437,0,0.005986,0,100,0.356073,0,-0.011301,0.498427,0.657238,0.638935,0.787022,0.618968,0.727121,0.750416,0.657238,0.618968,0.625624,0.618968,0.657238,0.657238,0.584027,0.657238,0.569052,0.660566,0.657238,0.97005,0.678869,0.635607,0.618968,0.657238,0.625624,0.617304,0.618968,1,0.725458,1,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","newJointClass"
"7536",1.458959,12.781491,0,3,0.548184,0,0,0.01083,0,0,0,0,0.036101,3.2e-05,51.98556,7,0.01083,4,0,0,0,9.435363,0.222022,0.055957,0,0,1.688676,0,48.01444,0.978293,0.025271,0,0.985047,0.055957,0.999934,0,0,0.949408,0.012635,0.985047,0.99985,0,2,266,1.584549,0,0,0.000256,0,288,0.025271,1.999915,0.887926,0,0,0.927787,0,0,2.833333,0.025271,0,554,0.887926,0.986542,0,0.986542,0.95321,0.105864,0.055957,0.95321,0,42.857143,7,0.981079,0.519856,0,0,0.985047,0.318104,0.95321,0.978293,0,0.887926,0,0.949408,0,0.986542,0.002056,0.978293,0,2,0.752773,0.998862,0,0.313979,0,100,0.01083,0,0.949408,0.781087,0.799639,0.98917,0.969314,0.987365,0.971119,0.98917,0.963899,0.98917,0.963899,0.978339,0.974729,0.963899,0.974729,0.480144,0.481949,0.98917,0.756318,0.98917,0.98917,0.963899,0.98917,0.98917,0.963899,0.962094,0.963899,0.978339,0.978339,0.981949,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","newJointClass"
