"id","nvarsOrig","nclausesOrig","nvars","nclauses","reducedVars","reducedClauses","vars_clauses_ratio","POSNEG_RATIO_CLAUSE_mean","POSNEG_RATIO_CLAUSE_coeff_variation","POSNEG_RATIO_CLAUSE_min","POSNEG_RATIO_CLAUSE_entropy","VCG_CLAUSE_mean","VCG_CLAUSE_coeff_variation","VCG_CLAUSE_min","VCG_CLAUSE_max","VCG_CLAUSE_entropy","BINARYp","TRINARYp","VCG_VAR_mean","VCG_VAR_coeff_variation","VCG_VAR_min","VCG_VAR_max","VCG_VAR_entropy","POSNEG_RATIO_VAR_mean","POSNEG_RATIO_VAR_stdev","POSNEG_RATIO_VAR_min","POSNEG_RATIO_VAR_max","POSNEG_RATIO_VAR_entropy","HORNY_VAR_mean","HORNY_VAR_coeff_variation","HORNY_VAR_min","HORNY_VAR_max","HORNY_VAR_entropy","horn_clauses_fraction","VG_mean","VG_coeff_variation","VG_min","VG_max","CG_mean","CG_coeff_variation","CG_min","CG_max","CG_entropy","cluster_coeff_mean","cluster_coeff_coeff_variation","cluster_coeff_min","cluster_coeff_max","cluster_coeff_entropy","eagleup","gnoveltyp2","marchrw","sapperlot","satime11","sattime","sattimep","sparrow","spear.hw","spear.sw","tnm","eagleup_success","gnoveltyp2_success","marchrw_success","sapperlot_success","satime11_success","sattime_success","sattimep_success","sparrow_success","spear.hw_success","spear.sw_success","tnm_success","Pre","Basic","KLB","CG","Class"
"SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc950.cnf",78821,387295,24536.5,189286,1.4489,0.6823,0.1508,0.4053,0.7398,0,1.3593,1e-04,0.49265,1e-04,0.0021,1.05755,0.34385,0.7814,1e-04,1.2091,0,0.0042,2.8662,0.1963,0.1568,0,0.88965,2.75465,1e-04,1.2377,0,0.00205,2.4861,0.6063,1e-04,1.0303,0,0.0033,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,16.58,1.01,0.89,0.87,1200,249.2,12.32,1200,"FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE",1.3,0,0,0,"picosat"
"SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc962.cnf",78821,387295,24536.5,189286,1.4489,0.6823,0.1508,0.4053,0.7398,0,1.3593,1e-04,0.49265,1e-04,0.0021,1.05755,0.34385,0.7814,1e-04,1.2091,0,0.0042,2.8662,0.1963,0.1568,0,0.88965,2.75465,1e-04,1.2377,0,0.00205,2.4861,0.6063,1e-04,1.0303,0,0.0033,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,2.29,0.82,0.8,0.76,1200,35.21,4.04,1200,"FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE",1.14,0,0,0,"picosat"
"SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc972.cnf",274451,908255,151831,682329,0.8076,0.3311,0.2225,0.4308,0.5886,0,0.6449,0,0.1521,0,4e-04,0.2317,0.0228,0.9771,0,1.7456,0,0.0023,1.0642,0.0823,0.0289,0,1,0.9825,0,1.7757,0,9e-04,0.9388,0.3023,0,1.6251,0,8e-04,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,35.38,1.77,1.69,2.12,1200,12.23,4.39,1200,"FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE",4.46,0.15,55.79,20.08,"cryptominisat2011"
"SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc973.cnf",78821,387295,24536.5,189286,1.4489,0.6823,0.1508,0.4053,0.7398,0,1.3593,1e-04,0.49265,1e-04,0.0021,1.05755,0.34385,0.7814,1e-04,1.2091,0,0.0042,2.8662,0.1963,0.1568,0,0.88965,2.75465,1e-04,1.2377,0,0.00205,2.4861,0.6063,1e-04,1.0303,0,0.0033,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,12.87,1.64,1.81,1.71,1200,1200,6.58,1200,"FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE",2.97,0,0,0,"picosat"
"SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc11773.cnf",78821,387295,24536.5,189286,1.4489,0.6823,0.1508,0.4053,0.7398,0,1.3593,1e-04,0.49265,1e-04,0.0021,1.05755,0.34385,0.7814,1e-04,1.2091,0,0.0042,2.8662,0.1963,0.1568,0,0.88965,2.75465,1e-04,1.2377,0,0.00205,2.4861,0.6063,1e-04,1.0303,0,0.0033,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,4.44,3.63,12.97,13.99,14.37,1200,6.86,4.95,1200,"FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE",4.31,0,0,0,"mxc09"
"SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc11803.cnf",78821,387295,24536.5,189286,1.4489,0.6823,0.1508,0.4053,0.7398,0,1.3593,1e-04,0.49265,1e-04,0.0021,1.05755,0.34385,0.7814,1e-04,1.2091,0,0.0042,2.8662,0.1963,0.1568,0,0.88965,2.75465,1e-04,1.2377,0,0.00205,2.4861,0.6063,1e-04,1.0303,0,0.0033,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,7.43,3.9,13.41,9.76,11.06,1200,8.51,7.13,1200,"FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE",4.83,0,0,0,"mxc09"
"SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc11813.cnf",78821,387295,24536.5,189286,1.4489,0.6823,0.1508,0.4053,0.7398,0,1.3593,1e-04,0.49265,1e-04,0.0021,1.05755,0.34385,0.7814,1e-04,1.2091,0,0.0042,2.8662,0.1963,0.1568,0,0.88965,2.75465,1e-04,1.2377,0,0.00205,2.4861,0.6063,1e-04,1.0303,0,0.0033,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,9.09,4.62,22.68,24.54,21.16,1200,11.56,8.75,1200,"FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE",6.7,0,0,0,"restartsat"
"SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc11817.cnf",78821,387295,24536.5,189286,1.4489,0.6823,0.1508,0.4053,0.7398,0,1.3593,1e-04,0.49265,1e-04,0.0021,1.05755,0.34385,0.7814,1e-04,1.2091,0,0.0042,2.8662,0.1963,0.1568,0,0.88965,2.75465,1e-04,1.2377,0,0.00205,2.4861,0.6063,1e-04,1.0303,0,0.0033,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,6.76,3.6,15.2,18.52,14.33,1200,6.99,6.24,1200,"FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE",4.36,0,0,0,"mphaseSAT64"
"SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc11935.cnf",78821,387295,24536.5,189286,1.4489,0.6823,0.1508,0.4053,0.7398,0,1.3593,1e-04,0.49265,1e-04,0.0021,1.05755,0.34385,0.7814,1e-04,1.2091,0,0.0042,2.8662,0.1963,0.1568,0,0.88965,2.75465,1e-04,1.2377,0,0.00205,2.4861,0.6063,1e-04,1.0303,0,0.0033,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,4.28,2.24,3.33,3.83,3.51,1200,3.88,3.35,1200,"FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE",1.96,0,0,0,"mxc09"
"SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc11944.cnf",78821,387295,24536.5,189286,1.4489,0.6823,0.1508,0.4053,0.7398,0,1.3593,1e-04,0.49265,1e-04,0.0021,1.05755,0.34385,0.7814,1e-04,1.2091,0,0.0042,2.8662,0.1963,0.1568,0,0.88965,2.75465,1e-04,1.2377,0,0.00205,2.4861,0.6063,1e-04,1.0303,0,0.0033,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,6.91,3.24,3.96,3.41,5.7,1200,6.05,4.07,1200,"FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE",2.49,0,0,0,"mxc09"
"SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc12016.cnf",78821,387295,24536.5,189286,1.4489,0.6823,0.1508,0.4053,0.7398,0,1.3593,1e-04,0.49265,1e-04,0.0021,1.05755,0.34385,0.7814,1e-04,1.2091,0,0.0042,2.8662,0.1963,0.1568,0,0.88965,2.75465,1e-04,1.2377,0,0.00205,2.4861,0.6063,1e-04,1.0303,0,0.0033,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,3.46,2.12,4.65,4.68,4.7,1200,3.62,3.73,1200,"FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE",2.04,0,0,0,"mxc09"
"SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc12062.cnf",78821,387295,24536.5,189286,1.4489,0.6823,0.1508,0.4053,0.7398,0,1.3593,1e-04,0.49265,1e-04,0.0021,1.05755,0.34385,0.7814,1e-04,1.2091,0,0.0042,2.8662,0.1963,0.1568,0,0.88965,2.75465,1e-04,1.2377,0,0.00205,2.4861,0.6063,1e-04,1.0303,0,0.0033,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,3.75,2.69,4.79,5.97,5.42,1200,4.71,3.35,1200,"FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE",2.74,0,0,0,"ebminisat"
"SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc12070.cnf",78821,387295,24536.5,189286,1.4489,0.6823,0.1508,0.4053,0.7398,0,1.3593,1e-04,0.49265,1e-04,0.0021,1.05755,0.34385,0.7814,1e-04,1.2091,0,0.0042,2.8662,0.1963,0.1568,0,0.88965,2.75465,1e-04,1.2377,0,0.00205,2.4861,0.6063,1e-04,1.0303,0,0.0033,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,6.44,3.13,5.04,5.34,6.42,1200,5.58,5.19,1200,"FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE",3.06,0,0,0,"mxc09"
"SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc12072.cnf",78821,387295,24536.5,189286,1.4489,0.6823,0.1508,0.4053,0.7398,0,1.3593,1e-04,0.49265,1e-04,0.0021,1.05755,0.34385,0.7814,1e-04,1.2091,0,0.0042,2.8662,0.1963,0.1568,0,0.88965,2.75465,1e-04,1.2377,0,0.00205,2.4861,0.6063,1e-04,1.0303,0,0.0033,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,4.92,3.34,8.71,9.65,10.13,1200,6.61,5.24,1200,"FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE",3.89,0,0,0,"mxc09"
"SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc1033.cnf",118700,348058,31223,143494,2.8017,1.4256,0.2176,0.4135,0.658,0,1.0636,1e-04,0.6914,1e-04,0.0023,0.7984,0.0765,0.8861,1e-04,3.4168,0,0.0272,1.7813,0.091,0.0829,0,1,1.6293,0,2.2459,0,0.0039,1.4733,0.3475,1e-04,2.1869,0,0.0066,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,4.93,1200,1200,1200,1200,7.68,2.89,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",3.11,0.02,2.4,20.66,"picosat"
"SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc1044.cnf",121416,356524,29820,136385,3.0716,1.6141,0.2186,0.4111,0.6638,0,1.0625,1e-04,0.8299,1e-04,0.0024,0.7897,0.0812,0.8913,1e-04,3.0847,1e-04,0.0248,1.7815,0.0915,0.0874,0,1,1.6082,0,2.1243,0,0.0038,1.4656,0.3481,1e-04,2.1576,0,0.0062,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,8.48,1200,1200,1200,1200,4.48,7.92,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",3.86,0.03,2.22,21.35,"picosat"
"SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc1130.cnf",152428,441729,41484,197664,2.6744,1.2347,0.2099,0.3979,0.6825,0,1.2414,1e-04,0.7621,0,0.0017,1.0179,0.0928,0.8308,1e-04,5.2424,0,0.043,2.0827,0.0884,0.0964,0,1,1.783,0,3.8721,0,0.0121,1.6833,0.358,1e-04,2.8316,0,0.0149,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,5.96,1200,1200,1200,1200,9.72,3.76,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",3.6,0.03,4.25,20.95,"picosat"
"SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc1138.cnf",150680,436954,41759,198589,2.6083,1.2003,0.2103,0.3983,0.6819,0,1.2332,1e-04,0.7606,0,0.0017,1.0117,0.093,0.8329,1e-04,5.2283,0,0.0428,2.071,0.0881,0.0959,0,1,1.7663,0,3.8398,0,0.0121,1.681,0.3574,1e-04,2.8318,0,0.0148,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,7.55,1200,1200,1200,1200,3.1,3.16,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",3.45,0.04,4.29,20.46,"picosat"
"SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc1216.cnf",78821,387295,24536.5,189286,1.4489,0.6823,0.1508,0.4053,0.7398,0,1.3593,1e-04,0.49265,1e-04,0.0021,1.05755,0.34385,0.7814,1e-04,1.2091,0,0.0042,2.8662,0.1963,0.1568,0,0.88965,2.75465,1e-04,1.2377,0,0.00205,2.4861,0.6063,1e-04,1.0303,0,0.0033,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,67.77,2.68,4.91,4.89,4.68,1200,2.67,1.65,1200,"FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE",2.65,0,0,0,"mxc09"
"SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc909.cnf",112287,327768,31328,148639,2.5842,1.2051,0.2108,0.4034,0.6702,0,1.1591,1e-04,0.6855,1e-04,0.0022,0.9191,0.0703,0.8473,1e-04,5.4321,0,0.0562,1.8742,0.0899,0.0879,0,1,1.6402,0,3.7653,0,0.0161,1.5422,0.3342,1e-04,2.8785,0,0.0195,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,3.68,1200,1200,1200,1200,4.24,3.15,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",2.63,0.02,2.38,20.23,"picosat"
"SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc965.cnf",78821,387295,24536.5,189286,1.4489,0.6823,0.1508,0.4053,0.7398,0,1.3593,1e-04,0.49265,1e-04,0.0021,1.05755,0.34385,0.7814,1e-04,1.2091,0,0.0042,2.8662,0.1963,0.1568,0,0.88965,2.75465,1e-04,1.2377,0,0.00205,2.4861,0.6063,1e-04,1.0303,0,0.0033,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,0.57,1200,0.28,0.27,1.74,1.7,1.7,1200,0.5,0.5,2.27,"TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE",0.23,0,0,0,"picosat"
"SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc979.cnf",78821,387295,24536.5,189286,1.4489,0.6823,0.1508,0.4053,0.7398,0,1.3593,1e-04,0.49265,1e-04,0.0021,1.05755,0.34385,0.7814,1e-04,1.2091,0,0.0042,2.8662,0.1963,0.1568,0,0.88965,2.75465,1e-04,1.2377,0,0.00205,2.4861,0.6063,1e-04,1.0303,0,0.0033,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,69.28,2.37,1.85,2.05,2.19,1200,2.1,1.23,1200,"FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE",2.27,0,0,0,"lingeling"
"SAT_Competition2007/industrial/industrial/babic/xinetd/xinetd_vc56687.cnf",78821,387295,24536.5,189286,1.4489,0.6823,0.1508,0.4053,0.7398,0,1.3593,1e-04,0.49265,1e-04,0.0021,1.05755,0.34385,0.7814,1e-04,1.2091,0,0.0042,2.8662,0.1963,0.1568,0,0.88965,2.75465,1e-04,1.2377,0,0.00205,2.4861,0.6063,1e-04,1.0303,0,0.0033,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,0.55,1200,0.31,0.28,0.34,0.41,0.42,1200,0.47,0.5,0.47,"TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE",0.24,0,0,0,"picosat"
"SAT_Competition2007/industrial/industrial/babic/xinetd/xinetd_vc56703.cnf",78821,387295,24536.5,189286,1.4489,0.6823,0.1508,0.4053,0.7398,0,1.3593,1e-04,0.49265,1e-04,0.0021,1.05755,0.34385,0.7814,1e-04,1.2091,0,0.0042,2.8662,0.1963,0.1568,0,0.88965,2.75465,1e-04,1.2377,0,0.00205,2.4861,0.6063,1e-04,1.0303,0,0.0033,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,0.55,1200,0.31,0.27,0.32,0.39,0.43,1200,0.47,0.5,0.48,"TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE",0.23,0,0,0,"ebminisat"
"SAT_Competition2007/industrial/industrial/crypto/mizh-md5-47-3.cnf",65604,273522,26131,153779,1.5106,0.7787,0.1699,0.4052,0.4127,0,1.0057,1e-04,0.1824,1e-04,2e-04,0.9025,0.0722,0.5427,1e-04,0.604,0,5e-04,2.3705,0.0207,0.0385,0,0.3333,0.9811,1e-04,0.5862,0,2e-04,2.0694,0.5294,1e-04,0.4858,0,2e-04,2e-04,0.4266,0,5e-04,3.7178,0.2768,0.2238,0.1026,0.4822,3.0913,1200,1200,1200,1200,1200,1200,1200,1200,517.23,847.27,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",0.93,0.03,1.67,7.73,"cryptominisat2011"
"SAT_Competition2007/industrial/industrial/crypto/mizh-md5-47-4.cnf",65604,273506,26157,153907,1.5081,0.7771,0.17,0.4053,0.413,0,1.0062,1e-04,0.1825,1e-04,2e-04,0.9027,0.0723,0.5428,1e-04,0.6042,0,5e-04,2.37,0.0207,0.0385,0,0.3333,0.9795,1e-04,0.5864,0,2e-04,2.0686,0.5294,0,0.4859,0,2e-04,2e-04,0.4268,0,5e-04,3.7169,0.2768,0.2239,0.1053,0.4822,3.0906,1200,1200,1200,257.5,1200,1200,1200,1200,259.03,335.72,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",0.91,0.02,1.68,7.7,"mphaseSAT"
"SAT_Competition2007/industrial/industrial/crypto/mizh-md5-47-5.cnf",65604,273520,26177,154025,1.5062,0.7758,0.17,0.4053,0.4132,0,1.0064,1e-04,0.1825,1e-04,2e-04,0.9028,0.0724,0.5427,1e-04,0.6044,0,5e-04,2.368,0.0207,0.0385,0,0.3333,0.9786,1e-04,0.5867,0,2e-04,2.0704,0.5294,0,0.486,0,2e-04,2e-04,0.4269,0,5e-04,3.7148,0.2768,0.2241,0.1053,0.4822,3.0903,1200,1200,1200,278.67,1200,1200,1200,1200,152.94,111.51,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",1.06,0.03,1.69,7.8,"picosat"
"SAT_Competition2007/industrial/industrial/crypto/mizh-md5-48-2.cnf",66892,279240,26683,157313,1.5069,0.7751,0.1696,0.4055,0.4116,0,1.0045,1e-04,0.1822,1e-04,2e-04,0.9018,0.0718,0.5407,1e-04,0.6084,0,5e-04,2.3624,0.0205,0.0385,0,0.3333,0.9713,1e-04,0.5909,0,2e-04,2.0655,0.5293,0,0.4882,0,2e-04,2e-04,0.4276,0,5e-04,3.7059,0.2765,0.2246,0.1053,0.4822,3.0857,1200,1200,1200,741.85,1200,1200,1200,1200,194.76,104.95,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",0.92,0.02,1.73,8.14,"cryptominisat2011"
"SAT_Competition2007/industrial/industrial/crypto/mizh-md5-48-5.cnf",66892,279256,26735,157595,1.502,0.772,0.1696,0.4057,0.4122,0,1.0054,1e-04,0.1823,1e-04,2e-04,0.9021,0.072,0.5407,1e-04,0.6089,0,5e-04,2.3602,0.0205,0.0384,0,0.3333,0.9694,1e-04,0.5914,0,2e-04,2.0667,0.5293,0,0.4885,0,2e-04,2e-04,0.4279,0,5e-04,3.7026,0.2764,0.2248,0.1053,0.4822,3.0839,1200,1200,1200,1200,1200,1200,1200,1200,320.49,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE",1.04,0.03,1.75,8.05,"precosat"
"SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-2.cnf",48689,204071,19877,115604,1.4495,0.7653,0.1719,0.4086,0.4372,0,1.0393,2e-04,0.1872,1e-04,2e-04,0.9206,0.0825,0.5335,2e-04,0.5096,1e-04,5e-04,2.5705,0.0194,0.0385,0,0.4,0.8464,1e-04,0.498,0,2e-04,2.3055,0.5303,1e-04,0.5184,0,2e-04,3e-04,0.4274,1e-04,7e-04,3.7425,0.2562,0.2806,0.0887,0.581,3.2888,1200,1200,1200,99.28,1200,1200,1200,1200,45.02,66.01,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",0.72,0.02,0.97,4.96,"lingeling"
"SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-3.cnf",48689,204067,19882,115611,1.4489,0.7651,0.172,0.4084,0.4376,0,1.0398,2e-04,0.1873,1e-04,2e-04,0.9209,0.0826,0.5335,2e-04,0.5098,1e-04,5e-04,2.5696,0.0194,0.0385,0,0.2727,0.846,1e-04,0.4983,0,2e-04,2.3053,0.5302,1e-04,0.5183,0,2e-04,3e-04,0.4277,1e-04,7e-04,3.744,0.2563,0.2806,0.0887,0.5714,3.2886,1200,1200,1200,54.32,1200,1200,1200,1200,168.75,43.64,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",0.68,0.02,1,5.07,"precosat"
"SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-4.cnf",48689,204067,19897,115693,1.4471,0.7639,0.172,0.4085,0.4374,0,1.0397,2e-04,0.1873,1e-04,3e-04,0.921,0.0826,0.5337,2e-04,0.5097,1e-04,5e-04,2.571,0.0194,0.0385,0,0.2727,0.8469,1e-04,0.4982,0,2e-04,2.3053,0.5303,1e-04,0.5183,0,2e-04,3e-04,0.4277,1e-04,7e-04,3.7435,0.2563,0.2806,0.0887,0.5714,3.2893,1200,1200,1200,49.5,1200,1200,1200,1200,78.43,54.2,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",0.65,0.02,0.97,4.97,"mxc09"
"SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-5.cnf",48689,204055,19903,115706,1.4463,0.7636,0.172,0.4086,0.4375,0,1.0399,2e-04,0.1873,1e-04,3e-04,0.921,0.0827,0.5338,2e-04,0.5099,1e-04,5e-04,2.571,0.0194,0.0385,0,0.4,0.8461,1e-04,0.4984,0,2e-04,2.3046,0.5302,1e-04,0.5185,0,2e-04,3e-04,0.4279,1e-04,7e-04,3.7433,0.2563,0.2805,0.0887,0.5714,3.2888,1200,1200,1200,854.35,1200,1200,1200,1200,164.36,237.48,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",0.63,0.02,0.98,4.98,"restartsat"
"SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-36-2.cnf",50073,210239,20559,120270,1.4356,0.7481,0.1709,0.4093,0.4339,0,1.0356,2e-04,0.1863,1e-04,2e-04,0.9171,0.0805,0.5284,2e-04,0.5122,0,5e-04,2.5579,0.0189,0.0383,0,0.4,0.8229,1e-04,0.5011,0,2e-04,2.3065,0.5291,1e-04,0.5197,0,2e-04,3e-04,0.4275,0,7e-04,3.7305,0.2546,0.2818,0.0887,0.581,3.2828,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.7,0.01,1.04,5.37,"restartsat"
"SAT_Competition2007/industrial/industrial/fuhs/hard/AProVE07-01.cnf",7502,28770,2673,15594,1.8066,0.8449,0.1714,0.3772,0.6862,0,1.6477,0.0013,0.6425,7e-04,0.0479,1.4537,0.1962,0.5657,0.0013,0.8846,4e-04,0.0149,3.2592,0.1197,0.1553,0,0.8333,2.7463,6e-04,0.8339,1e-04,0.0076,2.6461,0.509,0.0012,1.5383,3e-04,0.0108,0.0033,0.8222,4e-04,0.0413,4.7123,0.2117,0.4275,0.0113,0.6104,3.5707,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.11,0,0.02,2.24,"lingeling"
"SAT_Competition2007/industrial/industrial/fuhs/hard/AProVE07-03.cnf",3114,10827,1304,7470,1.388,0.4494,0.1746,0.3854,0.5859,0,1.3002,0.0026,0.709,0.0015,0.0913,1.1176,0.1305,0.5653,0.0026,0.7872,9e-04,0.0236,2.8519,0.0696,0.0986,0,0.4,1.9873,0.0013,0.7914,4e-04,0.0118,2.4489,0.5369,0.0027,1.6783,7e-04,0.0171,0.0062,0.7005,7e-04,0.0676,4.4706,0.2235,0.4045,0.006,0.5357,3.5373,1200,1200,1200,1200,1200,1200,1200,1200,1177.56,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE",0.03,0,0.01,0.69,"glueminisat"
