"id","nvarsOrig","nclausesOrig","nvars","nclauses","reducedVars","reducedClauses","vars_clauses_ratio","POSNEG_RATIO_CLAUSE_mean","POSNEG_RATIO_CLAUSE_coeff_variation","POSNEG_RATIO_CLAUSE_min","POSNEG_RATIO_CLAUSE_entropy","VCG_CLAUSE_mean","VCG_CLAUSE_coeff_variation","VCG_CLAUSE_min","VCG_CLAUSE_max","VCG_CLAUSE_entropy","TRINARYp","VCG_VAR_mean","VCG_VAR_coeff_variation","VCG_VAR_min","VCG_VAR_max","VCG_VAR_entropy","POSNEG_RATIO_VAR_mean","POSNEG_RATIO_VAR_stdev","POSNEG_RATIO_VAR_min","POSNEG_RATIO_VAR_max","POSNEG_RATIO_VAR_entropy","HORNY_VAR_mean","HORNY_VAR_coeff_variation","HORNY_VAR_min","HORNY_VAR_max","HORNY_VAR_entropy","horn_clauses_fraction","VG_mean","VG_coeff_variation","VG_min","VG_max","CG_mean","CG_coeff_variation","CG_min","CG_max","CG_entropy","cluster_coeff_mean","cluster_coeff_coeff_variation","cluster_coeff_min","cluster_coeff_max","cluster_coeff_entropy","MPhaseSAT_M_2011.02.16","MPhaseSAT_M_2011.02.16_success","Pre","Basic","KLB","CG","Class"
"SAT11/random/medium/unif-k3-r4.26-v250-c1065-S427778075-026.UNKNOWN.cnf",250,1065,247,1063,0.0121,0.0019,0.2324,0.4911,0.5831,0,0.6416,0.0122,0.045,0.0121,0.0162,0.0934,0.9812,0.0122,0.2648,0.0047,0.0226,2.6034,0.2414,0.1764,0,1,3.305,0.0062,0.3805,0,0.0122,2.3099,0.5108,0.0233,0.251,0.0094,0.0423,0.0179,0.2341,0.0066,0.0367,2.8888,0.1178,0.2371,0.0551,0.25,2.358,25.6561,"TRUE",0,0,0,0.01,"march_rw_2011.03.02"
"SAT11/random/medium/unif-k3-r4.26-v250-c1065-S534787376-095.UNKNOWN.cnf",250,1065,241,1054,0.0373,0.0104,0.2287,0.4916,0.5843,0,0.6892,0.0126,0.0631,0.0124,0.0207,0.1564,0.9649,0.0126,0.2802,0.0047,0.0304,2.6035,0.2097,0.1644,0,0.6667,3.2072,0.0063,0.3895,9e-04,0.018,2.2494,0.5,0.0241,0.2642,0.0095,0.0512,0.0192,0.2359,0.0085,0.038,2.927,0.1129,0.2389,0.0569,0.2727,2.3201,8.24575,"TRUE",0,0,0,0.02,"march_rw_2011.03.02"
"SAT11/random/medium/unif-k3-r4.26-v250-c1065-S671776549-007.UNKNOWN.cnf",250,1065,240,1049,0.0417,0.0153,0.2288,0.498,0.5868,0,0.7803,0.0127,0.0767,0.0125,0.0208,0.2186,0.9447,0.0127,0.2846,0.0057,0.0248,2.6494,0.2156,0.1561,0,0.6923,3.2228,0.0065,0.3584,0.001,0.0143,2.2757,0.5157,0.0245,0.2689,0.0105,0.0467,0.0194,0.2332,0.0086,0.0362,2.9441,0.1123,0.2442,0.0553,0.303,2.3248,27.0549,"TRUE",0,0,0,0.02,"march_rw_2011.03.02"
"SAT11/random/medium/unif-k3-r4.26-v250-c1065-S860541986-078.UNKNOWN.cnf",250,1065,237,1054,0.0549,0.0104,0.2249,0.5072,0.5944,0,0.8537,0.013,0.0919,0.0127,0.0211,0.2813,0.925,0.013,0.2921,0.0057,0.0266,2.6915,0.2187,0.1652,0,0.7143,3.2536,0.0067,0.3608,0.0028,0.018,2.2568,0.5228,0.0251,0.2785,0.0114,0.0493,0.02,0.2587,0.0085,0.0408,3.0527,0.1113,0.2459,0.0571,0.2308,2.367,53.2179,"TRUE",0,0,0,0.02,"march_rw_2011.03.02"
"SAT11/random/medium/unif-k3-r4.26-v250-c1065-S931339469-052.UNKNOWN.cnf",250,1065,243,1059,0.0288,0.0057,0.2295,0.4847,0.59,0,0.706,0.0125,0.0642,0.0123,0.0165,0.1669,0.9603,0.0125,0.2855,0.0047,0.0293,2.6561,0.2085,0.1551,0,0.6667,3.2977,0.006,0.3872,9e-04,0.0142,2.2233,0.4835,0.024,0.2769,0.0104,0.0548,0.0191,0.2368,0.0076,0.0387,2.9332,0.1108,0.2446,0.0538,0.2889,2.3396,26.091,"TRUE",0,0,0,0.02,"march_rw_2011.03.02"
"SAT11/random/medium/unif-k3-r4.26-v250-c1065-S984689729-080.UNKNOWN.cnf",250,1065,245,1060,0.0204,0.0047,0.2311,0.4821,0.5834,0,0.6613,0.0123,0.054,0.0122,0.0204,0.1192,0.9755,0.0123,0.2958,0.0047,0.0245,2.7333,0.2169,0.1546,0,0.6667,3.2313,0.0059,0.4176,9e-04,0.0142,2.3133,0.4783,0.0236,0.2836,0.0094,0.0434,0.0189,0.222,0.0094,0.0349,2.8728,0.1119,0.2297,0.0583,0.2364,2.2937,27.2589,"TRUE",0,0,0,0.02,"march_rw_2011.03.02"
"SAT11/random/medium/unif-k3-r4.26-v300-c1278-S1194590195-083.UNKNOWN.cnf",300,1278,293,1272,0.0239,0.0047,0.2303,0.502,0.5865,0,0.686,0.0103,0.0525,0.0102,0.0137,0.1203,0.9741,0.0103,0.2624,0.0039,0.0189,2.5909,0.2059,0.1563,0,0.6923,3.1503,0.005,0.3898,8e-04,0.0118,2.2826,0.4811,0.02,0.2564,0.0079,0.0377,0.0156,0.2159,0.0071,0.0283,2.8516,0.1109,0.2338,0.0588,0.2667,2.2645,28.6726,"TRUE",0,0,0,0.02,"march_rw_2011.03.02"
"SAT11/random/medium/unif-k3-r4.26-v300-c1278-S1223020224-097.UNKNOWN.cnf",300,1278,296,1274,0.0135,0.0031,0.2323,0.4894,0.5855,0,0.6616,0.0102,0.0525,0.0101,0.0135,0.1202,0.9741,0.0102,0.3025,0.0039,0.0235,2.6974,0.2161,0.1681,0,1,3.2448,0.0051,0.4175,0,0.0133,2.3309,0.4976,0.0197,0.2919,0.0078,0.0455,0.0156,0.2422,0.0063,0.0314,2.9566,0.112,0.2455,0.0573,0.2286,2.346,29.7255,"TRUE",0,0,0,0.02,"march_rw_2011.03.02"
"SAT11/random/medium/unif-k3-r4.26-v300-c1278-S1452052526-056.UNKNOWN.cnf",300,1278,295,1274,0.0169,0.0031,0.2316,0.4922,0.5826,0,0.6438,0.0102,0.052,0.0102,0.0169,0.0974,0.9819,0.0102,0.3044,0.0024,0.0228,2.7412,0.2259,0.1789,0,1,3.2469,0.005,0.436,0,0.0173,2.3476,0.4906,0.0197,0.2968,0.0047,0.0447,0.0156,0.235,0.0055,0.0345,2.9322,0.1115,0.248,0.0485,0.25,2.3411,27.6308,"TRUE",0,0,0,0.02,"march_rw_2011.03.02"
"SAT11/random/medium/unif-k3-r4.26-v300-c1278-S1469984978-038.UNKNOWN.cnf",300,1278,295,1272,0.0169,0.0047,0.2319,0.4979,0.5837,0,0.6548,0.0102,0.0432,0.0102,0.0136,0.0873,0.9827,0.0102,0.278,0.0047,0.0197,2.6647,0.2155,0.1672,0,1,3.2441,0.0051,0.4013,0.0016,0.0134,2.3004,0.4984,0.0196,0.2685,0.0086,0.0385,0.0155,0.2318,0.0071,0.0307,2.9086,0.1128,0.2429,0.0526,0.2545,2.334,28.7146,"TRUE",0,0,0,0.02,"march_rw_2011.03.02"
"SAT11/random/medium/unif-k3-r4.26-v300-c1278-S1569819208-064.UNKNOWN.cnf",300,1278,297,1276,0.0101,0.0016,0.2328,0.4918,0.5833,0,0.6117,0.0101,0.0334,0.0101,0.0135,0.0569,0.9898,0.0101,0.2664,0.0039,0.0212,2.6035,0.2196,0.1579,0,0.7333,3.2306,0.0049,0.358,0.0016,0.0118,2.1753,0.4875,0.0195,0.2593,0.0078,0.04,0.0152,0.2274,0.0071,0.029,2.8789,0.1142,0.2342,0.0555,0.2527,2.3314,28.1167,"TRUE",0,0,0,0.02,"march_rw_2011.03.02"
"SAT11/random/medium/unif-k3-r4.26-v300-c1278-S1869766438-024.UNKNOWN.cnf",300,1278,295,1273,0.0169,0.0039,0.2317,0.4953,0.5849,0,0.6608,0.0102,0.0519,0.0102,0.0169,0.1121,0.9772,0.0102,0.266,8e-04,0.0196,2.6038,0.2243,0.1737,0,1,3.2441,0.0051,0.3804,0,0.0118,2.301,0.5004,0.0196,0.262,0.0016,0.0353,0.0153,0.2295,0.0055,0.0299,2.8846,0.1134,0.2451,0.0588,0.2857,2.3331,31.3012,"TRUE",0,0,0,0.02,"march_rw_2011.03.02"
"SAT11/random/medium/unif-k3-r4.26-v300-c1278-S1990987164-054.UNKNOWN.cnf",300,1278,290,1267,0.0345,0.0087,0.2289,0.4879,0.5849,0,0.75,0.0105,0.0843,0.0103,0.0172,0.2132,0.9519,0.0105,0.2925,0.0039,0.0237,2.6722,0.2163,0.1561,0,0.8,3.3462,0.005,0.3978,8e-04,0.0126,2.2782,0.4838,0.0205,0.2832,0.0079,0.0442,0.0162,0.2505,0.0055,0.0316,3.0053,0.1089,0.2574,0.0512,0.25,2.3531,31.7262,"TRUE",0,0,0,0.02,"march_rw_2011.03.02"
"SAT11/random/medium/unif-k3-r4.26-v300-c1278-S566093033-041.UNKNOWN.cnf",300,1278,294,1272,0.0204,0.0047,0.2311,0.511,0.5833,0,0.6853,0.0103,0.0494,0.0102,0.0136,0.1087,0.9772,0.0103,0.298,0.0031,0.0212,2.7057,0.2222,0.1776,0,1,3.2614,0.005,0.412,0,0.0118,2.349,0.4851,0.0199,0.2899,0.0063,0.0377,0.0157,0.2368,0.0055,0.0267,2.956,0.1109,0.2466,0.0624,0.2545,2.3184,51.8701,"TRUE",0,0,0,0.02,"march_rw_2011.03.02"
"SAT11/random/medium/unif-k3-r4.26-v300-c1278-S768688898-014.UNKNOWN.cnf",300,1278,294,1272,0.0204,0.0047,0.2311,0.5014,0.5794,0,0.6532,0.0103,0.0486,0.0102,0.0136,0.1058,0.978,0.0103,0.301,0.0039,0.022,2.7258,0.2256,0.1518,0,0.7333,3.2506,0.0049,0.402,8e-04,0.0102,2.2849,0.4835,0.0197,0.2938,0.0079,0.0417,0.0156,0.2368,0.0079,0.0346,2.9123,0.1114,0.2319,0.0551,0.2179,2.3146,28.1687,"TRUE",0,0,0,0.02,"march_rw_2011.03.02"
"SAT11/random/medium/unif-k3-r4.26-v300-c1278-S862932513-073.UNKNOWN.cnf",300,1278,294,1271,0.0204,0.0055,0.2313,0.4868,0.5855,0,0.6699,0.0103,0.0548,0.0102,0.0136,0.1289,0.9717,0.0103,0.2946,0.0039,0.0205,2.705,0.2201,0.174,0,1,3.2796,0.0051,0.3911,0,0.011,2.2966,0.4933,0.0198,0.2822,0.0079,0.0378,0.0157,0.2409,0.0047,0.0291,2.9658,0.113,0.2534,0.0583,0.2857,2.3801,28.4027,"TRUE",0,0,0,0.02,"march_rw_2011.03.02"
"SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1060672754-058.SATISFIABLE.cnf",350,1491,343,1484,0.0204,0.0047,0.2311,0.5002,0.5908,0,0.7273,0.0089,0.0611,0.0087,0.0117,0.1541,0.9643,0.0089,0.304,0.0013,0.0222,2.7146,0.228,0.181,0,1,3.3161,0.0041,0.4013,7e-04,0.0094,2.2803,0.465,0.0173,0.2999,0.0027,0.0418,0.0135,0.2479,0.0061,0.031,2.9672,0.1092,0.2461,0.0498,0.2424,2.3384,110.657,"TRUE",0,0,0,0.03,"SAT09referencesolvergnovelty.2_2009.03.22"
"SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1077220429-098.SATISFIABLE.cnf",350,1491,342,1485,0.0234,0.004,0.2303,0.5074,0.5933,0,0.708,0.0089,0.0541,0.0088,0.0117,0.1263,0.9724,0.0089,0.2828,0.0034,0.0189,2.6821,0.2515,0.19,0,1,3.3207,0.0044,0.3864,7e-04,0.0121,2.301,0.499,0.0172,0.276,0.0061,0.0337,0.0131,0.2528,0.0047,0.0242,2.9908,0.1131,0.2684,0.0571,0.3273,2.3947,0.752884,"TRUE",0,0,0,0.03,"sparrow2011_sparrow2011_ubcsat1.2_2011.03.02"
"SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1090604743-089.UNKNOWN.cnf",350,1491,336,1476,0.0417,0.0102,0.2276,0.4991,0.588,0,0.764,0.0091,0.0752,0.0089,0.0149,0.2091,0.9485,0.0091,0.3249,0.0034,0.0251,2.7584,0.235,0.1687,0,0.6923,3.3659,0.0043,0.4664,0,0.0142,2.3972,0.4756,0.0177,0.3126,0.0075,0.0481,0.0141,0.2843,0.0054,0.0346,3.1046,0.1086,0.2582,0.0475,0.2576,2.3812,43.7334,"TRUE",0,0,0,0.03,"march_rw_2011.03.02"
"SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1404138730-025.UNKNOWN.cnf",350,1491,344,1485,0.0174,0.004,0.2316,0.4993,0.583,0,0.6714,0.0088,0.0515,0.0087,0.0116,0.1166,0.9751,0.0088,0.2754,0.0034,0.0182,2.6372,0.2137,0.1647,0,1,3.2213,0.0044,0.3709,7e-04,0.0101,2.287,0.503,0.0171,0.268,0.0067,0.0343,0.0133,0.2268,0.0034,0.0263,2.8936,0.1112,0.2453,0.0606,0.3333,2.2922,41.2247,"TRUE",0,0,0,0.03,"SAT09referencesolvermarch_hi_hi"
"SAT11/random/medium/unif-k3-r4.26-v350-c1491-S146789605-022.SATISFIABLE.cnf",350,1491,344,1485,0.0174,0.004,0.2316,0.4946,0.5833,0,0.6586,0.0088,0.0495,0.0087,0.0116,0.1091,0.9771,0.0088,0.2869,0.0013,0.0195,2.6903,0.234,0.1695,0,1,3.3293,0.0046,0.4005,7e-04,0.0108,2.3762,0.5212,0.017,0.277,0.0027,0.0343,0.0132,0.2412,0.0054,0.0269,2.9343,0.1116,0.2386,0.0526,0.2381,2.3129,0.802877,"TRUE",0,0,0,0.02,"SAT09referencesolverTNM_2009.03.22"
"SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1507171828-044.SATISFIABLE.cnf",350,1491,341,1483,0.0264,0.0054,0.2299,0.4858,0.5898,0,0.7275,0.0089,0.0669,0.0088,0.0147,0.175,0.9589,0.0089,0.3014,0.0027,0.0223,2.6971,0.2527,0.1751,0,1,3.3559,0.0043,0.3882,0,0.0094,2.2658,0.4835,0.0175,0.295,0.0054,0.0438,0.0134,0.2637,0.0054,0.0297,3.0256,0.1102,0.2515,0.0475,0.25,2.3643,0.999847,"TRUE",0,0,0,0.03,"sparrow2011_sparrow2011_ubcsat1.2_2011.03.02"
"SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1705279286-077.UNKNOWN.cnf",350,1491,341,1482,0.0264,0.0061,0.2301,0.4952,0.5861,0,0.7037,0.0089,0.0628,0.0088,0.0117,0.1608,0.9622,0.0089,0.2957,0.004,0.0189,2.686,0.2342,0.1708,0,0.6923,3.2705,0.0044,0.4184,7e-04,0.0121,2.3286,0.4933,0.0174,0.2881,0.0074,0.0364,0.0135,0.2467,0.0047,0.0304,2.9745,0.1092,0.2506,0.0473,0.25,2.3181,49.7014,"TRUE",0,0,0,0.03,"march_rw_2011.03.02"
"SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1733949620-064.UNKNOWN.cnf",350,1491,336,1472,0.0417,0.0129,0.2283,0.4925,0.5821,0,0.7561,0.0091,0.0744,0.0089,0.0149,0.2089,0.9477,0.0091,0.2848,0.0041,0.019,2.6693,0.2297,0.1708,0,0.7333,3.3366,0.0046,0.4006,7e-04,0.0109,2.3749,0.5061,0.0179,0.282,0.0082,0.0374,0.0137,0.2484,0.0054,0.0279,2.9912,0.1079,0.2474,0.0555,0.2576,2.3174,49.7304,"TRUE",0,0,0,0.03,"march_rw_2011.03.02"
"SAT11/random/medium/unif-k3-r4.26-v350-c1491-S173446080-001.UNKNOWN.cnf",350,1491,337,1477,0.0386,0.0095,0.2282,0.4766,0.6031,0,0.7712,0.0091,0.085,0.0089,0.0148,0.2499,0.9357,0.0091,0.3133,0.0034,0.0203,2.7633,0.2221,0.1711,0,1,3.3234,0.0044,0.4126,0,0.0102,2.3484,0.4827,0.0179,0.3072,0.0068,0.0379,0.014,0.2515,0.0054,0.0278,3.0152,0.107,0.2449,0.0526,0.25,2.3077,40.5938,"TRUE",0,0,0,0.03,"march_rw_2011.03.02"
"SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1794283924-053.SATISFIABLE.cnf",350,1491,347,1488,0.0086,0.002,0.2332,0.5076,0.581,0,0.6506,0.0087,0.041,0.0086,0.0144,0.0739,0.9866,0.0087,0.2929,0.0027,0.0168,2.6962,0.2293,0.1707,0,1,3.2774,0.0045,0.3999,0,0.0101,2.3429,0.5134,0.0168,0.2865,0.0054,0.0329,0.0132,0.2399,0.004,0.0269,2.9443,0.1109,0.252,0.0587,0.2857,2.3216,0.750885,"TRUE",0,0,0,0.02,"EagleUP_1.565.350"
"SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1914191877-004.SATISFIABLE.cnf",350,1491,339,1480,0.0324,0.0074,0.2291,0.5024,0.5877,0,0.7444,0.009,0.0766,0.0088,0.0147,0.1909,0.9574,0.009,0.2864,0.0034,0.0209,2.6484,0.2328,0.1628,0,0.6923,3.2978,0.0045,0.3804,7e-04,0.0122,2.2826,0.5,0.0176,0.2801,0.0068,0.0399,0.0136,0.2533,0.0054,0.0291,2.9872,0.1089,0.2363,0.0497,0.2222,2.3162,0.741886,"TRUE",0,0,0,0.03,"SAT09referencesolverTNM_2009.03.22"
"SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1946851065-023.SATISFIABLE.cnf",350,1491,337,1478,0.0386,0.0088,0.228,0.5068,0.5911,0,0.7525,0.009,0.0702,0.0089,0.0119,0.1927,0.952,0.009,0.2663,0.0034,0.0183,2.6222,0.2141,0.1681,0,1,3.3442,0.0042,0.3775,7e-04,0.0095,2.2423,0.4675,0.0177,0.2594,0.0068,0.0359,0.0137,0.2325,0.0054,0.0277,2.9365,0.1068,0.2328,0.0551,0.2909,2.2343,0.754884,"TRUE",0,0,0,0.03,"SAT09referencesolvergnovelty.2_2009.03.22"
"SAT11/random/medium/unif-k3-r4.26-v350-c1491-S648064606-012.UNKNOWN.cnf",350,1491,344,1483,0.0174,0.0054,0.232,0.5004,0.5772,0,0.6795,0.0088,0.0578,0.0087,0.0116,0.1406,0.9683,0.0088,0.2831,0.004,0.0223,2.6435,0.2207,0.1629,0,0.7647,3.318,0.0046,0.3916,7e-04,0.0128,2.3214,0.5233,0.0171,0.2766,0.0074,0.0432,0.0134,0.2394,0.0054,0.0303,2.9352,0.111,0.243,0.0512,0.3111,2.3282,52.462,"TRUE",0,0,0,0.03,"march_rw_2011.03.02"
"SAT11/random/medium/unif-k3-r4.26-v350-c1491-S659703274-054.UNKNOWN.cnf",350,1491,346,1487,0.0116,0.0027,0.2327,0.4994,0.582,0,0.6422,0.0087,0.0409,0.0087,0.0116,0.0798,0.9845,0.0087,0.2657,0.0027,0.0155,2.6151,0.2272,0.1666,0,1,3.2783,0.0042,0.3948,0,0.0094,2.3038,0.4822,0.0169,0.2578,0.0054,0.0296,0.0131,0.2221,0.0054,0.0242,2.8647,0.1098,0.2308,0.0571,0.3056,2.2545,49.9704,"TRUE",0,0,0,0.02,"march_rw_2011.03.02"
"SAT11/random/medium/unif-k3-r4.26-v350-c1491-S761041117-050.UNKNOWN.cnf",350,1491,341,1471,0.0264,0.0136,0.2318,0.4941,0.5866,0,0.6934,0.0089,0.0587,0.0088,0.0147,0.1401,0.9694,0.0089,0.261,0.0034,0.017,2.62,0.2214,0.1698,0,1,3.2404,0.0045,0.3698,0.0014,0.0102,2.2639,0.5058,0.0173,0.2554,0.0068,0.0326,0.0133,0.2236,0.0048,0.0238,2.8723,0.1109,0.2338,0.0571,0.2889,2.2713,47.3118,"TRUE",0,0,0,0.03,"march_rw_2011.03.02"
"SAT11/random/medium/unif-k3-r4.26-v350-c1491-S773607012-011.SATISFIABLE.cnf",350,1491,342,1482,0.0234,0.0061,0.2308,0.4955,0.5934,0,0.7484,0.0089,0.0664,0.0088,0.0146,0.1729,0.9595,0.0089,0.3128,0.0034,0.0189,2.7446,0.241,0.181,0,1,3.3614,0.0044,0.4141,0,0.0108,2.3536,0.496,0.0173,0.3068,0.0067,0.0358,0.0134,0.2662,0.0061,0.0277,3.0285,0.1116,0.2612,0.0526,0.2308,2.4145,0.761884,"TRUE",0,0,0,0.02,"sparrow2011_sparrow2011_ubcsat1.2_2011.03.02"
"SAT11/random/medium/unif-k3-r4.26-v350-c1491-S797651048-056.UNKNOWN.cnf",350,1491,347,1487,0.0086,0.0027,0.2334,0.5034,0.5828,0,0.6334,0.0087,0.0343,0.0086,0.0115,0.0595,0.9892,0.0087,0.2697,0.004,0.0168,2.6152,0.2339,0.1725,0,0.7647,3.2529,0.0044,0.3676,0,0.0094,2.2682,0.5044,0.0169,0.2673,0.0081,0.0323,0.0129,0.2313,0.0054,0.0256,2.8922,0.1119,0.2464,0.0553,0.3056,2.3087,52.887,"TRUE",0,0,0,0.02,"march_rw_2011.03.02"
"SAT11/random/medium/unif-k3-r4.26-v350-c1491-S804294807-063.UNKNOWN.cnf",350,1491,345,1486,0.0145,0.0034,0.2322,0.4953,0.5843,0,0.646,0.0087,0.0426,0.0087,0.0116,0.0854,0.9832,0.0087,0.2771,0.002,0.0155,2.6531,0.22,0.1608,0,1,3.2725,0.0045,0.3918,7e-04,0.0094,2.3506,0.5155,0.017,0.272,0.004,0.031,0.0132,0.2207,0.0054,0.0236,2.872,0.1109,0.235,0.0571,0.2222,2.2908,64.6652,"TRUE",0,0,0,0.03,"march_rw_2011.03.02"
"SAT11/random/medium/unif-k3-r4.26-v350-c1491-S87195105-042.SATISFIABLE.cnf",350,1491,337,1478,0.0386,0.0088,0.228,0.4915,0.6019,0,0.8119,0.0091,0.085,0.0089,0.0148,0.2498,0.9357,0.0091,0.2929,0.0034,0.0169,2.7425,0.2351,0.1717,0,1,3.3869,0.0045,0.4236,7e-04,0.0101,2.3845,0.4946,0.0179,0.2878,0.0068,0.0318,0.0138,0.2413,0.0054,0.025,2.9801,0.108,0.2476,0.0569,0.2778,2.2974,0.762883,"TRUE",0,0,0,0.03,"SAT09referencesolvergnovelty.2_2009.03.22"
"SAT11/random/medium/unif-k3-r4.26-v350-c1491-S946474812-075.SATISFIABLE.cnf",350,1491,343,1483,0.0204,0.0054,0.2313,0.4847,0.5801,0,0.658,0.0088,0.0548,0.0087,0.0117,0.1289,0.9717,0.0088,0.2905,0.0034,0.0162,2.7012,0.2259,0.1716,0,1,3.2989,0.0043,0.3585,7e-04,0.0101,2.223,0.4916,0.0172,0.2792,0.0067,0.0317,0.0134,0.2375,0.0047,0.0263,2.9526,0.1097,0.2517,0.0571,0.25,2.3385,0.756884,"TRUE",0,0,0,0.03,"sattime2011_2011.03.02"
"SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1023920765-089.SATISFIABLE.cnf",400,1704,393,1696,0.0178,0.0047,0.2317,0.4928,0.5853,0,0.6515,0.0077,0.0484,0.0076,0.0127,0.1009,0.98,0.0077,0.2756,0.0029,0.0147,2.6448,0.2292,0.1746,0,1,3.3141,0.0039,0.3917,6e-04,0.0088,2.3385,0.5088,0.0149,0.2677,0.0059,0.0283,0.0115,0.2283,0.0035,0.0206,2.8928,0.1112,0.2429,0.0588,0.2857,2.294,0.822874,"TRUE",0,0,0,0.03,"SAT09referencesolvergnovelty.2_2009.03.22"
"SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1050579435-065.SATISFIABLE.cnf",400,1704,390,1695,0.0256,0.0053,0.2301,0.4918,0.5905,0,0.7116,0.0078,0.0633,0.0077,0.0128,0.1599,0.9634,0.0078,0.2911,0.0029,0.0159,2.6807,0.227,0.1687,0,0.7273,3.2897,0.0037,0.4044,6e-04,0.0088,2.3184,0.4808,0.0153,0.2873,0.0059,0.0307,0.0118,0.2383,0.0047,0.0248,2.9497,0.108,0.2414,0.0532,0.2308,2.3037,0.814876,"TRUE",0,0,0,0.03,"EagleUP_1.565.350"
"SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1081907273-083.UNKNOWN.cnf",400,1704,386,1690,0.0363,0.0083,0.2284,0.506,0.5999,0,0.7996,0.0079,0.0764,0.0078,0.0104,0.2214,0.942,0.0079,0.3341,0.003,0.0195,2.8138,0.2317,0.1702,0,0.7143,3.3477,0.0039,0.3993,6e-04,0.0083,2.3421,0.4941,0.0156,0.3306,0.0059,0.0385,0.0122,0.274,0.0047,0.029,3.0892,0.1071,0.2589,0.0416,0.2308,2.37,140.045,"TRUE",0,0,0,0.03,"march_rw_2011.03.02"
"SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1409021001-079.UNKNOWN.cnf",400,1704,388,1692,0.0309,0.0071,0.2293,0.4884,0.5968,0,0.7374,0.0078,0.0669,0.0077,0.0129,0.1754,0.9586,0.0078,0.2917,0.0035,0.0148,2.708,0.23,0.1753,0,1,3.329,0.004,0.386,6e-04,0.0089,2.3285,0.5106,0.0153,0.2846,0.0065,0.029,0.0119,0.2412,0.0041,0.0254,2.9784,0.1084,0.2537,0.0518,0.25,2.3342,176.667,"TRUE",0,0,0,0.03,"march_rw_2011.03.02"
"SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1440346932-010.SATISFIABLE.cnf",400,1704,383,1690,0.0444,0.0083,0.2266,0.4956,0.5969,0,0.7985,0.008,0.0792,0.0078,0.0104,0.2344,0.9373,0.008,0.2963,0.003,0.0166,2.7213,0.2288,0.1736,0,0.7143,3.3287,0.0039,0.3902,6e-04,0.0101,2.3197,0.4941,0.0158,0.2911,0.0059,0.0325,0.0122,0.2573,0.0047,0.0296,3.0304,0.1059,0.2449,0.0416,0.2436,2.31,0.78788,"TRUE",0,0,0,0.03,"SAT09referencesolverTNM_2009.03.22"
"SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1462223811-042.SATISFIABLE.cnf",400,1704,393,1699,0.0178,0.0029,0.2313,0.5025,0.5797,0,0.6624,0.0077,0.0525,0.0076,0.0102,0.1202,0.9741,0.0077,0.2954,0.0029,0.0171,2.6844,0.2395,0.1656,0,1,3.3091,0.0038,0.401,6e-04,0.01,2.2925,0.4891,0.0151,0.2912,0.0053,0.033,0.0116,0.2447,0.0035,0.0253,2.9524,0.1091,0.2507,0.0518,0.2857,2.3377,0.796878,"TRUE",0,0,0,0.03,"SAT09referencesolverTNM_2009.03.22"
"SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1511266249-002.UNKNOWN.cnf",400,1704,391,1696,0.023,0.0047,0.2305,0.491,0.5857,0,0.704,0.0078,0.0589,0.0077,0.0102,0.1451,0.967,0.0078,0.2814,0.0029,0.0159,2.6766,0.2123,0.1622,0,0.6364,3.2158,0.0037,0.3855,6e-04,0.0094,2.2618,0.4805,0.0153,0.2786,0.0059,0.0313,0.0118,0.2356,0.0047,0.0254,2.9411,0.1072,0.2428,0.0497,0.2308,2.2934,284.629,"TRUE",0,0,0,0.03,"march_rw_2011.03.02"
"SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1536900137-053.UNKNOWN.cnf",400,1704,390,1689,0.0256,0.0089,0.2309,0.4843,0.5885,0,0.7004,0.0078,0.0625,0.0077,0.0128,0.1565,0.9645,0.0078,0.3057,0.003,0.0178,2.7306,0.216,0.1572,0,0.6923,3.2737,0.0038,0.4169,6e-04,0.0118,2.3439,0.4914,0.0152,0.2982,0.0059,0.0337,0.012,0.2427,0.0047,0.0255,2.9662,0.1077,0.2425,0.0529,0.25,2.2973,121.946,"TRUE",0,0,0,0.03,"march_rw_2011.03.02"
