"id","cheap.pattern.time","cheap.pattern.vertices","cheap.pattern.edges","cheap.pattern.loops","cheap.pattern.meandeg","cheap.pattern.maxdeg","cheap.pattern.degisfixed","cheap.pattern.density","cheap.target.time","cheap.target.vertices","cheap.target.edges","cheap.target.loops","cheap.target.meandeg","cheap.target.maxdeg","cheap.target.degisfixed","cheap.target.density","distance.pattern.time","distance.pattern.isconnected","distance.pattern.meandistance","distance.pattern.maxdistance","distance.pattern.proportiondistancege2","distance.pattern.proportiondistancege3","distance.pattern.proportiondistancege4","distance.target.time","distance.target.isconnected","distance.target.meandistance","distance.target.maxdistance","distance.target.proportiondistancege2","distance.target.proportiondistancege3","distance.target.proportiondistancege4","glasgow4","glasgow4_success","cheap_pattern","cheap_target","distance_pattern","distance_target","Class"
"g3-g52",0,10,15,0,3,3,1,0.333333,0,161,356,0,4.42236,40,0,0.02764,0,1,1.66667,2,0.6,0,0,1,0,3.3828,8,0.857992,0.650361,0.44435,20,TRUE,0,0,1,1,"glasgow2"
"g3-g53",0,10,15,0,3,3,1,0.333333,0,168,836,0,9.95238,14,0,0.059595,0,1,1.66667,2,0.6,0,0,2,1,2.77816,5,0.934807,0.660998,0.170068,415,TRUE,0,0,2,2,"glasgow2"
"g3-g54",0,10,15,0,3,3,1,0.333333,0,256,941,0,7.35156,22,0,0.02883,0,1,1.66667,2,0.6,0,0,5,0,3.11824,6,0.839233,0.653748,0.293427,45,TRUE,0,0,5,5,"glasgow2"
"g3-g55",0,10,15,0,3,3,1,0.333333,0,256,962,0,7.51562,15,0,0.029473,0,1,1.66667,2,0.6,0,0,5,1,3.16562,6,0.966736,0.788788,0.359772,57,TRUE,0,0,5,5,"glasgow2"
"g3-g56",0,10,15,0,3,3,1,0.333333,0,256,1000,0,7.8125,25,0,0.030637,0,1,1.66667,2,0.6,0,0,5,0,3.07479,6,0.859406,0.6586,0.283356,52,TRUE,0,0,5,5,"glasgow2"
"g3-g57",0,10,15,0,3,3,1,0.333333,0,280,61,0,0.435714,7,0,0.001562,0,1,1.66667,2,0.6,0,0,1,0,1.21795,2,0.000434,0,0,3,TRUE,0,0,1,1,"lad"
"g3-g58-normed",0,10,15,0,3,3,1,0.333333,0,280,387,1,2.76071,36,0,0.009908,0,1,1.66667,2,0.6,0,0,3,0,3.33644,7,0.340077,0.282015,0.14602,31,TRUE,0,0,3,3,"lad"
"g3-g59-normed",0,10,15,0,3,3,1,0.333333,0,280,388,1,2.76786,47,0,0.009933,0,1,1.66667,2,0.6,0,0,3,0,3.48577,9,0.406046,0.340434,0.176964,39,TRUE,0,0,3,3,"supplementallad"
"g3-g6",0,10,15,0,3,3,1,0.333333,0,19,33,0,3.47368,10,0,0.192982,0,1,1.66667,2,0.6,0,0,0,1,2.25146,4,0.764543,0.360111,0.060942,0,TRUE,0,0,0,0,"lad"
"g3-g60-normed",0,10,15,0,3,3,1,0.333333,0,280,1074,1,7.66786,70,0,0.027496,0,1,1.66667,2,0.6,0,0,6,0,2.90538,6,0.865,0.635281,0.179107,217,TRUE,0,0,6,6,"vf2"
"g3-g61",0,10,15,0,3,3,1,0.333333,0,331,930,0,5.61934,6,0,0.017028,0,1,1.66667,2,0.6,0,0,5,1,9.57583,20,0.980002,0.948294,0.904044,60,TRUE,0,0,5,5,"glasgow2"
"g3-g62",0,10,15,0,3,3,1,0.333333,0,377,962,0,5.10345,103,0,0.013573,0,1,1.66667,2,0.6,0,0,8,1,3.58877,8,0.98381,0.789438,0.529125,118,TRUE,0,0,8,8,"glasgow2"
"g3-g63",0,10,15,0,3,3,1,0.333333,0,400,2860,0,14.3,26,0,0.03584,0,1,1.66667,2,0.6,0,0,23,1,3.46867,7,0.96175,0.7955,0.485625,309,TRUE,0,0,23,23,"glasgow1"
"g3-g64",0,10,15,0,3,3,1,0.333333,0,400,9960,0,49.8,165,0,0.124812,0,1,1.66667,2,0.6,0,0,51,1,2.23575,4,0.873,0.334475,0.025188,51066,TRUE,0,0,51,51,"glasgow1"
"g3-g65",0,10,15,0,3,3,1,0.333333,0,435,2520,0,11.5862,12,0,0.026696,0,1,1.66667,2,0.6,0,0,27,1,2.72983,4,0.971066,0.725961,0.028823,219,TRUE,0,0,27,27,"glasgow2"
"g3-g66-normed",0,10,15,0,3,3,1,0.333333,0,435,2664,144,11.9172,12,0,0.028222,0,1,1.66667,2,0.6,0,0,27,1,2.72983,4,0.971066,0.725961,0.028823,284,TRUE,0,0,27,27,"glasgow2"
"g3-g67",0,10,15,0,3,3,1,0.333333,0,462,1386,0,6,6,1,0.013015,0,1,1.66667,2,0.6,0,0,13,1,4.10195,5,0.984848,0.919913,0.757576,50,TRUE,0,0,13,13,"glasgow2"
"g3-g68",0,10,15,0,3,3,1,0.333333,0,462,6930,0,30,30,1,0.065076,0,1,1.66667,2,0.6,0,0,57,1,2.73319,5,0.9329,0.608225,0.175325,4128,TRUE,0,0,57,57,"glasgow1"
"g3-g69",0,10,15,0,3,3,1,0.333333,0,500,1479,0,5.916,12,0,0.011856,0,1,1.66667,2,0.6,0,0,23,1,8.2421,16,0.986168,0.959528,0.915912,93,TRUE,0,0,23,23,"glasgow2"
"g3-g7",0,10,15,0,3,3,1,0.333333,0,20,100,0,10,10,1,0.526316,0,1,1.66667,2,0.6,0,0,0,1,1.47368,2,0.45,0,0,1,TRUE,0,0,0,0,"lad"
"g3-g70",0,10,15,0,3,3,1,0.333333,0,501,756,0,3.01796,10,0,0.006036,0,1,1.66667,2,0.6,0,0,17,0,10.4096,21,0.929207,0.916905,0.897128,67,TRUE,0,0,17,17,"supplementallad"
"g3-g71",0,10,15,0,3,3,1,0.333333,0,501,1497,0,5.97605,18,0,0.011952,0,1,1.66667,2,0.6,0,0,22,1,7.14825,13,0.986076,0.958171,0.908729,89,TRUE,0,0,22,22,"glasgow2"
"g3-g72",0,10,15,0,3,3,1,0.333333,0,561,147,0,0.524064,17,0,0.000936,0,1,1.66667,2,0.6,0,0,7,0,3.11838,8,0.012754,0.009609,0.005058,25,TRUE,0,0,7,7,"lad"
"g3-g73-normed",0,10,15,0,3,3,1,0.333333,0,561,1629,1,5.8057,99,0,0.010371,0,1,1.66667,2,0.6,0,0,29,0,3.32517,9,0.921407,0.793611,0.35005,564,TRUE,0,0,29,29,"glasgow1"
"g3-g74",0,10,15,0,3,3,1,0.333333,0,585,1228,0,4.19829,113,0,0.007189,0,1,1.66667,2,0.6,0,0,19,1,3.55758,4,0.991114,0.816802,0.745293,340,TRUE,0,0,19,19,"glasgow2"
"g3-g75",0,10,15,0,3,3,1,0.333333,0,610,7438,0,24.3869,154,0,0.040044,0,1,1.66667,2,0.6,0,0,32,0,2.58237,7,0.391094,0.220263,0.06057,33116,TRUE,0,0,32,32,"glasgow2"
"g3-g76",0,10,15,0,3,3,1,0.333333,0,610,35465,0,116.279,256,0,0.190934,0,1,1.66667,2,0.6,0,0,156,0,2.12389,4,0.749643,0.288019,0.019086,2736991,TRUE,0,0,156,156,"glasgow2"
"g3-g77",0,10,15,0,3,3,1,0.333333,0,610,82562,0,270.695,360,0,0.444491,0,1,1.66667,2,0.6,0,0,318,1,1.59555,3,0.554598,0.039979,0,41032176,TRUE,0,0,318,318,"glasgow2"
"g3-g78",0,10,15,0,3,3,1,0.333333,0,627,3545,0,11.3078,19,0,0.018064,0,1,1.66667,2,0.6,0,0,68,1,4.8729,19,0.98037,0.898555,0.717637,399,TRUE,0,0,68,68,"glasgow2"
"g3-g79",0,10,15,0,3,3,1,0.333333,0,763,1902,0,4.98558,14,0,0.006543,0,1,1.66667,2,0.6,0,0,42,1,5.61555,8,0.992155,0.958017,0.895448,135,TRUE,0,0,42,42,"glasgow2"
"g3-g8",0,10,15,0,3,3,1,0.333333,0,30,62,0,4.13333,7,0,0.142529,0,1,1.66667,2,0.6,0,0,0,1,2.65517,6,0.828889,0.54,0.197778,1,TRUE,0,0,0,0,"glasgow1"
"g3-g80",0,10,15,0,3,3,1,0.333333,1,891,318,0,0.713805,6,0,0.000802,0,1,1.66667,2,0.6,0,0,22,0,5.91067,15,0.007039,0.006359,0.005719,30,TRUE,0,1,22,22,"lad"
"g3-g81",0,10,15,0,3,3,1,0.333333,1,1010,5994,0,11.8693,12,0,0.011763,0,1,1.66667,2,0.6,0,0,205,1,3.06555,5,0.987258,0.866376,0.209844,713,TRUE,0,1,205,205,"glasgow2"
"g3-g82-normed",0,10,15,0,3,3,1,0.333333,1,1010,5994,0,11.8693,12,0,0.011763,0,1,1.66667,2,0.6,0,0,207,1,3.06555,5,0.987258,0.866376,0.209844,763,TRUE,0,1,207,207,"glasgow2"
"g3-g83",0,10,15,0,3,3,1,0.333333,1,1024,5120,0,10,10,1,0.009775,0,1,1.66667,2,0.6,0,0,163,1,5.00489,10,0.989258,0.945312,0.828125,300,TRUE,0,1,163,163,"glasgow2"
"g3-g84",0,10,15,0,3,3,1,0.333333,1,1024,61440,0,120,120,1,0.117302,0,1,1.66667,2,0.6,0,0,791,1,2.35582,4,0.881836,0.427734,0.044922,2759592,TRUE,0,1,791,791,"glasgow2"
"g3-g85",0,10,15,0,3,3,1,0.333333,1,1050,1574,0,2.9981,3,0,0.002858,0,1,1.66667,2,0.6,0,0,88,1,8.09967,13,0.996192,0.990485,0.979142,61,TRUE,0,1,88,88,"vf2"
"g3-g86-normed",0,10,15,0,3,3,1,0.333333,1,1050,1576,2,3,3,1,0.002862,0,1,1.66667,2,0.6,0,0,88,1,8.09967,13,0.996192,0.990485,0.979142,52,TRUE,0,1,88,88,"glasgow2"
"g3-g87",0,10,15,0,3,3,1,0.333333,1,1057,3561,0,6.73794,23,0,0.006381,0,1,1.66667,2,0.6,0,0,128,0,5.16013,12,0.983245,0.939526,0.853035,526,TRUE,0,1,128,128,"glasgow2"
"g3-g88",0,10,15,0,3,3,1,0.333333,1,1057,4028,0,7.62157,22,0,0.007217,0,1,1.66667,2,0.6,0,0,142,0,5.66995,14,0.988064,0.947504,0.864237,519,TRUE,0,1,142,142,"glasgow2"
"g3-g89",0,10,15,0,3,3,1,0.333333,1,1092,2184,0,4,4,1,0.003666,0,1,1.66667,2,0.6,0,0,110,1,5.7791,8,0.995421,0.984432,0.951465,67,TRUE,0,1,110,110,"glasgow2"
"g3-g9",0,10,15,0,3,3,1,0.333333,0,37,63,0,3.40541,9,0,0.094595,0,1,1.66667,2,0.6,0,0,0,0,2.25979,4,0.318481,0.184076,0.014609,1,TRUE,0,0,0,0,"lad"
"g3-g90",0,10,15,0,3,3,1,0.333333,2,1430,5005,0,7,7,1,0.004899,0,1,1.66667,2,0.6,0,0,266,1,6.00551,11,0.994406,0.974825,0.92028,432,TRUE,0,2,266,266,"glasgow2"
"g3-g91",0,10,15,0,3,3,1,0.333333,2,1446,3162,0,4.37344,219,0,0.003027,0,1,1.66667,2,0.6,0,0,162,1,6.394,18,0.996284,0.964252,0.883107,912,TRUE,0,2,162,162,"glasgow1"
"g3-g92",0,10,15,0,3,3,1,0.333333,3,1619,3517,0,4.34466,176,0,0.002685,0,1,1.66667,2,0.6,0,0,226,1,6.96525,17,0.996699,0.975941,0.922645,1627,TRUE,0,3,226,226,"glasgow1"
"g3-g93-normed",0,10,15,0,3,3,1,0.333333,3,1800,209000,0,232.222,356,0,0.129084,0,1,1.66667,2,0.6,0,0,5678,1,2.01206,3,0.870432,0.141062,0,96946369,TRUE,0,3,5678,5678,"glasgow1"
"g3-g94",0,10,15,0,3,3,1,0.333333,4,1860,5590,0,6.01075,9,0,0.003233,0,1,1.66667,2,0.6,0,0,469,1,7.67313,16,0.996231,0.985283,0.958354,717,TRUE,0,4,469,469,"glasgow2"
"g3-g95",0,10,15,0,3,3,1,0.333333,5,2000,1396,0,1.396,11,0,0.000698,0,1,1.66667,2,0.6,0,0,150,0,13.1693,36,0.068187,0.067156,0.065609,673,TRUE,0,5,150,150,"glasgow1"
"g3-g96",0,10,15,0,3,3,1,0.333333,5,2000,1657,0,1.657,13,0,0.000829,0,1,1.66667,2,0.6,0,0,176,0,13.4234,41,0.145044,0.143656,0.141219,1042,TRUE,0,5,176,176,"glasgow1"
"g3-g97",0,10,15,0,3,3,1,0.333333,5,2000,1685,0,1.685,11,0,0.000843,0,1,1.66667,2,0.6,0,0,183,0,15.947,47,0.160597,0.159242,0.156982,815,TRUE,0,5,183,183,"glasgow1"
"g3-g98",0,10,15,0,3,3,1,0.333333,5,2000,2573,0,2.573,14,0,0.001287,0,1,1.66667,2,0.6,0,0,270,0,12.7987,36,0.351012,0.348286,0.342952,1027,TRUE,0,5,270,270,"glasgow1"
"g3-g99",0,10,15,0,3,3,1,0.333333,5,2000,2575,0,2.575,14,0,0.001288,0,1,1.66667,2,0.6,0,0,268,0,12.8334,36,0.350418,0.34769,0.342357,934,TRUE,0,5,268,268,"lad"
"g30-g100",0,100,907,8,18.06,31,0,0.183232,5,2016,2000,0,1.98413,2,0,0.000985,1,1,1.84424,3,0.8102,0.0256,0,129,0,1.33155,2,0.000488,0,0,444,TRUE,0,5,129,129,"supplementallad"
"g30-g101",0,100,907,8,18.06,31,0,0.183232,6,2184,6552,0,6,6,1,0.002749,1,1,1.84424,3,0.8102,0.0256,0,702,1,4.83463,7,0.996795,0.983059,0.914377,560,TRUE,0,6,702,702,"lad"
"g30-g102",0,100,907,8,18.06,31,0,0.183232,6,2184,8736,0,8,8,1,0.003665,1,1,1.84424,3,0.8102,0.0256,0,828,1,4.25744,6,0.995879,0.970238,0.820971,946,TRUE,0,6,828,828,"lad"
"g30-g103",0,100,907,8,18.06,31,0,0.183232,6,2184,13104,0,12,12,1,0.005497,1,1,1.84424,3,0.8102,0.0256,0,1148,1,3.73065,6,0.994048,0.933608,0.61859,2468,TRUE,0,6,1148,1148,"lad"
"g30-g104",0,100,907,8,18.06,31,0,0.183232,14,3300,6596,0,3.99758,20,0,0.001212,1,1,1.84424,3,0.8102,0.0256,0,1400,0,8.83072,28,0.517559,0.513402,0.501871,867,TRUE,0,14,1400,1400,"supplementallad"
"g30-g105",0,100,907,8,18.06,31,0,0.183232,14,3317,6617,0,3.98975,20,0,0.001203,1,1,1.84424,3,0.8102,0.0256,0,1369,0,8.82651,28,0.51486,0.51073,0.499268,860,TRUE,0,14,1369,1369,"lad"
"g30-g106",0,100,907,8,18.06,31,0,0.183232,25,4493,13619,0,6.06232,25,0,0.00135,1,1,1.84424,3,0.8102,0.0256,0,4941,1,8.34333,29,0.998428,0.992345,0.971973,2436,TRUE,0,25,4941,4941,"lad"
"g30-g107",0,100,907,8,18.06,31,0,0.183232,25,4494,9812,0,4.36671,23,0,0.000972,1,1,1.84424,3,0.8102,0.0256,0,2982,0,8.56683,25,0.553997,0.550267,0.538928,1941,TRUE,0,25,2982,2982,"lad"
"g30-g108",0,100,907,8,18.06,31,0,0.183232,29,4866,10840,0,4.4554,24,0,0.000916,1,1,1.84424,3,0.8102,0.0256,0,3611,0,8.55453,27,0.579695,0.576075,0.564798,1956,TRUE,0,29,3611,3611,"lad"
"g30-g109",0,100,907,8,18.06,31,0,0.183232,31,5040,15120,0,6,6,1,0.001191,1,1,1.84424,3,0.8102,0.0256,0,4211,1,10.5021,21,0.998611,0.994643,0.984921,1995,TRUE,0,31,4211,4211,"supplementallad"
"g30-g110",0,100,907,8,18.06,31,0,0.183232,36,5448,36105,0,13.2544,39,0,0.002433,1,1,1.84424,3,0.8102,0.0256,0,9782,1,5.67628,16,0.997384,0.977723,0.912432,20782,TRUE,0,36,9782,9782,"lad"
"g30-g111",0,100,907,8,18.06,31,0,0.183232,40,5757,14135,0,4.91054,25,0,0.000853,1,1,1.84424,3,0.8102,0.0256,0,5708,0,8.34249,29,0.608189,0.604462,0.592038,2917,TRUE,0,40,5708,5708,"lad"
"g30-g112",0,100,907,8,18.06,31,0,0.183232,54,6671,14066,0,4.21706,419,0,0.000632,1,1,1.84424,3,0.8102,0.0256,0,5993,1,9.66358,26,0.999218,0.990909,0.966094,5180,TRUE,0,54,5993,5993,"lad"
"g30-g31",0,100,907,8,18.06,31,0,0.183232,0,100,1000,0,20,32,0,0.20202,1,1,1.84424,3,0.8102,0.0256,0,1,1,1.81071,3,0.79,0.0126,0,297,TRUE,0,0,1,1,"lad"
"g30-g32",0,100,907,8,18.06,31,0,0.183232,0,100,4950,0,99,99,1,1,1,1,1.84424,3,0.8102,0.0256,0,3,1,1,1,0,0,0,67040,TRUE,0,0,3,3,"glasgow1"
"g30-g40",0,100,907,8,18.06,31,0,0.183232,0,121,3600,0,59.5041,65,0,0.495868,1,1,1.84424,3,0.8102,0.0256,0,3,1,1.50413,2,0.499966,0,0,11220,TRUE,0,0,3,3,"glasgow1"
"g30-g44",0,100,907,8,18.06,31,0,0.183232,0,128,892,0,13.9375,31,0,0.109744,1,1,1.84424,3,0.8102,0.0256,0,1,0,2.16568,5,0.837158,0.25354,0.011963,197,TRUE,0,0,1,1,"lad"
"g30-g45",0,100,907,8,18.06,31,0,0.183232,0,128,894,9,13.8984,31,0,0.10999,1,1,1.84424,3,0.8102,0.0256,0,1,0,2.17006,5,0.838013,0.256714,0.012085,196,TRUE,0,0,1,1,"lad"
"g30-g50",0,100,907,8,18.06,31,0,0.183232,0,128,3216,0,50.25,86,0,0.395669,1,1,1.84424,3,0.8102,0.0256,0,3,1,1.92384,4,0.599609,0.247192,0.069824,9661,TRUE,0,0,3,3,"glasgow1"
"g30-g51",0,100,907,8,18.06,31,0,0.183232,0,138,493,0,7.14493,71,0,0.052153,1,1,1.84424,3,0.8102,0.0256,0,1,1,2.44843,5,0.940979,0.453896,0.038437,150,TRUE,0,0,1,1,"lad"
"g30-g52",0,100,907,8,18.06,31,0,0.183232,0,161,356,0,4.42236,40,0,0.02764,1,1,1.84424,3,0.8102,0.0256,0,1,0,3.3828,8,0.857992,0.650361,0.44435,106,TRUE,0,0,1,1,"lad"
"g30-g53",0,100,907,8,18.06,31,0,0.183232,0,168,836,0,9.95238,14,0,0.059595,1,1,1.84424,3,0.8102,0.0256,0,2,1,2.77816,5,0.934807,0.660998,0.170068,189,TRUE,0,0,2,2,"lad"
"g30-g54",0,100,907,8,18.06,31,0,0.183232,0,256,941,0,7.35156,22,0,0.02883,1,1,1.84424,3,0.8102,0.0256,0,5,0,3.11824,6,0.839233,0.653748,0.293427,151,TRUE,0,0,5,5,"lad"
"g30-g55",0,100,907,8,18.06,31,0,0.183232,0,256,962,0,7.51562,15,0,0.029473,1,1,1.84424,3,0.8102,0.0256,0,5,1,3.16562,6,0.966736,0.788788,0.359772,138,TRUE,0,0,5,5,"lad"
"g30-g56",0,100,907,8,18.06,31,0,0.183232,0,256,1000,0,7.8125,25,0,0.030637,1,1,1.84424,3,0.8102,0.0256,0,5,0,3.07479,6,0.859406,0.6586,0.283356,152,TRUE,0,0,5,5,"lad"
"g30-g57",0,100,907,8,18.06,31,0,0.183232,0,280,61,0,0.435714,7,0,0.001562,1,1,1.84424,3,0.8102,0.0256,0,1,0,1.21795,2,0.000434,0,0,114,TRUE,0,0,1,1,"lad"
"g30-g58-normed",0,100,907,8,18.06,31,0,0.183232,0,280,387,1,2.76071,36,0,0.009908,1,1,1.84424,3,0.8102,0.0256,0,3,0,3.33644,7,0.340077,0.282015,0.14602,160,TRUE,0,0,3,3,"lad"
"g30-g59-normed",0,100,907,8,18.06,31,0,0.183232,0,280,388,1,2.76786,47,0,0.009933,1,1,1.84424,3,0.8102,0.0256,0,3,0,3.48577,9,0.406046,0.340434,0.176964,128,TRUE,0,0,3,3,"lad"
"g30-g60-normed",0,100,907,8,18.06,31,0,0.183232,0,280,1074,1,7.66786,70,0,0.027496,1,1,1.84424,3,0.8102,0.0256,0,5,0,2.90538,6,0.865,0.635281,0.179107,439,TRUE,0,0,5,5,"lad"
"g30-g61",0,100,907,8,18.06,31,0,0.183232,0,331,930,0,5.61934,6,0,0.017028,1,1,1.84424,3,0.8102,0.0256,0,5,1,9.57583,20,0.980002,0.948294,0.904044,182,TRUE,0,0,5,5,"lad"
"g30-g62",0,100,907,8,18.06,31,0,0.183232,0,377,962,0,5.10345,103,0,0.013573,1,1,1.84424,3,0.8102,0.0256,0,7,1,3.58877,8,0.98381,0.789438,0.529125,190,TRUE,0,0,7,7,"lad"
"g30-g63",0,100,907,8,18.06,31,0,0.183232,0,400,2860,0,14.3,26,0,0.03584,1,1,1.84424,3,0.8102,0.0256,0,22,1,3.46867,7,0.96175,0.7955,0.485625,415,TRUE,0,0,22,22,"supplementallad"
"g30-g64",0,100,907,8,18.06,31,0,0.183232,0,400,9960,0,49.8,165,0,0.124812,1,1,1.84424,3,0.8102,0.0256,0,51,1,2.23575,4,0.873,0.334475,0.025188,52267,TRUE,0,0,51,51,"lad"
"g30-g65",0,100,907,8,18.06,31,0,0.183232,0,435,2520,0,11.5862,12,0,0.026696,1,1,1.84424,3,0.8102,0.0256,0,27,1,2.72983,4,0.971066,0.725961,0.028823,276,TRUE,0,0,27,27,"lad"
"g30-g66-normed",0,100,907,8,18.06,31,0,0.183232,0,435,2664,144,11.9172,12,0,0.028222,1,1,1.84424,3,0.8102,0.0256,0,27,1,2.72983,4,0.971066,0.725961,0.028823,290,TRUE,0,0,27,27,"lad"
"g30-g67",0,100,907,8,18.06,31,0,0.183232,0,462,1386,0,6,6,1,0.013015,1,1,1.84424,3,0.8102,0.0256,0,13,1,4.10195,5,0.984848,0.919913,0.757576,135,TRUE,0,0,13,13,"lad"
"g30-g68",0,100,907,8,18.06,31,0,0.183232,0,462,6930,0,30,30,1,0.065076,1,1,1.84424,3,0.8102,0.0256,0,57,1,2.73319,5,0.9329,0.608225,0.175325,4558,TRUE,0,0,57,57,"lad"
"g30-g69",0,100,907,8,18.06,31,0,0.183232,0,500,1479,0,5.916,12,0,0.011856,1,1,1.84424,3,0.8102,0.0256,0,22,1,8.2421,16,0.986168,0.959528,0.915912,150,TRUE,0,0,22,22,"supplementallad"
"g30-g70",0,100,907,8,18.06,31,0,0.183232,0,501,756,0,3.01796,10,0,0.006036,1,1,1.84424,3,0.8102,0.0256,0,17,0,10.4096,21,0.929207,0.916905,0.897128,151,TRUE,0,0,17,17,"lad"
"g30-g71",0,100,907,8,18.06,31,0,0.183232,0,501,1497,0,5.97605,18,0,0.011952,1,1,1.84424,3,0.8102,0.0256,0,22,1,7.14825,13,0.986076,0.958171,0.908729,145,TRUE,0,0,22,22,"supplementallad"
"g30-g72",0,100,907,8,18.06,31,0,0.183232,0,561,147,0,0.524064,17,0,0.000936,1,1,1.84424,3,0.8102,0.0256,0,7,0,3.11838,8,0.012754,0.009609,0.005058,132,TRUE,0,0,7,7,"lad"
"g30-g73-normed",0,100,907,8,18.06,31,0,0.183232,0,561,1629,1,5.8057,99,0,0.010371,1,1,1.84424,3,0.8102,0.0256,0,28,0,3.32517,9,0.921407,0.793611,0.35005,795,TRUE,0,0,28,28,"lad"
"g30-g74",0,100,907,8,18.06,31,0,0.183232,0,585,1228,0,4.19829,113,0,0.007189,1,1,1.84424,3,0.8102,0.0256,0,19,1,3.55758,4,0.991114,0.816802,0.745293,569,TRUE,0,0,19,19,"lad"
"g30-g75",0,100,907,8,18.06,31,0,0.183232,0,610,7438,0,24.3869,154,0,0.040044,1,1,1.84424,3,0.8102,0.0256,0,32,0,2.58237,7,0.391094,0.220263,0.06057,33005,TRUE,0,0,32,32,"supplementallad"
"g30-g76",0,100,907,8,18.06,31,0,0.183232,0,610,35465,0,116.279,256,0,0.190934,1,1,1.84424,3,0.8102,0.0256,0,154,0,2.12389,4,0.749643,0.288019,0.019086,2746037,TRUE,0,0,154,154,"glasgow1"
"g30-g77",0,100,907,8,18.06,31,0,0.183232,0,610,82562,0,270.695,360,0,0.444491,1,1,1.84424,3,0.8102,0.0256,0,318,1,1.59555,3,0.554598,0.039979,0,41022913,TRUE,0,0,318,318,"glasgow1"
"g30-g78",0,100,907,8,18.06,31,0,0.183232,0,627,3545,0,11.3078,19,0,0.018064,1,1,1.84424,3,0.8102,0.0256,0,67,1,4.8729,19,0.98037,0.898555,0.717637,405,TRUE,0,0,67,67,"lad"
"g30-g79",0,100,907,8,18.06,31,0,0.183232,0,763,1902,0,4.98558,14,0,0.006543,1,1,1.84424,3,0.8102,0.0256,0,41,1,5.61555,8,0.992155,0.958017,0.895448,274,TRUE,0,0,41,41,"supplementallad"
"g30-g80",0,100,907,8,18.06,31,0,0.183232,1,891,318,0,0.713805,6,0,0.000802,1,1,1.84424,3,0.8102,0.0256,0,19,0,5.91067,15,0.007039,0.006359,0.005719,149,TRUE,0,1,19,19,"lad"
"g30-g81",0,100,907,8,18.06,31,0,0.183232,1,1010,5994,0,11.8693,12,0,0.011763,1,1,1.84424,3,0.8102,0.0256,0,207,1,3.06555,5,0.987258,0.866376,0.209844,769,TRUE,0,1,207,207,"lad"
"g30-g82-normed",0,100,907,8,18.06,31,0,0.183232,1,1010,5994,0,11.8693,12,0,0.011763,1,1,1.84424,3,0.8102,0.0256,0,206,1,3.06555,5,0.987258,0.866376,0.209844,782,TRUE,0,1,206,206,"lad"
"g30-g83",0,100,907,8,18.06,31,0,0.183232,1,1024,5120,0,10,10,1,0.009775,1,1,1.84424,3,0.8102,0.0256,0,162,1,5.00489,10,0.989258,0.945312,0.828125,428,TRUE,0,1,162,162,"lad"
"g30-g84",0,100,907,8,18.06,31,0,0.183232,1,1024,61440,0,120,120,1,0.117302,1,1,1.84424,3,0.8102,0.0256,0,791,1,2.35582,4,0.881836,0.427734,0.044922,2759255,TRUE,0,1,791,791,"glasgow1"
"g30-g85",0,100,907,8,18.06,31,0,0.183232,1,1050,1574,0,2.9981,3,0,0.002858,1,1,1.84424,3,0.8102,0.0256,0,88,1,8.09967,13,0.996192,0.990485,0.979142,155,TRUE,0,1,88,88,"lad"
"g30-g86-normed",0,100,907,8,18.06,31,0,0.183232,1,1050,1576,2,3,3,1,0.002862,1,1,1.84424,3,0.8102,0.0256,0,89,1,8.09967,13,0.996192,0.990485,0.979142,184,TRUE,0,1,89,89,"lad"
"g30-g87",0,100,907,8,18.06,31,0,0.183232,1,1057,3561,0,6.73794,23,0,0.006381,1,1,1.84424,3,0.8102,0.0256,0,128,0,5.16013,12,0.983245,0.939526,0.853035,382,TRUE,0,1,128,128,"lad"
"g30-g88",0,100,907,8,18.06,31,0,0.183232,1,1057,4028,0,7.62157,22,0,0.007217,1,1,1.84424,3,0.8102,0.0256,0,141,0,5.66995,14,0.988064,0.947504,0.864237,404,TRUE,0,1,141,141,"lad"
"g30-g89",0,100,907,8,18.06,31,0,0.183232,1,1092,2184,0,4,4,1,0.003666,1,1,1.84424,3,0.8102,0.0256,0,109,1,5.7791,8,0.995421,0.984432,0.951465,229,TRUE,0,1,109,109,"supplementallad"
"g30-g90",0,100,907,8,18.06,31,0,0.183232,2,1430,5005,0,7,7,1,0.004899,1,1,1.84424,3,0.8102,0.0256,0,262,1,6.00551,11,0.994406,0.974825,0.92028,393,TRUE,0,2,262,262,"supplementallad"
"g30-g91",0,100,907,8,18.06,31,0,0.183232,2,1446,3162,0,4.37344,219,0,0.003027,1,1,1.84424,3,0.8102,0.0256,0,161,1,6.394,18,0.996284,0.964252,0.883107,436,TRUE,0,2,161,161,"lad"
"g30-g92",0,100,907,8,18.06,31,0,0.183232,3,1619,3517,0,4.34466,176,0,0.002685,1,1,1.84424,3,0.8102,0.0256,0,226,1,6.96525,17,0.996699,0.975941,0.922645,639,TRUE,0,3,226,226,"lad"
"g30-g93-normed",0,100,907,8,18.06,31,0,0.183232,3,1800,209000,0,232.222,356,0,0.129084,1,1,1.84424,3,0.8102,0.0256,0,5667,1,2.01206,3,0.870432,0.141062,0,96760738,TRUE,0,3,5667,5667,"glasgow1"
