"id","nvarsOrig","nclausesOrig","nvars","nclauses","reducedVars","reducedClauses","vars_clauses_ratio","POSNEG_RATIO_CLAUSE_mean","POSNEG_RATIO_CLAUSE_coeff_variation","POSNEG_RATIO_CLAUSE_min","POSNEG_RATIO_CLAUSE_entropy","VCG_CLAUSE_mean","VCG_CLAUSE_coeff_variation","VCG_CLAUSE_min","VCG_CLAUSE_max","VCG_CLAUSE_entropy","BINARYp","TRINARYp","VCG_VAR_mean","VCG_VAR_coeff_variation","VCG_VAR_min","VCG_VAR_max","VCG_VAR_entropy","POSNEG_RATIO_VAR_mean","POSNEG_RATIO_VAR_stdev","POSNEG_RATIO_VAR_min","POSNEG_RATIO_VAR_max","POSNEG_RATIO_VAR_entropy","HORNY_VAR_mean","HORNY_VAR_coeff_variation","HORNY_VAR_min","HORNY_VAR_max","HORNY_VAR_entropy","horn_clauses_fraction","VG_mean","VG_coeff_variation","VG_min","VG_max","CG_mean","CG_coeff_variation","CG_min","CG_max","CG_entropy","cluster_coeff_mean","cluster_coeff_coeff_variation","cluster_coeff_min","cluster_coeff_max","cluster_coeff_entropy","sapperlot","spear.hw","spear.sw","sapperlot_success","spear.hw_success","spear.sw_success","Pre","Basic","KLB","CG","Class"
"SAT_Competition2007/random/OnTreshold/7SAT/v70/unif-k7-r89-v70-c6230-S1084572666-19.SAT.shuffled.cnf",70,6230,70,6230,0,0,0.0112,0.3104,0.678,0.1429,0.9952,0.1,0,0.1,0.1,0,0,0,0.1,0.0352,0.0931,0.1067,3.8251,0.0327,0.0231,0,0.133,1.9724,0.0063,0.1599,0.0037,0.0096,2.9492,0.0629,0.0111,0,0.0111,0.0111,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,1200,1200,1200,"FALSE","FALSE","FALSE",0.01,0,0.01,20.22,"sparrow"
"SAT_Competition2007/random/OnTreshold/7SAT/v70/unif-k7-r89-v70-c6230-S1533440099-09.SAT.shuffled.cnf",70,6230,70,6230,0,0,0.0112,0.3107,0.6802,0.1429,0.9966,0.1,0,0.1,0.1,0,0,0,0.1,0.039,0.0905,0.1071,3.8546,0.0296,0.0237,0,0.1262,1.9805,0.0061,0.1728,0.0039,0.0088,2.999,0.061,0.0111,0,0.0111,0.0111,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,1200,1200,1200,"FALSE","FALSE","FALSE",0,0,0,20.03,"eagleup"
"SAT_Competition2007/random/OnTreshold/7SAT/v75/unif-k7-r89-v75-c6675-S1572638390-17.SAT.shuffled.cnf",75,6675,75,6675,0,0,0.0112,0.3097,0.6823,0.1429,0.995,0.0933,0,0.0933,0.0933,0,0,0,0.0933,0.0401,0.0825,0.1007,3.869,0.0321,0.0232,0,0.0897,2.0417,0.0056,0.1729,0.0037,0.0076,3.0559,0.0595,0.0111,0,0.0111,0.0111,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,1200,1200,1200,"FALSE","FALSE","FALSE",0.01,0.01,0,20.22,"tnm"
"SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-sat/partial-10-15-s.cnf",261000,1210000,125000,709000,1.092,0.7083,0.176,0.3878,0.9944,0,1.3813,0,0.4803,0,1e-04,1.0292,0.5987,0.8754,0,0.5067,0,1e-04,2.5698,0.2637,0.1634,0,0.8,2.898,0,0.5009,0,0,2.3488,0.7393,0,0.4918,0,1e-04,0,0.6203,0,1e-04,3.5066,0.1507,0.6427,0.0258,0.6071,3.1368,1200,1200,1200,"FALSE","FALSE","FALSE",7.64,0.25,38.39,17.93,"ebglucose"
"SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-sat/partial-5-17-s.cnf",252000,1190000,129000,742000,0.9554,0.6035,0.1739,0.3892,0.9814,0,1.3793,0,0.4831,0,1e-04,1.0378,0.5856,0.8711,0,0.5444,0,1e-04,2.5548,0.2625,0.1635,0,0.8182,2.821,0,0.5373,0,0,2.2918,0.7314,0,0.5111,0,1e-04,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,1200,1200,1200,"FALSE","FALSE","FALSE",6.76,0.21,40.52,20.09,"qutersat"
"SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/dated-5-15-u.cnf",152000,697000,46737,274000,2.2512,1.5422,0.1704,0.3625,1.041,0,1.3593,1e-04,0.426,0,3e-04,1.0111,0.5939,0.9031,1e-04,0.4931,0,1e-04,2.7792,0.2459,0.1578,0,0.7895,3.1086,0,0.4839,0,1e-04,2.5387,0.7491,1e-04,0.49,0,1e-04,1e-04,0.6075,0,3e-04,3.5563,0.1489,0.6561,0.0291,0.6111,3.216,1200,1192.1,1200,"FALSE","TRUE","FALSE",4.3,0.09,5.46,6.66,"cryptominisat2011"
"SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/dated-5-17-u.cnf",183000,856000,59617,358000,2.0774,1.3917,0.1666,0.3638,1.0243,0,1.3599,0,0.4291,0,2e-04,1.0226,0.5776,0.8998,0,0.5379,0,1e-04,2.8292,0.2452,0.1573,0,0.8095,3.1127,0,0.5231,0,1e-04,2.5291,0.7403,0,0.5205,0,1e-04,1e-04,0.6423,0,2e-04,3.6219,0.1439,0.6836,0.027,0.6111,3.2624,1200,1200,1200,"FALSE","FALSE","FALSE",4.72,0.1,9.02,10.35,"lingeling"
"SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-sat/partial-5-13-s.cnf",185000,843000,86918,482000,1.1247,0.7493,0.1804,0.3912,1.0001,0,1.3852,0,0.4877,0,1e-04,1.0227,0.6147,0.872,0,0.4687,0,1e-04,2.586,0.2659,0.1619,0,0.7778,2.8874,0,0.4721,0,1e-04,2.301,0.7454,0,0.469,0,1e-04,0,0.5838,0,2e-04,3.4694,0.1554,0.6153,0.0269,0.6071,3.1749,23.6,1200,1200,"TRUE","FALSE","FALSE",3.89,0.08,18.25,9.96,"minisatpsm"
"SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-unsat/total-5-11-u.cnf",157000,697000,51408,281000,2.0536,1.4824,0.1832,0.3778,1.0436,0,1.3816,1e-04,0.46,0,2e-04,1.0074,0.635,0.8875,1e-04,0.4014,0,1e-04,2.6714,0.2554,0.1564,0,0.7333,3.0656,0,0.424,0,1e-04,2.3799,0.7637,1e-04,0.4245,0,1e-04,1e-04,0.529,0,3e-04,3.396,0.1616,0.5815,0.0272,0.6111,3.2335,31.07,22.67,29.52,"TRUE","TRUE","TRUE",3.92,0.07,6.56,4.8,"lingeling"
"SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-unsat/total-5-13-u.cnf",179000,807000,58111,330000,2.0753,1.4444,0.1761,0.3703,1.0417,0,1.3711,0,0.4448,0,2e-04,1.0107,0.6135,0.896,0,0.4429,0,1e-04,2.7122,0.2519,0.158,0,0.7647,3.0704,0,0.4497,0,1e-04,2.4377,0.7568,0,0.45,0,1e-04,1e-04,0.565,0,2e-04,3.4892,0.1548,0.6208,0.0279,0.6111,3.2572,72.71,53,121.19,"TRUE","TRUE","TRUE",4.74,0.08,8.62,6.73,"lingeling"
"SAT_Competition2009/APPLICATION/SAT07/industrial/babic/hsatv17/hsat_vc11803.cnf",1295,22000,1123.5,18879,0.0399,0.0105,0.1415,0.47095,0.6495,0,0.9956,0.00335,0.2968,0.0018,0.0103,0.4279,0.083,0.8222,0.00335,0.2935,7e-04,0.0105,2.7384,0.21775,0.1483,0,0.7895,2.83515,0.0011,0.4026,1e-04,0.005,2.40475,0.50015,0.0035,0.2935,9e-04,0.0098,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,4.84,8.48,6.96,"TRUE","TRUE","TRUE",5.61,0,0,0,"mxc09"
"SAT_Competition2009/APPLICATION/SAT07/industrial/babic/hsatv17/hsat_vc11813.cnf",1295,22000,1123.5,18879,0.0399,0.0105,0.1415,0.47095,0.6495,0,0.9956,0.00335,0.2968,0.0018,0.0103,0.4279,0.083,0.8222,0.00335,0.2935,7e-04,0.0105,2.7384,0.21775,0.1483,0,0.7895,2.83515,0.0011,0.4026,1e-04,0.005,2.40475,0.50015,0.0035,0.2935,9e-04,0.0098,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,6.18,12.36,10.27,"TRUE","TRUE","TRUE",8.32,0,0,0,"restartsat"
"SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/hard/AProVE07-08.cnf",4614,16637,2513,12797,0.836,0.3001,0.1964,0.3652,0.7595,0,1.4766,0.0013,0.4406,8e-04,0.0302,1.2304,0.2268,0.6965,0.0013,1.0469,6e-04,0.0281,2.6262,0.0932,0.1145,0,0.6364,2.2492,7e-04,1.4784,2e-04,0.0244,2.3411,0.558,9e-04,1.4748,4e-04,0.02,0.0038,1.3995,3e-04,0.0485,4.3231,0.2519,0.5205,0.0059,0.6061,3.8035,1200,1200,1200,"FALSE","FALSE","FALSE",0.07,0,0.02,2.64,"glucose2"
"SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/medium/AProVE07-09.cnf",33582,161000,18800,114000,0.7863,0.4097,0.1648,0.2469,1.3919,0,1.4187,2e-04,2.9187,1e-04,0.0232,1.2632,0.6521,0.7857,2e-04,2.6456,1e-04,0.0231,2.9669,0.1466,0.189,0,0.9818,2.5241,1e-04,2.4529,0,0.0089,3.0185,0.7996,0.0011,2.1268,1e-04,0.0363,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,361.91,1200,1200,"TRUE","FALSE","FALSE",1.06,0.02,0.94,20.17,"qutersat"
"SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/medium/AProVE07-16.cnf",52382,182000,17506,98030,1.9922,0.8615,0.1786,0.3587,0.5305,0,1.1494,2e-04,0.2376,1e-04,9e-04,1.0929,0.1674,0.5703,2e-04,1.402,1e-04,0.0205,1.9164,0.04,0.065,0,0.625,1.3141,1e-04,2.2324,0,0.0177,1.4993,0.6044,1e-04,2.6617,0,0.0162,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,157.96,609.66,1200,"TRUE","TRUE","FALSE",1.04,0.02,0.75,20.28,"glueminisat"
"SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_25.cnf",625,76775,625,76775,0,0,0.0081,0.5939,0.5485,0,0.6766,0.0042,0.2865,0.0032,0.04,0.6746,0.3917,0.9993,0.0042,0.0054,0.0041,0.0042,0.7452,0.5235,0.002,0.5172,0.5335,0.0335,0.0042,0.0054,0.0041,0.0042,0.7452,0.9993,0.0023,0.0846,0.0012,0.0024,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,59.11,295.17,1200,"TRUE","TRUE","FALSE",0.11,0.01,0.02,20.17,"clasp1"
"SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_29.cnf",841,120000,841,120000,0,0,0.007,0.5947,0.5479,0,0.6754,0.0031,0.2893,0.0024,0.0345,0.6739,0.3927,0.9995,0.0031,0.0043,0.0031,0.0031,0.6688,0.5255,0.0016,0.5202,0.5297,0,0.0031,0.0043,0.003,0.0031,0.6688,0.9995,0.0017,0.0741,0.0014,0.0018,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,185.14,488.47,1200,"TRUE","TRUE","FALSE",0.18,0.01,0.02,20.16,"ebglucose"
"SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_30.cnf",900,133000,900,133000,0,0,0.0068,0.5949,0.5478,0,0.6752,0.0029,0.2899,0.0022,0.0333,0.6737,0.3929,0.9996,0.0029,0.0042,0.0028,0.0029,0.6595,0.526,0.0015,0.5208,0.5344,0.3102,0.0029,0.0042,0.0028,0.0029,0.6595,0.9996,0.0016,0.0787,9e-04,0.0017,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,156.27,1200,1200,"TRUE","FALSE","FALSE",0.19,0.02,0.02,21.41,"sol"
"SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_33.cnf",1089,177000,1089,177000,0,0,0.0061,0.5954,0.5474,0,0.6747,0.0024,0.2915,0.0018,0.0303,0.6734,0.3935,0.9996,0.0024,0.0037,0.0024,0.0024,0.6187,0.5271,0.0013,0.5225,0.5348,0.2896,0.0024,0.0037,0.0023,0.0024,0.6187,0.9996,0.0013,0.0806,7e-04,0.0014,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,1200,551.52,1200,"FALSE","TRUE","FALSE",0.31,0.03,0.03,21.21,"picosat"
"SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_34.cnf",1156,194000,1156,194000,0,0,0.006,0.5955,0.5473,0,0.6745,0.0023,0.2919,0.0017,0.0294,0.6733,0.3937,0.9997,0.0023,0.0034,0.0022,0.0023,0.6027,0.5274,0.0013,0.5229,0.5349,0.2903,0.0023,0.0035,0.0022,0.0023,0.6027,0.9997,0.0013,0.0747,7e-04,0.0013,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,1200,1200,1200,"FALSE","FALSE","FALSE",0.32,0.05,0.03,22.37,"precosat"
"SAT_Competition2009/APPLICATION/SAT07/industrial/jarvisalo/eq.atree.braun.11.unsat.cnf",1400,4732,969,4024,0.4448,0.1759,0.2408,0.3438,0.8381,0,1.1962,0.0031,0.3822,0.0021,0.0237,0.9578,0.2182,0.8797,0.0031,0.2977,0.0017,0.006,2.4462,0.0784,0.0924,0,0.5,2.1014,0.0013,0.578,5e-04,0.0055,2.008,0.5005,0.0022,0.569,0.0012,0.008,0.0041,0.3814,0.0012,0.0298,2.8808,0.2698,0.3415,0.0179,0.575,3.4397,1200,1200,1200,"FALSE","FALSE","FALSE",0.01,0,0,0.05,"mphaseSAT64"
"SAT_Competition2009/APPLICATION/SAT07/industrial/jarvisalo/eq.atree.braun.8.unsat.cnf",684,2300,464,1915,0.4741,0.201,0.2423,0.3462,0.8391,0,1.1691,0.0065,0.3687,0.0043,0.0366,0.9291,0.2047,0.8715,0.0065,0.2659,0.0037,0.012,2.4303,0.0793,0.0918,0,0.5,2.0738,0.0028,0.4998,0.001,0.0084,1.9825,0.4888,0.0045,0.478,0.0026,0.012,0.0084,0.358,0.0026,0.0366,2.8324,0.2804,0.3214,0.0347,0.5662,3.4607,34.86,13.63,70.21,"TRUE","TRUE","TRUE",0,0,0,0.02,"marchrw"
"SAT_Competition2009/APPLICATION/SAT07/industrial/jarvisalo/eq.atree.braun.9.unsat.cnf",892,3006,604,2507,0.4768,0.199,0.2409,0.3491,0.8269,0,1.1684,0.005,0.3724,0.0033,0.0315,0.9207,0.2014,0.8799,0.005,0.2677,0.0028,0.0096,2.4408,0.0749,0.0886,0,0.5,1.9997,0.0021,0.5301,8e-04,0.0072,2.0065,0.4886,0.0035,0.5124,0.002,0.0104,0.0065,0.3524,0.002,0.0319,2.8344,0.2754,0.3268,0.0272,0.5662,3.4536,244.33,78.65,463.61,"TRUE","TRUE","TRUE",0,0,0,0.03,"mphaseSAT"
"SAT_Competition2009/APPLICATION/SAT07/industrial/narain/clauses-8.cnf",1460000,5690000,447000,2170000,2.2681,1.6181,0.2059,0.397,1.0819,0,1.2799,0,1.2985,0,2e-04,1.2359,0.5361,0.7837,0,18.306,0,0.014,1.3348,0.3221,0.1574,0,0.9994,1.7972,0,23.694,0,0.014,1.7338,0.8946,0,5.2702,0,0.0097,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,1200,1200,1200,"FALSE","FALSE","FALSE",237.52,0.62,496.73,173.73,"mphaseSAT64"
"SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/medium/emptyroom-4-h21-unsat.cnf",71112,209000,18081,122000,2.933,0.7179,0.1488,0.3757,0.5479,0,1.4412,2e-04,0.3045,1e-04,0.0015,1.3766,0.1619,0.5821,2e-04,3.5766,1e-04,0.0115,2.9171,0.1577,0.1239,0,0.9938,2.7559,1e-04,4.5758,0,0.0095,1.7356,0.4854,2e-04,3.0638,1e-04,0.0103,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,1200,1200,1200,"FALSE","FALSE","FALSE",1.34,0.03,0.87,20.03,"glueminisat"
"SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l05-ipc5-h27-unknown.cnf",95421,440000,8357,267000,10.418,0.6446,0.0313,0.2514,1.4194,0,1.6811,7e-04,2.4534,2e-04,0.0482,1.7495,0.6339,0.7264,7e-04,1.8731,0,0.0082,5.473,0.3644,0.2984,0,0.9824,4.2382,4e-04,2.5162,0,0.0076,4.3331,0.7734,6e-04,1.5958,0,0.0059,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,43.14,89.79,52.19,"TRUE","TRUE","TRUE",6.71,0.05,0.45,20.02,"glucose2"
"SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l06-ipc5-h28-unknown.cnf",116000,649000,10026,438000,10.56,0.4819,0.0229,0.1892,1.7701,0,1.3403,6e-04,3.2233,2e-04,0.0589,1.4255,0.7343,0.7969,6e-04,1.83,0,0.0054,5.7388,0.3995,0.313,0,0.9909,4.2573,4e-04,2.4602,0,0.0052,4.4696,0.8372,5e-04,1.6949,0,0.0049,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,67.47,49.89,24.52,"TRUE","TRUE","TRUE",8.31,0.09,0.88,20.21,"glucose2"
"SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l06-ipc5-h35-unknown.cnf",2e+05,912000,13828,539000,13.432,0.6914,0.0256,0.2594,1.4142,0,1.695,5e-04,2.5726,1e-04,0.0427,1.8178,0.631,0.7228,5e-04,1.9823,0,0.0066,5.6971,0.4074,0.3093,0,0.9909,4.2501,3e-04,2.6952,0,0.0061,4.3395,0.7722,4e-04,1.687,0,0.0039,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,59.09,70.14,42.28,"TRUE","TRUE","TRUE",13.69,0.12,1.35,20.05,"minisatpsm"
"SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug5.cnf",521000,13400000,483000,13300000,0.0779,0.0064,0.0363,0.5832,0.6954,0,1.2841,0,3.795,0,0.0138,0.9332,0.6352,0.9589,0,13.374,0,0.0165,4.3568,0.4835,0.2697,0,1,4.1235,0,9.189,0,0.0083,4.2321,0.9569,1e-04,1.3038,0,0.0089,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,266.98,53.64,40.06,"TRUE","TRUE","TRUE",133.33,2.25,574.38,294.44,"glucose2"
"SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug8.cnf",521000,13400000,483000,13300000,0.078,0.0065,0.0364,0.5833,0.6954,0,1.2843,0,3.7954,0,0.0138,0.9333,0.6355,0.9588,0,13.382,0,0.0165,4.3556,0.4833,0.2698,0,1,4.1238,0,9.1962,0,0.0083,4.2318,0.9568,1e-04,1.3044,0,0.0089,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,34.64,144.41,107.19,"TRUE","TRUE","TRUE",132.79,2.4,574.26,287.75,"picosat"
"SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq3.cnf",69789,968000,54024,933000,0.2918,0.0377,0.0579,0.7453,0.5535,0,1.0876,1e-04,1.8913,0,0.0019,0.6672,0.89,0.928,1e-04,4.4743,0,0.0234,4.365,0.3308,0.2643,0,1,4.1162,0,3.8463,0,0.012,4.0731,0.9183,1e-04,3.157,0,0.024,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,1200,1200,1200,"FALSE","FALSE","FALSE",7.25,0.16,7.62,35.39,"lrglshr"
"SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq4.cnf",106000,1600000,83095,1550000,0.2758,0.034,0.0538,0.754,0.5424,0,1.0556,0,1.979,0,0.0015,0.6368,0.897,0.9316,0,5.1526,0,0.0203,4.3959,0.3408,0.2635,0,0.9913,4.1776,0,4.562,0,0.0106,4.1061,0.9231,1e-04,3.5679,0,0.021,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,1200,1200,1200,"FALSE","FALSE","FALSE",9.63,0.24,17.22,31.29,"lrglshr"
"SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-05.cnf",14685,49510,7717,36443,0.9029,0.3586,0.2118,0.3363,0.6565,0,1.2018,4e-04,0.2556,3e-04,0.0017,1.0833,0.2049,0.6731,4e-04,0.8429,2e-04,0.0095,2.105,0.0497,0.0626,0,0.5,1.455,2e-04,1.4648,1e-04,0.0093,1.7507,0.612,2e-04,1.6516,1e-04,0.0094,9e-04,1.2985,2e-04,0.0095,3.3413,0.3219,0.44,0.0058,0.5897,3.3221,1.52,1.55,0.38,"TRUE","TRUE","TRUE",0.33,0,0.16,2.84,"newJointClass"
"SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-08.cnf",8564,28927,4489,21377,0.9078,0.3532,0.21,0.3398,0.6389,0,1.1977,7e-04,0.2497,4e-04,0.0025,1.0763,0.2002,0.6594,7e-04,0.7776,3e-04,0.0111,2.0528,0.0459,0.0596,0,0.5556,1.374,4e-04,1.3396,1e-04,0.0108,1.6675,0.6127,4e-04,1.5622,2e-04,0.011,0.0015,1.0765,3e-04,0.0114,3.1802,0.3231,0.4374,0.0082,0.6232,3.1604,8.24,0.16,0.27,"TRUE","TRUE","TRUE",0.19,0.01,0.05,1.19,"newJointClass"
"SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-11.cnf",20192,78082,9943,58154,1.0308,0.3427,0.171,0.3269,0.7942,0,1.4764,3e-04,0.3541,2e-04,0.0011,1.3303,0.2844,0.6675,3e-04,4.1207,1e-04,0.0866,2.4784,0.1047,0.148,0,0.6923,2.1412,2e-04,6.5399,0,0.0791,2.2888,0.6193,2e-04,4.5384,1e-04,0.046,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,0.62,0.77,0.39,"TRUE","TRUE","TRUE",0.38,0,0.25,20.19,"clasp2"
"SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-13.cnf",7606,26317,3348,17400,1.2718,0.5125,0.1924,0.3537,0.7551,0,1.4683,0.001,0.3073,6e-04,0.0066,1.295,0.2254,0.6565,0.001,1.639,1e-04,0.04,2.7863,0.0899,0.1052,0,1,2.4071,5e-04,1.9839,1e-04,0.0279,2.3509,0.549,6e-04,1.7637,1e-04,0.024,0.0053,1.6833,3e-04,0.0765,4.5442,0.2497,0.6035,0.004,0.6444,3.7795,0.23,0.11,0.08,"TRUE","TRUE","TRUE",0.16,0,0.03,17.74,"picosat"
"SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-15.cnf",94663,305000,38102,2e+05,1.4845,0.5253,0.1905,0.3638,0.5303,0,1.1358,1e-04,0.2305,1e-04,3e-04,1.0535,0.1532,0.5909,1e-04,1.5687,0,0.011,1.9084,0.0405,0.0665,0,0.8461,1.1936,0,2.6539,0,0.01,1.5899,0.5965,0,3.2162,0,0.0105,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,28.45,14.81,3.93,"TRUE","TRUE","TRUE",1.9,0.04,3.56,20.02,"newJointClass"
"SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-17.cnf",33894,109000,13574,70467,1.497,0.5434,0.1926,0.3579,0.5617,0,1.1752,2e-04,0.2292,1e-04,9e-04,1.0681,0.1585,0.6015,2e-04,0.8314,1e-04,0.0114,2.0594,0.0434,0.0635,0,0.8182,1.3678,1e-04,1.2663,0,0.0066,1.7293,0.5969,1e-04,1.6177,1e-04,0.0103,6e-04,1.3936,1e-04,0.0088,3.7666,0.2973,0.4788,0.0049,0.5769,3.4919,5.19,9.7,14.82,"TRUE","TRUE","TRUE",0.59,0.02,0.46,8.39,"cryptominisat2011"
"SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-19.cnf",30537,113000,13407,78540,1.2777,0.436,0.1707,0.3679,0.6047,0,1.317,2e-04,0.2661,1e-04,8e-04,1.1763,0.176,0.609,2e-04,2.4417,1e-04,0.0414,2.5187,0.0595,0.1137,0,0.8,1.6204,1e-04,4.3357,0,0.0406,2.2182,0.5665,1e-04,3.2202,1e-04,0.0266,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,2.41,0.59,0.63,"TRUE","TRUE","TRUE",0.54,0.02,0.45,20.08,"glueminisat"
"SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-24.cnf",61164,209000,33165,154000,0.8442,0.3577,0.2152,0.3635,0.7076,0,1.2531,1e-04,0.2305,1e-04,3e-04,1.0163,0.1576,0.7392,1e-04,1.3478,0,0.009,2.497,0.0544,0.078,0,0.6667,1.8154,0,1.994,0,0.0068,2.2799,0.5111,0,1.8082,0,0.008,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,5.07,7.79,4.2,"TRUE","TRUE","TRUE",1.15,0.04,2.74,20.01,"glucose2"
"SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-25.cnf",37821,124000,15276,74150,1.4758,0.6788,0.206,0.3613,0.7095,0,1.2706,2e-04,0.231,1e-04,5e-04,1.0449,0.158,0.7276,2e-04,1.5026,1e-04,0.0128,2.4868,0.0784,0.0911,0,0.7333,2.2136,1e-04,1.9318,0,0.0069,2.2671,0.5161,1e-04,1.405,1e-04,0.0048,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,1.13,0.61,0.51,"TRUE","TRUE","TRUE",0.66,0.01,0.58,20.01,"ebminisat"
"SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L150_coli.sat.cnf",487000,2460000,91522,944000,4.321,1.6019,0.0969,0.5095,0.6164,0,1.2508,0,0.4501,0,2e-04,0.9998,0.0831,0.8256,0,2.8549,0,0.0013,2.1708,0.3848,0.1402,0,1,2.1455,0,2.7664,0,0.001,2.1097,0.4301,0,3.4391,0,0.0025,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,742.14,1200,1200,"TRUE","FALSE","FALSE",36.56,0.22,20.57,20.07,"glueminisat"
