"id","nvarsOrig","nclausesOrig","nvars","nclauses","reducedVars","reducedClauses","vars_clauses_ratio","POSNEG_RATIO_CLAUSE_mean","POSNEG_RATIO_CLAUSE_coeff_variation","POSNEG_RATIO_CLAUSE_min","POSNEG_RATIO_CLAUSE_entropy","VCG_CLAUSE_mean","VCG_CLAUSE_coeff_variation","VCG_CLAUSE_min","VCG_CLAUSE_max","VCG_CLAUSE_entropy","BINARYp","TRINARYp","VCG_VAR_mean","VCG_VAR_coeff_variation","VCG_VAR_min","VCG_VAR_max","VCG_VAR_entropy","POSNEG_RATIO_VAR_mean","POSNEG_RATIO_VAR_stdev","POSNEG_RATIO_VAR_min","POSNEG_RATIO_VAR_max","POSNEG_RATIO_VAR_entropy","HORNY_VAR_mean","HORNY_VAR_coeff_variation","HORNY_VAR_min","HORNY_VAR_max","HORNY_VAR_entropy","horn_clauses_fraction","VG_mean","VG_coeff_variation","VG_min","VG_max","CG_mean","CG_coeff_variation","CG_min","CG_max","CG_entropy","cluster_coeff_mean","cluster_coeff_coeff_variation","cluster_coeff_min","cluster_coeff_max","cluster_coeff_entropy","eagleup","ebglucose","lrglshr","minisatpsm","rcl","restartsat","sapperlot","spear.hw","spear.sw","eagleup_success","ebglucose_success","lrglshr_success","minisatpsm_success","rcl_success","restartsat_success","sapperlot_success","spear.hw_success","spear.sw_success","Pre","Basic","KLB","CG","Class"
"SAT_Competition2009/CRAFTED/Hard/contest04/others/Composite-064BitPrimes-1.sat05-506.reshuffled-07.cnf",8319,80958,7981,78373,0.0424,0.033,0.1018,0.4021,0.7226,0,1.3299,6e-04,0.2298,3e-04,6e-04,0.6926,0.1007,0.2042,6e-04,3.1392,1e-04,0.0161,1.1258,0.0437,0.0641,0,0.6042,0.997,1e-04,3.3278,0,0.0057,2.4608,0.2831,2e-04,2.7016,1e-04,0.004,0.0159,0.5427,0.0093,0.0425,1.0278,0.1945,0.2754,0.065,0.4,0.8775,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.24,0.01,0.24,20.01,"mphaseSAT"
"SAT_Competition2009/CRAFTED/Hard/contest04/others/Composite-096BitPrimes-0.sat05-507.reshuffled-07.cnf",18623,182878,18119,178852,0.0278,0.0225,0.1013,0.3999,0.7235,0,1.3195,2e-04,0.2284,1e-04,3e-04,0.6752,0.0996,0.2019,2e-04,3.8772,1e-04,0.0107,1.0349,0.0416,0.0569,0,0.6059,0.9419,1e-04,4.0905,0,0.0037,2.4332,0.2818,1e-04,3.3436,0,0.0027,0.0159,0.5427,0.0093,0.0425,1.0278,0.1945,0.2754,0.065,0.4,0.8775,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.61,0.03,0.94,20.03,"mphaseSAT"
"SAT_Competition2009/CRAFTED/Hard/contest04/others/CompositeRSA576.sat05-509.reshuffled-07.cnf",166463,1654558,164906,1634359,0.0094,0.0124,0.1009,0.3999,0.7211,0,1.3113,0,0.2273,0,0,0.6615,0.098,0.2013,0,6.7965,0,0.0035,0.9184,0.039,0.0457,0,0.6055,0.8444,0,7.1671,0,0.0012,2.3821,0.2793,0,5.871,0,9e-04,0.0159,0.5427,0.0093,0.0425,1.0278,0.1945,0.2754,0.065,0.4,0.8775,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",8.49,0.54,70.08,20.4,"mphaseSAT"
"SAT_Competition2009/CRAFTED/Hard/contest04/others/equilarge_l2.sat05-519.reshuffled-07.cnf",4487,18555,2782,18121,0.6129,0.024,0.1535,0.4109,0.8365,0,1.336,0.0013,0.1695,7e-04,0.0018,0.7656,0.0755,0.2787,0.0013,2.8218,4e-04,0.0329,1.5949,0.0337,0.1019,0,0.5,0.8178,5e-04,2.5683,1e-04,0.0111,2.0128,0.3819,5e-04,2.1673,3e-04,0.0091,0.0159,0.5427,0.0093,0.0425,1.0278,0.1945,0.2754,0.065,0.4,0.8775,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.08,0.01,0.02,20.01,"marchrw"
"SAT_Competition2009/CRAFTED/Hard/contest04/others/equilarge_l3.sat05-520.reshuffled-07.cnf",4496,18591,2795,18157,0.6086,0.0239,0.1539,0.4083,0.8418,0,1.3357,0.0013,0.1696,7e-04,0.0018,0.7664,0.0753,0.2806,0.0013,2.8267,4e-04,0.0308,1.6055,0.0337,0.1017,0,0.6,0.8263,5e-04,2.5655,1e-04,0.011,2.001,0.3839,5e-04,2.1611,3e-04,0.0089,0.0159,0.5427,0.0093,0.0425,1.0278,0.1945,0.2754,0.065,0.4,0.8775,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.09,0,0.03,20.02,"marchrw"
"SAT_Competition2009/CRAFTED/Hard/contest04/others/equilarge_l4.sat05-521.reshuffled-07.cnf",4499,18603,2787,18167,0.6143,0.024,0.1534,0.4114,0.8329,0,1.3329,0.0013,0.1693,7e-04,0.0018,0.7632,0.0754,0.2778,0.0013,2.8213,4e-04,0.0321,1.5938,0.0336,0.1026,0,0.6364,0.818,5e-04,2.569,1e-04,0.012,2.0122,0.3863,5e-04,2.1574,3e-04,0.0092,0.0159,0.5427,0.0093,0.0425,1.0278,0.1945,0.2754,0.065,0.4,0.8775,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.09,0.01,0.02,20.01,"marchrw"
"SAT_Competition2009/CRAFTED/Hard/contest04/others/ramsey.sat05-511.reshuffled-07.cnf",153,6120,153,6120,0,0,0.025,0.3057,0.8518,0,1.1311,0.0392,0,0.0392,0.0392,0,0,0,0.0392,0,0.0392,0.0392,0,0,0,0,0,0,0.0041,0.3565,3e-04,0.008,3.4399,0.1047,0.0248,0,0.0248,0.0248,0.0159,0.5427,0.0093,0.0425,1.0278,0.1945,0.2754,0.065,0.4,0.8775,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.01,0,0,20.01,"mphaseSAT"
"SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7-dead-dnd001.sat05-3419.reshuffled-07.cnf",1040,13020,984,8022,0.0569,0.623,0.1227,0.4322,0.9149,0,2.0719,0.0044,0.7021,0.002,0.0132,1.8528,0.4326,0.6375,0.0044,1.0172,1e-04,0.0366,3.6675,0.5256,0.1878,0,1,3.5316,0.0011,1.3814,0,0.0084,2.5337,0.4253,0.0061,0.9544,1e-04,0.0425,0.0132,0.9086,0.0026,0.0408,4.7601,0.2554,0.8773,0.024,0.9777,3.4961,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.05,0,0,7.82,"clasp1"
"SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7-dead-dnd005.sat05-3111.reshuffled-07.cnf",502,11816,446,7179,0.1256,0.6459,0.0621,0.4494,0.9186,0,1.7266,0.0077,0.6245,0.0045,0.0269,1.518,0.5069,0.7427,0.0077,0.8489,1e-04,0.0411,3.3847,0.5924,0.1171,0,1,2.6776,0.0028,0.6156,0,0.0063,3.3345,0.5384,0.0098,0.8599,1e-04,0.0475,0.0139,1.1403,0.0017,0.044,3.6147,0.2496,0.9633,0.0228,0.9633,2.825,1200,1200,1200,667.36,1200,598.19,737.63,644.73,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE",0.02,0,0,7.13,"clasp1"
"SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7-gensys-icl100.sat05-3226.reshuffled-07.cnf",1130,18089,1081,13665,0.0453,0.3237,0.0791,0.3878,0.9243,0,1.9614,0.0046,0.5372,0.0019,0.012,1.7352,0.2825,0.4074,0.0046,1.1161,4e-04,0.0251,3.6224,0.6258,0.187,0,0.8713,3.2367,9e-04,1.6003,0,0.0059,2.5233,0.3465,0.0061,1.1045,9e-04,0.0255,0.0159,0.5427,0.0093,0.0425,1.0278,0.1945,0.2754,0.065,0.4,0.8775,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.05,0,0.01,20.01,"clasp2"
"SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7-gensys-ukn003.sat05-3346.reshuffled-07.cnf",942,16562,884,11488,0.0656,0.4417,0.0769,0.4062,0.8975,0,1.7767,0.0054,0.5185,0.0023,0.0147,1.5155,0.2907,0.4222,0.0054,1.1569,1e-04,0.0251,3.6041,0.6308,0.2074,0,1,3.2693,9e-04,1.4463,0,0.0067,2.606,0.2922,0.0057,0.8931,1e-04,0.0143,0.0087,1.1221,0.001,0.1402,4.2114,0.1149,1.165,0.0036,0.9798,2.6345,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.05,0,0.01,15.21,"clasp1"
"SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7a-gensys-icl004.sat05-3825.reshuffled-07.cnf",2401,15960,2307,14145,0.0407,0.1283,0.1631,0.314,0.8811,0,2.5306,0.0031,0.3857,9e-04,0.0056,2.039,0.0848,0.0952,0.0031,1.2324,1e-04,0.0204,3.0672,0.6064,0.1449,0,1,2.6101,3e-04,2.4745,0,0.007,1.8354,0.1602,0.0034,1.3286,1e-04,0.0182,0.0159,0.5427,0.0093,0.0425,1.0278,0.1945,0.2754,0.065,0.4,0.8775,1200,202.29,382.79,200.78,871.66,72.44,1035.67,1200,1200,"FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE",0.07,0,0.02,20.01,"clasp2"
"SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7a-gensys-ukn002.sat05-3842.reshuffled-07.cnf",2935,18753,2847,16937,0.0309,0.1072,0.1681,0.3074,0.8811,0,2.6066,0.0026,0.3829,7e-04,0.0046,2.148,0.075,0.0933,0.0026,1.2917,1e-04,0.0198,3.3429,0.5979,0.1515,0,1,2.6639,2e-04,2.393,0,0.0047,1.7464,0.1285,0.0028,1.3969,1e-04,0.0203,0.0159,0.5427,0.0093,0.0425,1.0278,0.1945,0.2754,0.065,0.4,0.8775,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.08,0.01,0.03,20.01,"qutersat"
"SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7a-gensys-ukn009.sat05-3849.reshuffled-07.cnf",2969,18718,2870,16525,0.0345,0.1327,0.1737,0.3067,0.882,0,2.5879,0.0025,0.3771,7e-04,0.0045,2.1333,0.0706,0.0872,0.0025,1.2737,1e-04,0.0203,3.4979,0.602,0.1526,0,1,2.8415,2e-04,2.3524,0,0.0034,1.6694,0.1252,0.0031,1.5111,1e-04,0.0206,0.0159,0.5427,0.0093,0.0425,1.0278,0.1945,0.2754,0.065,0.4,0.8775,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.09,0.01,0.03,20.01,"mphaseSAT"
"SAT_Competition2009/CRAFTED/Hard/contest05/counting-clq/unsat-set-a-clqcolor-16-10-11.sat05-1253.reshuffled-07.cnf",456,15307,429,15280,0.0629,0.0018,0.0281,0.4509,0.6629,0,1.2234,0.0109,1.001,0.0047,0.0699,0.6664,0.0507,0.8734,0.0109,0.7564,0.002,0.0209,1.412,0.2336,0.3737,0,0.8333,0.5927,0.0032,0.8677,0,0.0089,4.3357,0.4642,0.0075,0.5483,0.0026,0.0126,0.0159,0.5427,0.0093,0.0425,1.0278,0.1945,0.2754,0.065,0.4,0.8775,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.07,0,0.01,20.19,"mphaseSAT"
"SAT_Competition2009/CRAFTED/Hard/contest05/counting-clq/unsat-set-b-clqcolor-16-11-14.sat05-1261.reshuffled-07.cnf",520,24646,490,24616,0.0612,0.0012,0.0199,0.4545,0.6787,0,1.1742,0.0096,1.009,0.0041,0.0612,0.6522,0.0519,0.8761,0.0096,0.7131,0.0012,0.0169,1.4769,0.2176,0.3807,0,0.886,0.5567,0.0029,0.8345,0,0.0074,4.392,0.4838,0.0059,0.568,0.0019,0.0097,0.0159,0.5427,0.0093,0.0425,1.0278,0.1945,0.2754,0.065,0.4,0.8775,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.14,0,0.01,20.41,"mphaseSAT"
"SAT_Competition2009/CRAFTED/Hard/contest05/counting-clq/unsat-set-b-fclqcolor-10-07-09.sat05-1282.reshuffled-07.cnf",205,4549,186,4389,0.1022,0.0365,0.0424,0.4509,0.7348,0,1.5309,0.0227,0.7614,0.0108,0.0968,1.0423,0.1741,0.825,0.0227,0.6359,0.0052,0.0383,1.5065,0.2915,0.3085,0.0476,0.8228,1.4809,0.0076,0.715,5e-04,0.0164,3.8009,0.5161,0.0151,0.4159,0.0068,0.0221,0.0159,0.5427,0.0093,0.0425,1.0278,0.1945,0.2754,0.065,0.4,0.8775,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.01,0,0,20.03,"sol"
"SAT_Competition2009/CRAFTED/Hard/contest05/counting-clq/unsat-set-b-fclqcolor-25-18-23.sat05-1287.reshuffled-07.cnf",1325,174298,1277,173273,0.0376,0.0059,0.0074,0.4781,0.6553,0,1.1251,0.0036,1.3324,0.0016,0.0376,0.5951,0.0899,0.9251,0.0036,0.7349,4e-04,0.0065,1.4758,0.311,0.3578,0.0205,0.9313,1.069,0.0011,0.8355,0,0.0029,5.1798,0.5046,0.0019,0.7166,5e-04,0.0035,0.0159,0.5427,0.0093,0.0425,1.0278,0.1945,0.2754,0.065,0.4,0.8775,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2.79,0.03,0.1,20.11,"sol"
"SAT_Competition2009/CRAFTED/Hard/contest05/counting-php/easier-fphp-035-029.sat05-1221.reshuffled-07.cnf",1015,31500,980,30485,0.0357,0.0333,0.0321,0.4862,1.019,0,0.8941,0.0031,1.7479,0.002,0.0571,0.1662,0.9618,0.9618,0.0031,0,0.0031,0.0031,0,0.2842,0,0.2842,0.2842,0,0.0015,0.3235,7e-04,0.002,2.7296,0.7357,0.0053,0.2382,0.0031,0.0082,0.0159,0.5427,0.0093,0.0425,1.0278,0.1945,0.2754,0.065,0.4,0.8775,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.18,0,0.01,20.03,"sol"
"SAT_Competition2009/CRAFTED/Hard/contest05/others/eulcbip-8-UNSAT.sat05-3937.reshuffled-07.cnf",161,802,160,798,0.0063,0.005,0.2005,0.3542,0.9486,0,0.9947,0.025,0.0125,0.0187,0.025,0.0175,0,0.0025,0.025,0.0207,0.0201,0.0251,0.131,0,0,0,0,0,0.0073,0.2669,0.0038,0.0113,1.3673,0.2932,0.0075,0,0.0075,0.0075,0.0362,0.0166,0.0276,0.0363,0.275,0.4256,0.0124,0.3783,0.4664,0.2883,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0,0,0,0.02,"mphaseSAT"
"SAT_Competition2009/CRAFTED/Hard/contest05/others/linvrinv8.sat05-567.reshuffled-07.cnf",1920,6337,920,5479,1.087,0.1566,0.1679,0.4488,0.7024,0,1.4236,0.0038,0.7111,0.0022,0.0728,0.8998,0.0245,0.5835,0.0038,0.9303,0.002,0.0157,1.5098,0.0545,0.1405,0,0.6667,0.9674,0.0015,0.9333,2e-04,0.0066,2.4929,0.4333,0.003,1.2222,9e-04,0.0126,0.0113,0.4832,0.0018,0.0378,3.4948,0.1515,0.5031,0.0476,0.4967,2.599,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.02,0,0,0.99,"mphaseSAT"
"SAT_Competition2009/CRAFTED/Hard/contest05/others/linvrinv9.sat05-568.reshuffled-07.cnf",2754,9154,1323,7910,1.0816,0.1573,0.1673,0.4464,0.7084,0,1.4049,0.0026,0.7512,0.0015,0.0635,0.8756,0.0212,0.5901,0.0026,1.0134,0.0014,0.0124,1.4097,0.0483,0.1334,0,0.6667,0.8981,0.001,1.0111,1e-04,0.0057,2.4349,0.4239,0.0021,1.3782,6e-04,0.0109,0.0085,0.4913,0.0015,0.0327,3.3314,0.1398,0.5373,0.0419,0.4967,2.4141,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.07,0,0.01,1.72,"mphaseSAT"
"SAT_Competition2009/CRAFTED/Hard/contest05/others/mod2c-rand3bip-sat-220-1.sat05-2488.reshuffled-07.cnf",311,2216,311,2216,0,0,0.1403,0.3761,0.8157,0,1.6738,0.0143,0.1432,0.0129,0.0193,0.8555,0,0,0.0143,0.2983,0.0108,0.0289,1.3825,0.0234,0.0452,0,0.2,0.8129,0.0038,0.2136,0.0014,0.0063,1.9718,0.2699,0.0039,0.1214,0.0027,0.0054,0.0228,0.279,0.0144,0.0411,2.7432,0.451,0.1587,0.3262,0.6225,2.9235,1200,1043.13,442.41,1200,213.54,631.79,1200,1200,730.86,"FALSE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE","TRUE",0,0,0,0.23,"glucose2"
"SAT_Competition2009/CRAFTED/Hard/contest05/others/mod2c-rand3bip-sat-220-2.sat05-2489.reshuffled-07.cnf",311,2200,311,2200,0,0,0.1414,0.3785,0.7894,0,1.6062,0.0142,0.1243,0.0129,0.0193,0.7698,0,0,0.0142,0.2474,0.0109,0.0273,1.2709,0.0198,0.0478,0,0.25,0.6306,0.0037,0.2075,0.0014,0.0059,1.8918,0.2682,0.0039,0.1138,0.0027,0.0055,0.0222,0.2296,0.0145,0.0377,2.5435,0.445,0.151,0.3062,0.6621,2.7957,1200,448.81,1200,1200,1200,628.18,1200,1200,1200,"FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",0,0,0,0.22,"mxc09"
"SAT_Competition2009/CRAFTED/Hard/contest05/others/sgp_5-6-8.sat05-2669.reshuffled-07.cnf",58560,778800,17791,433992,2.2916,0.7945,0.041,0.4871,0.9636,0,1.0897,1e-04,0.5804,1e-04,0.0027,0.6591,0.7981,0.9012,1e-04,0.9399,0,5e-04,1.7003,0.4374,0.4226,0,0.9388,1.6554,1e-04,1.032,0,3e-04,2.8992,0.6758,1e-04,0.9748,0,5e-04,0.0159,0.5427,0.0093,0.0425,1.0278,0.1945,0.2754,0.065,0.4,0.8775,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2.87,0.09,1.01,20.24,"mphaseSAT64"
"SAT_Competition2009/CRAFTED/Hard/contest05/others/sgp_9-8-8.sat05-2674.reshuffled-07.cnf",186624,3086912,77899,2283232,1.3957,0.352,0.0341,0.4896,0.9701,0,1.0349,0,0.6065,0,8e-04,0.5748,0.834,0.9185,0,1.0369,0,1e-04,1.4927,0.3998,0.4331,0,0.9538,1.468,0,1.136,0,1e-04,2.8094,0.6891,0,1.061,0,1e-04,0.0159,0.5427,0.0093,0.0425,1.0278,0.1945,0.2754,0.065,0.4,0.8775,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",14.44,0.62,17.71,20.14,"mphaseSAT"
"SAT_Competition2009/CRAFTED/Hard/contest05/others/strips-gripper-18t35.sat05-1147.reshuffled-07.cnf",11318,316793,7008,286732,0.615,0.1048,0.0244,0.4605,0.9862,0,1.1223,4e-04,0.4054,3e-04,0.0054,0.7647,0.672,0.6975,4e-04,0.5681,0,9e-04,3.6939,0.5125,0.3458,0,1,3.1921,2e-04,0.6731,0,7e-04,4.4908,0.6071,4e-04,0.4721,0,0.001,0.0159,0.5427,0.0093,0.0425,1.0278,0.1945,0.2754,0.065,0.4,0.8775,1200,14.66,14.8,42.26,9.47,66.5,85.71,1200,1200,"FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE",1.81,0.05,0.27,20.02,"newJointClass"
"SAT_Competition2009/CRAFTED/Hard/contest05/phnf/phnf-size10-exclusive-FIFO.used-as.sat04-991.sat05-4192.reshuffled-07.cnf",49509,3649657,43529,3573258,0.1374,0.0214,0.0122,0.4733,1.0186,0,1.1491,1e-04,0.8072,0,4e-04,0.5153,0.8871,0.8873,1e-04,0.735,0,6e-04,6.1046,0.3921,0.3046,0,0.9871,4.3975,0,0.8068,0,3e-04,5.5271,0.6678,1e-04,0.7121,0,6e-04,0.0159,0.5427,0.0093,0.0425,1.0278,0.1945,0.2754,0.065,0.4,0.8775,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",29.58,0.8,9.78,23.96,"mphaseSAT"
"SAT_Competition2009/CRAFTED/Hard/contest05/phnf/phnf-size10-exclusive-all.used-as.sat04-986.sat05-4198.reshuffled-07.cnf",61649,3157120,54382,3077743,0.1336,0.0258,0.0177,0.4657,1.0239,0,1.2349,1e-04,0.821,0,3e-04,0.6128,0.8575,0.8577,1e-04,0.8611,0,7e-04,5.7587,0.3368,0.2102,0,0.9796,4.2832,0,0.8859,0,4e-04,5.1548,0.6515,1e-04,0.8556,0,6e-04,0.0159,0.5427,0.0093,0.0425,1.0278,0.1945,0.2754,0.065,0.4,0.8775,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",20.62,0.63,10.08,20.17,"mphaseSAT"
"SAT_Competition2009/CRAFTED/Hard/contest05/phnf/phnf-size10-exclusive-equilarge_l1.used-as.sat04-893.sat05-4187.reshuffled-07.cnf",16866,2507999,14776,2490066,0.1414,0.0072,0.0059,0.4486,1.0292,0,1.2634,2e-04,0.7665,1e-04,0.0016,0.6339,0.7704,0.7705,2e-04,0.4047,0,4e-04,6.1252,0.0519,0.1029,0.0039,0.912,1.9842,1e-04,0.541,0,3e-04,5.7162,0.5846,2e-04,0.4119,0,4e-04,0.0159,0.5427,0.0093,0.0425,1.0278,0.1945,0.2754,0.065,0.4,0.8775,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",34.52,0.5,3.39,20.19,"mphaseSAT"
"SAT_Competition2009/CRAFTED/Hard/contest05/phnf/phnf-size10-exclusive-equilarge_m3.used-as.sat04-900.sat05-4186.reshuffled-07.cnf",9528,1018562,8350,1008700,0.1411,0.0098,0.0083,0.4482,1.0314,0,1.2669,4e-04,0.7695,2e-04,0.0028,0.6441,0.7744,0.7746,4e-04,0.431,0,7e-04,5.9083,0.0661,0.1144,0.0059,0.9119,2.2138,1e-04,0.5603,0,5e-04,5.46,0.5837,3e-04,0.4369,0,6e-04,0.0159,0.5427,0.0093,0.0425,1.0278,0.1945,0.2754,0.065,0.4,0.8775,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",10.49,0.22,1.37,20.07,"mphaseSAT"
"SAT_Competition2009/CRAFTED/Hard/contest05/phnf/phnf-size10-exclusive-gigamax.used-as.sat04-984.sat05-4194.reshuffled-07.cnf",29249,861366,25516,813835,0.1463,0.0584,0.0314,0.4725,1.0169,0,1.1909,1e-04,0.8171,1e-04,7e-04,0.5545,0.8816,0.8821,1e-04,0.8771,0,0.0049,5.0161,0.3594,0.1818,0,1,4.2245,1e-04,0.7944,0,0.0024,4.4511,0.6632,1e-04,0.6304,0,0.0025,0.0159,0.5427,0.0093,0.0425,1.0278,0.1945,0.2754,0.065,0.4,0.8775,1200,155.56,117.74,260.72,285.08,76.36,624.3,1200,1200,"FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE",4.21,0.17,2.33,21.81,"qutersat"
"SAT_Competition2009/CRAFTED/Hard/contest05/phnf/phnf-size10-exclusive-luckySeven.used-as.sat04-990.sat05-4196.reshuffled-07.cnf",25493,1139180,22503,1104460,0.1329,0.0314,0.0204,0.4716,1.0193,0,1.177,1e-04,0.8296,1e-04,8e-04,0.5398,0.8806,0.8808,1e-04,0.6289,0,0.0012,5.5942,0.3614,0.2353,0.0038,0.974,4.3734,1e-04,0.6878,0,9e-04,4.967,0.6597,1e-04,0.5854,0,8e-04,0.0159,0.5427,0.0093,0.0425,1.0278,0.1945,0.2754,0.065,0.4,0.8775,1200,219.22,286.88,485.63,516.93,191.96,777.56,672.64,1004.31,"FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",7.31,0.28,2.41,20.86,"glueminisat"
"SAT_Competition2009/CRAFTED/Hard/contest05/phnf/phnf-size10-exclusive-myciel6-cn.used-as.sat04-319.sat05-4201.reshuffled-07.cnf",12558,1112504,10979,1085262,0.1438,0.0251,0.0101,0.4563,1.0265,0,1.3096,3e-04,0.793,2e-04,0.0015,0.6886,0.8106,0.8106,3e-04,0.3542,0,0.0012,5.9052,0.1509,0.1651,0,0.9787,3.4628,1e-04,0.4928,0,6e-04,5.4253,0.6116,3e-04,0.3628,0,9e-04,0.0159,0.5427,0.0093,0.0425,1.0278,0.1945,0.2754,0.065,0.4,0.8775,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",11.23,0.26,1.72,20.07,"mphaseSAT"
"SAT_Competition2009/CRAFTED/Hard/contest05/phnf/phnf-size10-exclusive-philo.used-as.sat04-988.sat05-4195.reshuffled-07.cnf",36304,1711065,32046,1666604,0.1329,0.0267,0.0192,0.467,1.0218,0,1.2297,1e-04,0.8254,1e-04,6e-04,0.6075,0.8587,0.859,1e-04,0.825,0,0.0013,5.5801,0.3403,0.2007,0,0.9729,4.2458,0,0.8502,0,7e-04,5.0412,0.6494,1e-04,0.7947,0,9e-04,0.0159,0.5427,0.0093,0.0425,1.0278,0.1945,0.2754,0.065,0.4,0.8775,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",9.76,0.33,4.01,22.34,"mphaseSAT"
