"id","nvarsOrig","nclausesOrig","nvars","nclauses","reducedVars","reducedClauses","vars_clauses_ratio","POSNEG_RATIO_CLAUSE_mean","POSNEG_RATIO_CLAUSE_coeff_variation","POSNEG_RATIO_CLAUSE_min","POSNEG_RATIO_CLAUSE_entropy","VCG_CLAUSE_mean","VCG_CLAUSE_coeff_variation","VCG_CLAUSE_min","VCG_CLAUSE_max","VCG_CLAUSE_entropy","BINARYp","TRINARYp","VCG_VAR_mean","VCG_VAR_coeff_variation","VCG_VAR_min","VCG_VAR_max","VCG_VAR_entropy","POSNEG_RATIO_VAR_mean","POSNEG_RATIO_VAR_stdev","POSNEG_RATIO_VAR_min","POSNEG_RATIO_VAR_max","POSNEG_RATIO_VAR_entropy","HORNY_VAR_mean","HORNY_VAR_coeff_variation","HORNY_VAR_min","HORNY_VAR_max","HORNY_VAR_entropy","horn_clauses_fraction","VG_mean","VG_coeff_variation","VG_min","VG_max","CG_mean","CG_coeff_variation","CG_min","CG_max","CG_entropy","cluster_coeff_mean","cluster_coeff_coeff_variation","cluster_coeff_min","cluster_coeff_max","cluster_coeff_entropy","clasp1","clasp2","cryptominisat2011","ebglucose","ebminisat","glucose2","glueminisat","lingeling","lrglshr","marchrw","minisatpsm","mphaseSAT","mphaseSATm","mxc09","picosat","precosat","qutersat","rcl","restartsat","sapperlot","sol","spear.hw","spear.sw","clasp1_success","clasp2_success","cryptominisat2011_success","ebglucose_success","ebminisat_success","glucose2_success","glueminisat_success","lingeling_success","lrglshr_success","marchrw_success","minisatpsm_success","mphaseSAT_success","mphaseSATm_success","mxc09_success","picosat_success","precosat_success","qutersat_success","rcl_success","restartsat_success","sapperlot_success","sol_success","spear.hw_success","spear.sw_success","Pre","Basic","KLB","CG","Class"
"SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/160/unif-k7-r85-v160-c13600-S1864473452-037.cnf",160,13600,160,13600,0,0,0.0118,0.3106,0.6823,0.1429,0.998,0.0437,0,0.0437,0.0437,0,0,0,0.0437,0.0419,0.0397,0.0498,4.1278,0.0314,0.0233,0,0.1033,2.0602,0.0027,0.1653,0.0016,0.004,3.0782,0.0621,0.0117,0,0.0117,0.0117,0.0079,0.2428,0.0027,0.0167,2.9712,0.106,0.2433,0.0488,0.2857,2.2567,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1037.69,973.95,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.03,0,0.01,20.13,"eagleup"
"SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/160/unif-k7-r85-v160-c13600-S285713182-059.cnf",160,13600,160,13600,0,0,0.0118,0.3116,0.6816,0.1429,1.0005,0.0437,0,0.0437,0.0437,0,0,0,0.0437,0.0393,0.0399,0.0482,4.2282,0.0329,0.0233,0.0016,0.1039,2.0716,0.0028,0.1493,0.0019,0.0043,3.0603,0.065,0.0117,0,0.0117,0.0117,0.0079,0.2428,0.0027,0.0167,2.9712,0.106,0.2433,0.0488,0.2857,2.2567,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.03,0,0.01,20.15,"sattimep"
"SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/160/unif-k7-r85-v160-c13600-S327274323-044.cnf",160,13600,160,13600,0,0,0.0118,0.3135,0.6799,0.1429,1.0056,0.0437,0,0.0437,0.0437,0,0,0,0.0437,0.0383,0.0396,0.0479,4.1929,0.0303,0.0212,0,0.0997,2.0021,0.0028,0.1611,0.0017,0.0038,3.1114,0.0631,0.0117,0,0.0117,0.0117,0.0079,0.2428,0.0027,0.0167,2.9712,0.106,0.2433,0.0488,0.2857,2.2567,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,881.91,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.03,0,0.01,20.17,"eagleup"
"SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/160/unif-k7-r85-v160-c13600-S432776913-077.cnf",160,13600,160,13600,0,0,0.0118,0.312,0.6834,0.1429,1.0027,0.0437,0,0.0437,0.0437,0,0,0,0.0437,0.04,0.0399,0.0488,4.176,0.0329,0.0246,0,0.1167,2.1216,0.0027,0.1525,0.0017,0.0037,3.0645,0.062,0.0117,0,0.0117,0.0117,0.0079,0.2428,0.0027,0.0167,2.9712,0.106,0.2433,0.0488,0.2857,2.2567,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1167.91,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.03,0.01,0,20.15,"sattime"
"SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/160/unif-k7-r85-v160-c13600-S566590366-099.cnf",160,13600,160,13600,0,0,0.0118,0.3143,0.6824,0.1429,1.0094,0.0437,0,0.0437,0.0437,0,0,0,0.0437,0.0386,0.0397,0.0486,4.1839,0.0345,0.0241,0,0.1044,2.126,0.0028,0.1625,0.0018,0.0043,3.0693,0.0646,0.0117,0,0.0117,0.0117,0.0079,0.2428,0.0027,0.0167,2.9712,0.106,0.2433,0.0488,0.2857,2.2567,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,595.76,83.16,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.03,0,0.01,20.22,"tnm"
"SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/160/unif-k7-r85-v160-c13600-S592525179-032.cnf",160,13600,160,13600,0,0,0.0118,0.3133,0.675,0.1429,1.0023,0.0437,0,0.0437,0.0437,0,0,0,0.0437,0.0396,0.0395,0.0476,4.1533,0.0317,0.0243,0.0016,0.105,2.0887,0.0027,0.1657,0.0015,0.0043,3.0318,0.0618,0.0117,0,0.0117,0.0117,0.0079,0.2428,0.0027,0.0167,2.9712,0.106,0.2433,0.0488,0.2857,2.2567,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.03,0,0.01,20.19,"tnm"
"SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/160/unif-k7-r85-v160-c13600-S91288590-071.cnf",160,13600,160,13600,0,0,0.0118,0.3149,0.6771,0.1429,1.0084,0.0437,0,0.0437,0.0437,0,0,0,0.0437,0.0407,0.0387,0.0488,4.2046,0.0355,0.0254,0,0.1404,2.1314,0.0028,0.1639,0.0015,0.0039,3.1471,0.0644,0.0117,0,0.0117,0.0117,0.0079,0.2428,0.0027,0.0167,2.9712,0.106,0.2433,0.0488,0.2857,2.2567,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.03,0,0.01,20.13,"eagleup"
"SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/180/unif-k7-r85-v180-c15300-S1049921489-034.cnf",180,15300,180,15300,0,0,0.0118,0.3122,0.6846,0.1429,1.0035,0.0389,0,0.0389,0.0389,0,0,0,0.0389,0.0399,0.0354,0.0442,4.2272,0.0403,0.0277,0.0016,0.1401,2.2676,0.0024,0.1579,0.0016,0.0035,3.1024,0.0612,0.0117,0,0.0117,0.0117,0.0079,0.2428,0.0027,0.0167,2.9712,0.106,0.2433,0.0488,0.2857,2.2567,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.03,0,0.01,20.01,"tnm"
"SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/180/unif-k7-r85-v180-c15300-S1249224492-031.cnf",180,15300,180,15300,0,0,0.0118,0.3135,0.6748,0.1429,1.0027,0.0389,0,0.0389,0.0389,0,0,0,0.0389,0.0434,0.0346,0.0439,4.2147,0.0338,0.0249,0,0.1551,2.1293,0.0024,0.1608,0.0014,0.0034,3.0733,0.0614,0.0117,0,0.0117,0.0117,0.0079,0.2428,0.0027,0.0167,2.9712,0.106,0.2433,0.0488,0.2857,2.2567,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.03,0.01,0,20.22,"sparrow"
"SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/180/unif-k7-r85-v180-c15300-S1295462378-089.cnf",180,15300,180,15300,0,0,0.0118,0.3112,0.68,0.1429,0.9983,0.0389,0,0.0389,0.0389,0,0,0,0.0389,0.0397,0.0352,0.0435,4.2388,0.0311,0.0239,0,0.1161,2.0782,0.0024,0.1625,0.0016,0.0037,3.0743,0.0605,0.0117,0,0.0117,0.0117,0.0079,0.2428,0.0027,0.0167,2.9712,0.106,0.2433,0.0488,0.2857,2.2567,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.04,0.01,0,20.18,"satime11"
"SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/180/unif-k7-r85-v180-c15300-S1352224201-070.cnf",180,15300,180,15300,0,0,0.0118,0.313,0.685,0.1429,1.0067,0.0389,0,0.0389,0.0389,0,0,0,0.0389,0.0358,0.0359,0.0425,4.1917,0.033,0.0251,0,0.1177,2.0836,0.0025,0.1531,0.0015,0.0035,3.0962,0.0638,0.0117,0,0.0117,0.0117,0.0079,0.2428,0.0027,0.0167,2.9712,0.106,0.2433,0.0488,0.2857,2.2567,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.04,0,0.01,20.17,"sparrow"
"SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/180/unif-k7-r85-v180-c15300-S1378953985-075.cnf",180,15300,180,15300,0,0,0.0118,0.3146,0.6759,0.1429,1.0068,0.0389,0,0.0389,0.0389,0,0,0,0.0389,0.0388,0.035,0.0443,4.2082,0.0294,0.023,0,0.1115,1.9913,0.0024,0.1607,0.0012,0.0033,3.0774,0.0616,0.0117,0,0.0117,0.0117,0.0079,0.2428,0.0027,0.0167,2.9712,0.106,0.2433,0.0488,0.2857,2.2567,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.03,0,0.01,20.21,"eagleup"
"SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/180/unif-k7-r85-v180-c15300-S1802626390-033.cnf",180,15300,180,15300,0,0,0.0118,0.3155,0.6756,0.1429,1.0093,0.0389,0,0.0389,0.0389,0,0,0,0.0389,0.0398,0.0349,0.0429,4.2485,0.033,0.0244,0.0016,0.1242,2.1181,0.0026,0.1638,0.0015,0.0036,3.098,0.0663,0.0117,0,0.0117,0.0117,0.0079,0.2428,0.0027,0.0167,2.9712,0.106,0.2433,0.0488,0.2857,2.2567,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.03,0,0.01,20.11,"sattimep"
"SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/180/unif-k7-r85-v180-c15300-S1845944120-011.cnf",180,15300,180,15300,0,0,0.0118,0.3117,0.6791,0.1429,0.9999,0.0389,0,0.0389,0.0389,0,0,0,0.0389,0.0387,0.0355,0.0427,4.1882,0.0333,0.0239,0,0.1156,2.0965,0.0024,0.1689,0.0014,0.0035,3.1329,0.0624,0.0117,0,0.0117,0.0117,0.0079,0.2428,0.0027,0.0167,2.9712,0.106,0.2433,0.0488,0.2857,2.2567,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.03,0,0.01,20.06,"sattimep"
"SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/180/unif-k7-r85-v180-c15300-S1992353905-004.cnf",180,15300,180,15300,0,0,0.0118,0.3141,0.6814,0.1429,1.0077,0.0389,0,0.0389,0.0389,0,0,0,0.0389,0.0397,0.0338,0.0444,4.1197,0.0311,0.0234,0,0.1168,2.051,0.0025,0.1678,0.0016,0.0035,3.1766,0.0644,0.0117,0,0.0117,0.0117,0.0079,0.2428,0.0027,0.0167,2.9712,0.106,0.2433,0.0488,0.2857,2.2567,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.03,0.01,0,20.21,"satime11"
"SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/180/unif-k7-r85-v180-c15300-S907861678-077.cnf",180,15300,180,15300,0,0,0.0118,0.3104,0.6843,0.1429,0.9984,0.0389,0,0.0389,0.0389,0,0,0,0.0389,0.0415,0.0342,0.0437,4.2356,0.035,0.0272,0,0.1689,2.1575,0.0023,0.1757,0.0013,0.0034,3.0769,0.0582,0.0117,0,0.0117,0.0117,0.0079,0.2428,0.0027,0.0167,2.9712,0.106,0.2433,0.0488,0.2857,2.2567,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.04,0,0,20.02,"tnm"
"SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/180/unif-k7-r85-v180-c15300-S956556686-037.cnf",180,15300,180,15300,0,0,0.0118,0.3108,0.6831,0.1429,0.9987,0.0389,0,0.0389,0.0389,0,0,0,0.0389,0.0381,0.0348,0.0429,4.193,0.0311,0.022,0,0.0919,2.04,0.0024,0.161,0.0014,0.0039,3.0642,0.0608,0.0117,0,0.0117,0.0117,0.0079,0.2428,0.0027,0.0167,2.9712,0.106,0.2433,0.0488,0.2857,2.2567,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.04,0.01,0,20.21,"sparrow"
"SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/200/unif-k7-r85-v200-c17000-S1136894336-075.cnf",200,17000,200,17000,0,0,0.0118,0.3117,0.6818,0.1429,1.0012,0.035,0,0.035,0.035,0,0,0,0.035,0.041,0.0315,0.0386,4.2243,0.0315,0.0231,0,0.1313,2.0684,0.0022,0.1757,0.0012,0.0034,3.1694,0.0632,0.0117,0,0.0117,0.0117,0.0079,0.2428,0.0027,0.0167,2.9712,0.106,0.2433,0.0488,0.2857,2.2567,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.05,0,0,20.26,"sparrow"
"SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/200/unif-k7-r85-v200-c17000-S1588298513-036.cnf",200,17000,200,17000,0,0,0.0118,0.3125,0.6818,0.1429,1.0034,0.035,0,0.035,0.035,0,0,0,0.035,0.0401,0.0305,0.0388,4.2121,0.0315,0.0248,0,0.1248,2.0869,0.0023,0.1561,0.0014,0.0032,3.144,0.0654,0.0117,0,0.0117,0.0117,0.0079,0.2428,0.0027,0.0167,2.9712,0.106,0.2433,0.0488,0.2857,2.2567,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.08,0,0.01,20.06,"sparrow"
"SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/200/unif-k7-r85-v200-c17000-S1695726805-003.cnf",200,17000,200,17000,0,0,0.0118,0.3075,0.6877,0.1429,0.9907,0.035,0,0.035,0.035,0,0,0,0.035,0.0374,0.0317,0.0384,4.2059,0.031,0.0205,0.0016,0.1067,2.011,0.0022,0.1598,0.0014,0.0033,3.0972,0.0624,0.0117,0,0.0117,0.0117,0.0079,0.2428,0.0027,0.0167,2.9712,0.106,0.2433,0.0488,0.2857,2.2567,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.05,0,0.01,20.26,"sattimep"
"SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/200/unif-k7-r85-v200-c17000-S2140929154-062.cnf",200,17000,200,17000,0,0,0.0118,0.3132,0.6803,0.1429,1.0049,0.035,0,0.035,0.035,0,0,0,0.035,0.0382,0.0316,0.0392,4.2117,0.0335,0.0241,0,0.1276,2.1089,0.0023,0.1586,0.0014,0.0032,3.1305,0.065,0.0117,0,0.0117,0.0117,0.0079,0.2428,0.0027,0.0167,2.9712,0.106,0.2433,0.0488,0.2857,2.2567,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.04,0,0.01,20.1,"sattime"
"SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/200/unif-k7-r85-v200-c17000-S266028630-005.cnf",200,17000,200,17000,0,0,0.0118,0.3126,0.6789,0.1429,1.0024,0.035,0,0.035,0.035,0,0,0,0.035,0.0429,0.0307,0.04,4.3154,0.0341,0.0259,0.0016,0.116,2.1585,0.0021,0.1577,0.0011,0.0031,3.0585,0.0608,0.0117,0,0.0117,0.0117,0.0079,0.2428,0.0027,0.0167,2.9712,0.106,0.2433,0.0488,0.2857,2.2567,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1034.12,1021.07,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.04,0.01,0,20.15,"sattimep"
"SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/200/unif-k7-r85-v200-c17000-S441484366-048.cnf",200,17000,200,17000,0,0,0.0118,0.3144,0.683,0.1429,1.0097,0.035,0,0.035,0.035,0,0,0,0.035,0.0386,0.0314,0.0387,4.1685,0.0339,0.0248,0,0.1349,2.1438,0.0021,0.1666,0.0013,0.0035,3.0762,0.0614,0.0117,0,0.0117,0.0117,0.0079,0.2428,0.0027,0.0167,2.9712,0.106,0.2433,0.0488,0.2857,2.2567,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.05,0,0.01,20.23,"sparrow"
"SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/200/unif-k7-r85-v200-c17000-S452919966-071.cnf",200,17000,200,17000,0,0,0.0118,0.313,0.6765,0.1429,1.0021,0.035,0,0.035,0.035,0,0,0,0.035,0.0411,0.0311,0.0394,4.292,0.0342,0.0254,0,0.1234,2.1714,0.0022,0.1503,0.0015,0.003,3.0616,0.0626,0.0117,0,0.0117,0.0117,0.0079,0.2428,0.0027,0.0167,2.9712,0.106,0.2433,0.0488,0.2857,2.2567,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.05,0,0,20.1,"sparrow"
"SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/200/unif-k7-r85-v200-c17000-S522321670-058.cnf",200,17000,200,17000,0,0,0.0118,0.313,0.6805,0.1429,1.0045,0.035,0,0.035,0.035,0,0,0,0.035,0.0401,0.0311,0.0382,4.2624,0.032,0.0264,0,0.1388,2.1082,0.0021,0.1603,0.0013,0.003,3.0893,0.0604,0.0117,0,0.0117,0.0117,0.0079,0.2428,0.0027,0.0167,2.9712,0.106,0.2433,0.0488,0.2857,2.2567,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.07,0,0.01,20.1,"sparrow"
"SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/200/unif-k7-r85-v200-c17000-S942507261-096.cnf",200,17000,200,17000,0,0,0.0118,0.3108,0.6839,0.1429,0.9992,0.035,0,0.035,0.035,0,0,0,0.035,0.0385,0.0301,0.0386,4.2534,0.0339,0.0254,0,0.1156,2.1449,0.0021,0.1641,0.0013,0.003,3.1001,0.0598,0.0117,0,0.0117,0.0117,0.0079,0.2428,0.0027,0.0167,2.9712,0.106,0.2433,0.0488,0.2857,2.2567,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.05,0,0.01,20.05,"eagleup"
"SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/200/unif-k7-r85-v200-c17000-S948914005-013.cnf",200,17000,200,17000,0,0,0.0118,0.3088,0.68,0.1429,0.991,0.035,0,0.035,0.035,0,0,0,0.035,0.0388,0.0311,0.0389,4.2101,0.0296,0.0216,0,0.109,1.9608,0.0021,0.1723,0.0012,0.003,3.1454,0.0589,0.0117,0,0.0117,0.0117,0.0079,0.2428,0.0027,0.0167,2.9712,0.106,0.2433,0.0488,0.2857,2.2567,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.05,0,0.01,20.14,"sparrow"
