"id","nvarsOrig","nclausesOrig","nvars","nclauses","reducedVars","reducedClauses","vars_clauses_ratio","POSNEG_RATIO_CLAUSE_mean","POSNEG_RATIO_CLAUSE_coeff_variation","POSNEG_RATIO_CLAUSE_min","POSNEG_RATIO_CLAUSE_entropy","VCG_CLAUSE_mean","VCG_CLAUSE_coeff_variation","VCG_CLAUSE_min","VCG_CLAUSE_max","VCG_CLAUSE_entropy","BINARYp","TRINARYp","VCG_VAR_mean","VCG_VAR_coeff_variation","VCG_VAR_min","VCG_VAR_max","VCG_VAR_entropy","POSNEG_RATIO_VAR_mean","POSNEG_RATIO_VAR_stdev","POSNEG_RATIO_VAR_min","POSNEG_RATIO_VAR_max","POSNEG_RATIO_VAR_entropy","HORNY_VAR_mean","HORNY_VAR_coeff_variation","HORNY_VAR_min","HORNY_VAR_max","HORNY_VAR_entropy","horn_clauses_fraction","VG_mean","VG_coeff_variation","VG_min","VG_max","CG_mean","CG_coeff_variation","CG_min","CG_max","CG_entropy","cluster_coeff_mean","cluster_coeff_coeff_variation","cluster_coeff_min","cluster_coeff_max","cluster_coeff_entropy","QuteRSat_2011.05.12_fixed_","RestartSAT_B95","SAT07referencesolverminisat_SAT2007","SApperloT2010_2011.05.15_fixed_","glucose_2","jMiniSat_2011","sathys_2011.04.01","QuteRSat_2011.05.12_fixed__success","RestartSAT_B95_success","SAT07referencesolverminisat_SAT2007_success","SApperloT2010_2011.05.15_fixed__success","glucose_2_success","jMiniSat_2011_success","sathys_2011.04.01_success","Pre","Basic","KLB","CG","Class"
"./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-4-4_512.cnf",510,4492,510,4492,0,0,0.1135,1,0,1,0,0.0078,0,0.0078,0.0078,0,0,0,0.0078,0.3025,0.0018,0.0138,3.0443,0,0,0,0,0,0.0039,0.3025,9e-04,0.0069,3.0443,0.5,0.0103,0.2775,0.0027,0.0185,0.0161,0.1674,0.006,0.0234,3.8743,0.0281,0.2069,0.0189,0.0714,0.7512,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0,0,0,0.93,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-4-5_4231.cnf",4229,100397,4219,100330,0.0024,7e-04,0.0421,0.997,0.0509,0.1429,0.0236,0.001,0.0844,9e-04,0.0031,0.3476,0,0,0.001,0.2565,3e-04,0.0018,4.5576,0.7564,0.0782,0.0108,1,3.2331,1e-04,0.3885,0,4e-04,2.9257,0.0997,0.0024,0.2303,8e-04,0.0042,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.24,0.03,0.09,60.02,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-4-5_4232.cnf",4230,100443,4221,100378,0.0021,6e-04,0.0421,0.9974,0.0474,0.1429,0.021,0.001,0.083,9e-04,0.0031,0.345,0,0,0.001,0.2561,3e-04,0.0018,4.5555,0.7568,0.0764,0.0108,1,3.2291,1e-04,0.3883,0,4e-04,2.9257,0.0997,0.0024,0.23,8e-04,0.0042,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.23,0.03,0.09,60.02,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-5-5_34308.cnf",34306,708168,34306,708168,0,0,0.0484,1,0,1,0,1e-04,0,1e-04,1e-04,0,0,0,1e-04,0.3004,0,4e-04,4.1179,0,0,0,0,0,1e-04,0.3004,0,2e-04,4.1179,0.5,3e-04,0.2795,0,7e-04,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2.16,0.14,4.03,60.05,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-5-5_34309.cnf",34307,708206,34307,708206,0,0,0.0484,1,0,1,0,1e-04,0,1e-04,1e-04,0,0,0,1e-04,0.3004,0,4e-04,4.1179,0,0,0,0,0,1e-04,0.3004,0,2e-04,4.1179,0.5,3e-04,0.2795,0,7e-04,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2.17,0.14,4.01,60.05,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-12_135.cnf",135,5251,135,5251,0,0,0.0257,1,0,1,0,0.0319,0.7362,0.0222,0.0889,0.4141,0,0.8549,0.0319,0.2615,0.015,0.0432,3.8051,0.224,0.1497,0.1212,0.6962,2.7087,0.0129,0.367,0.0023,0.0179,3.5045,0.1451,0.022,0.0695,0.0198,0.0255,0.0636,1.0269,0.0069,0.2731,5.4727,0.0097,0.537,0.0014,0.0541,0.8158,323.38,303.686,51.0952,164.597,75.7645,328.246,1328.95,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",0,0,0,45.36,"clasp_2.0.R4092.crafted"
"./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-13_160.cnf",160,7308,160,7308,0,0,0.0219,1,0,1,0,0.0272,0.7857,0.0187,0.0813,0.3961,0,0.8648,0.0272,0.2614,0.0126,0.0368,4.2434,0.2255,0.1517,0.1179,0.7174,2.8566,0.011,0.3679,0.0018,0.0153,3.6885,0.1352,0.0187,0.0721,0.0168,0.0218,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,1959.06,521.214,2755.23,1112.25,4184.61,5000,"FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",0.01,0,0,60.06,"clasp_2.0.R4092.crafted"
"./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-14_186.cnf",186,9795,186,9795,0,0,0.019,1,0,1,0,0.0236,0.8326,0.0161,0.0753,0.3797,0,0.8735,0.0236,0.2615,0.0108,0.0321,4.4077,0.2271,0.1535,0.125,0.7358,2.8836,0.0095,0.3688,0.0014,0.0133,3.8153,0.1265,0.0163,0.0705,0.0146,0.0188,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.01,0,0.01,60.04,"SAT09referencesolverclasp_1.2.0.SAT09.32"
"./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-15_218.cnf",218,13362,218,13362,0,0,0.0163,1,0,1,0,0.0203,0.8775,0.0138,0.0688,0.3649,0,0.881,0.0203,0.2614,0.0092,0.0275,4.4783,0.2276,0.1548,0.118,0.7561,2.9328,0.0082,0.3691,0.0011,0.0115,3.9401,0.119,0.014,0.0707,0.0126,0.0162,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.02,0,0,60.01,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-16_238.cnf",238,15812,238,15812,0,0,0.0151,1,0,1,0,0.0187,0.92,0.0126,0.0672,0.3506,0,0.8881,0.0187,0.2618,0.0084,0.0254,4.6626,0.2303,0.1569,0.1243,0.7744,2.9401,0.0075,0.3709,9e-04,0.0105,3.9393,0.1119,0.0129,0.0703,0.0116,0.0149,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.03,0,0,60.01,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-17_279.cnf",279,21616,279,21616,0,0,0.0129,1,0,1,0,0.0161,0.9613,0.0108,0.0609,0.3384,0,0.8938,0.0161,0.2615,0.0072,0.0217,4.5749,0.2296,0.1571,0.1225,0.7821,2.8893,0.0065,0.3704,8e-04,0.009,4.1941,0.1062,0.011,0.0716,0.0099,0.0129,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.03,0.01,0,60.01,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-18_312.cnf",312,26889,312,26889,0,0,0.0116,1,0,1,0,0.0145,1.0008,0.0096,0.0577,0.3267,0,0.8993,0.0145,0.2615,0.0064,0.0196,4.9432,0.2304,0.1581,0.1258,0.7919,2.9611,0.0058,0.3709,7e-04,0.0081,4.2648,0.1007,0.0099,0.0711,0.009,0.0116,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.04,0.01,0.01,60.03,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-19_349.cnf",349,33487,349,33487,0,0,0.0104,1,0,1,0,0.013,1.039,0.0086,0.0544,0.316,0,0.9041,0.013,0.2615,0.0058,0.0176,4.8188,0.2309,0.1588,0.1257,0.8031,2.9848,0.0052,0.3712,6e-04,0.0073,4.3815,0.0959,0.0089,0.0719,0.008,0.0104,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.06,0.01,0.01,60.04,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-20_388.cnf",388,41212,388,41212,0,0,0.0094,1,0,1,0,0.0117,1.0759,0.0077,0.0515,0.3059,0,0.9085,0.0117,0.2615,0.0052,0.0159,5.1607,0.2314,0.1594,0.1254,0.8122,2.9878,0.0047,0.3715,5e-04,0.0066,4.4052,0.0915,0.0081,0.0714,0.0073,0.0094,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.07,0.01,0.01,60.01,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-20_389.cnf",389,41426,389,41426,0,0,0.0094,1,0,1,0,0.0117,1.0759,0.0077,0.0514,0.306,0,0.9085,0.0117,0.2615,0.0052,0.0159,4.8805,0.2313,0.1594,0.1254,0.8131,2.9895,0.0047,0.3714,5e-04,0.0065,4.461,0.0915,0.008,0.0714,0.0073,0.0094,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.08,0.01,0.01,60.02,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-19_348.cnf",174,16458,174,16458,0,0,0.0106,1,0,1,0,0.0256,1.033,0.0115,0.1092,0.3319,0.0035,0.9087,0.0256,0.2472,0.0116,0.0339,4.7775,0.2538,0.1541,0.1252,0.8021,3.3596,0.0099,0.3575,0.0012,0.0145,4.5601,0.0913,0.0105,0.0025,0.0104,0.0105,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,444.893,203.681,70.3063,210.691,60.8347,396.468,845.077,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",0.03,0,0,60.02,"clasp_2.0.R4092.crafted"
"./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-20_381.cnf",191,19482,191,19482,0,0,0.0098,1,0,1,0,0.0229,1.0618,0.0105,0.1047,0.3603,0.013,0.918,0.0229,0.2389,0.0106,0.0305,4.9492,0.2837,0.1555,0.1268,0.8252,3.5634,0.0085,0.355,9e-04,0.0128,4.7213,0.082,0.0097,0.0021,0.0096,0.0098,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,387.397,165.049,78.616,217.192,61.0577,342.169,1384.82,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",0.03,0,0.01,60.02,"newJointClass"
"./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-20_390.cnf",195,20607,195,20607,0,0,0.0095,1,0,1,0,0.023,1.0699,0.0103,0.1026,0.3202,0.0032,0.9127,0.023,0.2479,0.0104,0.0305,4.9956,0.2531,0.1547,0.1275,0.814,3.3218,0.0089,0.3579,0.001,0.0129,4.7081,0.0873,0.0094,0.0022,0.0093,0.0094,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,1873.81,1131.35,238.199,1068.25,203.23,1394.83,5000,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",0.03,0,0.01,60.02,"clasp_2.0.R4092.crafted"
"./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-21_399.cnf",200,21294,200,21294,0,0,0.0094,1,0,1,0,0.0219,1.0967,0.01,0.105,0.3469,0.0124,0.9218,0.0219,0.2395,0.01,0.0293,4.9846,0.2854,0.1566,0.127,0.8411,3.5574,0.0081,0.357,8e-04,0.0124,4.7177,0.0782,0.0093,0.002,0.0093,0.0093,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,605.163,137.426,29.2286,461.866,171.741,1113.29,1208.35,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",0.03,0,0.01,60.01,"SAT09referencesolverclasp_1.2.0.SAT09.32"
"./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-21_401.cnf",201,21509,201,21509,0,0,0.0093,1,0,1,0,0.0218,1.0967,0.01,0.1045,0.3469,0.0124,0.9218,0.0218,0.2393,0.01,0.0291,4.9825,0.2851,0.1564,0.1272,0.8326,3.5664,0.0081,0.3565,8e-04,0.0123,4.7203,0.0782,0.0093,0.002,0.0092,0.0093,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,1625.71,564.688,236.451,764.229,181.446,1267.71,3112.94,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",0.03,0.01,0,60.02,"newJointClass"
"./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-21_404.cnf",202,22023,202,22023,0,0,0.0092,1,0,1,0,0.0222,1.105,0.0099,0.104,0.3096,0.003,0.9169,0.0222,0.2483,0.01,0.0296,4.9607,0.2552,0.1559,0.1283,0.8273,3.3642,0.0086,0.3595,9e-04,0.0125,4.6672,0.0831,0.0091,0.0022,0.009,0.0091,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,36.7904,315.535,668.302,155.401,363.328,656.855,564.568,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",0.03,0,0.01,60.02,"clasp_2.0.R4092.crafted"
"./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-21_406.cnf",203,22241,203,22241,0,0,0.0091,1,0,1,0,0.0221,1.105,0.0099,0.1034,0.3096,0.0031,0.9169,0.0221,0.2483,0.0098,0.0295,5.0456,0.2552,0.1558,0.1279,0.8349,3.3339,0.0086,0.3591,8e-04,0.0124,4.6707,0.0831,0.0091,0.0022,0.009,0.0091,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,4652.24,944.347,2553.57,1129.41,5000,5000,"FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE",0.03,0.01,0,60.03,"SAT09referencesolverclasp_1.2.0.SAT09.32"
"./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_443.cnf",222,26201,222,26201,0,0,0.0085,1,0,1,0,0.0199,1.1317,0.009,0.0991,0.3344,0.0112,0.9247,0.0199,0.2403,0.009,0.0266,5.0311,0.283,0.157,0.1273,0.8417,3.5563,0.0074,0.357,7e-04,0.0111,4.8452,0.0753,0.0084,0.0021,0.0084,0.0084,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,241.729,422.684,1002.5,899.892,357.761,0.438932,"FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",0.05,0,0.01,60.02,"newJointClass"
"./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_445.cnf",223,26441,223,26441,0,0,0.0084,1,0,1,0,0.0198,1.1319,0.009,0.0987,0.3344,0.0112,0.9247,0.0198,0.2401,0.0091,0.0264,5.0081,0.2824,0.1567,0.1269,0.8347,3.5633,0.0074,0.3562,8e-04,0.0111,4.7717,0.0753,0.0084,0.0021,0.0083,0.0084,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,3587.3,1236.99,4096.4,1266.18,5000,5000,"FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE",0.05,0,0.01,60.01,"SAT09referencesolverclasp_1.2.0.SAT09.32"
"./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_462.cnf",231,28738,231,28738,0,0,0.008,1,0,1,0,0.0195,1.1401,0.0087,0.0952,0.2994,0.0027,0.92,0.0195,0.2491,0.0087,0.026,5.1182,0.2535,0.1565,0.1278,0.8406,3.3377,0.0076,0.3597,7e-04,0.011,4.8279,0.08,0.008,0.0019,0.0079,0.008,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,2028.76,1235.77,2804.59,973.963,5000,5000,"FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE",0.04,0.01,0.01,60.03,"SAT09referencesolverclasp_1.2.0.SAT09.32"
"./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_464.cnf",232,28991,232,28991,0,0,0.008,1,0,1,0,0.0195,1.1402,0.0086,0.0948,0.2994,0.0027,0.92,0.0195,0.2491,0.0087,0.026,5.0918,0.253,0.1563,0.127,0.8275,3.3542,0.0076,0.3597,8e-04,0.0109,4.8262,0.08,0.008,0.0019,0.0079,0.008,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,4106.19,5000,4795.29,5000,5000,"FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",0.05,0,0.01,60.03,"clasp_2.0.R4092.crafted"
"./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-23_505.cnf",253,34014,253,34014,0,0,0.0074,1,0,1,0,0.0175,1.1668,0.0079,0.0909,0.321,0.0099,0.927,0.0175,0.2415,0.0078,0.0235,5.2217,0.2778,0.1569,0.1275,0.8722,3.5293,0.0066,0.3562,5e-04,0.0098,4.9709,0.073,0.0074,0.0018,0.0073,0.0074,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,1618.98,3443.33,96.1624,731.741,5000,5000,"FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE",0.06,0.01,0.01,60.03,"newJointClass"
"./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-23_506.cnf",253,34386,253,34386,0,0,0.0074,1,0,1,0,0.0179,1.1742,0.0079,0.0909,0.2903,0.0024,0.9231,0.0179,0.2499,0.0079,0.0239,5.2676,0.2522,0.1569,0.1281,0.8382,3.3188,0.007,0.3603,6e-04,0.0101,4.9542,0.0769,0.0073,0.0017,0.0073,0.0073,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,4170.77,5000,5000,5000,446.848,"FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE",0.06,0.01,0.01,60.04,"sattime._2011.03.02"
"./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-23_507.cnf",254,34289,254,34289,0,0,0.0074,1,0,1,0,0.0175,1.1667,0.0079,0.0906,0.3211,0.0098,0.927,0.0175,0.2417,0.0078,0.0234,5.2412,0.2777,0.1569,0.1265,0.8657,3.5623,0.0066,0.3566,5e-04,0.0099,4.9453,0.073,0.0074,0.0017,0.0073,0.0074,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,3286.36,5000,3812.57,5000,5000,"FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",0.06,0.01,0.01,60.03,"SAT09referencesolverclasp_1.2.0.SAT09.32"
"./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-23_508.cnf",254,34661,254,34661,0,0,0.0073,1,0,1,0,0.0178,1.1742,0.0079,0.0906,0.2904,0.0025,0.923,0.0178,0.2498,0.0079,0.0237,5.2336,0.252,0.1568,0.1254,0.84,3.343,0.007,0.3602,6e-04,0.01,4.9551,0.077,0.0073,0.0016,0.0072,0.0073,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.07,0,0.01,60.01,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-24_567.cnf",284,42826,284,42826,0,0,0.0066,1,0,1,0,0.0157,1.2004,0.007,0.0845,0.3102,0.0088,0.9293,0.0157,0.2426,0.0071,0.0211,5.3432,0.274,0.1568,0.1276,0.8497,3.5107,0.0059,0.3562,5e-04,0.0089,5.1021,0.0707,0.0066,0.0016,0.0066,0.0066,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,14.0299,66.8098,5000,717.677,5000,5000,"FALSE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE",0.07,0,0.02,60.06,"MPhaseSAT_2011.02.15"
"./SAT11/crafted/manthey/sudoku-single-hard/sudoku_81x81_unknown.cnf",18217,284829,18217,284829,0,0,0.064,1,0,1,0,1e-04,0.5154,1e-04,0.0015,0.2315,0.9658,0.968,1e-04,0.2671,0,3e-04,3.6096,0.7475,0.0743,0.2,0.8947,3.1617,1e-04,0.3026,0,3e-04,3.6096,0.9647,1e-04,0.302,0,2e-04,0,3.0231,0,0.0044,0.8395,0.2485,0.1872,0.0016,0.2857,0.6795,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.83,0.04,0.96,12.42,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT11/crafted/mosoi/289/289-sat-11x10.cnf",440,10670,330,10230,0.3333,0.043,0.0323,1,0,1,0,0.0178,0.5928,0.0061,0.0364,0.6867,0.0323,0.0323,0.0178,0,0.0178,0.0178,0,0.011,0,0.011,0.011,0,0.009,0,0.009,0.009,0,0.7581,0.0322,0,0.0322,0.0322,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,0.110983,0.06299,0.090985,0.018997,23.6164,0.502923,0.086986,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",0.08,0,0,60.01,"PicoSAT_941"
"./SAT11/crafted/mosoi/289/289-sat-11x4.cnf",176,1628,132,1452,0.3333,0.1212,0.0909,1,0,1,0,0.0427,0.6205,0.0152,0.0909,0.8158,0.0909,0.0909,0.0427,0,0.0427,0.0427,0,0.0323,0,0.0323,0.0323,0,0.022,0,0.022,0.022,0,0.7727,0.0902,0,0.0902,0.0902,0.093,0.6649,0.0207,0.2045,0.8158,0.0216,0.6841,0.0067,0.0645,0.8158,0.036994,0.008997,0.007998,0.003998,0.009997,0.151976,0.014997,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",0,0,0,1.71,"PicoSAT_941"
"./SAT11/crafted/mosoi/289/289-sat-11x9.cnf",396,8613,297,8217,0.3333,0.0482,0.0361,1,0,1,0,0.0197,0.5946,0.0067,0.0404,0.6975,0.0361,0.0361,0.0197,0,0.0197,0.0197,0,0.0123,0,0.0123,0.0123,0,0.01,0,0.01,0.01,0,0.759,0.036,0,0.036,0.036,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,0.092985,0.041992,0.05899,0.015996,0.165974,0.505922,0.070988,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",0.05,0.01,0,60.02,"PicoSAT_941"
"./SAT11/crafted/mosoi/289/289-sat-12x14.cnf",672,25200,504,24528,0.3333,0.0274,0.0205,1,0,1,0,0.0117,0.5872,0.004,0.0238,0.6509,0.0205,0.0205,0.0117,0,0.0117,0.0117,0,0.0069,0,0.0069,0.0069,0,0.0059,0,0.0059,0.0059,0,0.7551,0.0205,0,0.0205,0.0205,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,0.241962,0.204968,0.401938,0.053991,0.526919,0.567913,0.241962,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",0.25,0.01,0.01,60.01,"PicoSAT_941"
"./SAT11/crafted/mosoi/289/289-sat-12x15.cnf",720,28980,540,28260,0.3333,0.0255,0.0191,1,0,1,0,0.011,0.5865,0.0037,0.0222,0.6461,0.0191,0.0191,0.011,0,0.011,0.011,0,0.0065,0,0.0065,0.0065,0,0.0055,0,0.0055,0.0055,0,0.7548,0.0191,0,0.0191,0.0191,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,0.293954,0.218966,0.364943,0.073987,0.371943,0.578911,0.279956,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",0.29,0,0.01,60.06,"newJointClass"
