"id","nvarsOrig","nclausesOrig","nvars","nclauses","reducedVars","reducedClauses","Pre.featuretime","vars.clauses.ratio","POSNEG.RATIO.CLAUSE.mean","POSNEG.RATIO.CLAUSE.coeff.variation","POSNEG.RATIO.CLAUSE.entropy","VCG.CLAUSE.mean","VCG.CLAUSE.coeff.variation","VCG.CLAUSE.min","VCG.CLAUSE.max","VCG.CLAUSE.entropy","BINARY.","TRINARY.","Basic.featuretime","VCG.VAR.mean","VCG.VAR.coeff.variation","VCG.VAR.min","VCG.VAR.max","VCG.VAR.entropy","POSNEG.RATIO.VAR.mean","POSNEG.RATIO.VAR.stdev","POSNEG.RATIO.VAR.min","POSNEG.RATIO.VAR.max","POSNEG.RATIO.VAR.entropy","HORNY.VAR.mean","HORNY.VAR.coeff.variation","HORNY.VAR.min","HORNY.VAR.max","HORNY.VAR.entropy","horn.clauses.fraction","VG.mean","VG.coeff.variation","VG.min","VG.max","KLB.featuretime","CG.mean","CG.coeff.variation","CG.min","CG.max","CG.entropy","cluster.coeff.mean","cluster.coeff.coeff.variation","cluster.coeff.min","cluster.coeff.max","cluster.coeff.entropy","CG.featuretime","ADS.cryptominisat","ADS.cryptominisat.autotune","ADS.dccaSatToRiss","ADS.glucose.adapt","ADS.glucose.community.switching","BreakIDGlucose2","CCAglucose2015","GlueMiniSat_2.2.10","GlueMiniSat_2.2.10.5","Nigma.1.2.86","glucose.default","glueminisat.Actmini","multi.sat.g2_0","multi.sat.g2_2","ratselfax_cnf_215_final","riss_505_1","riss_505_2","satUZK.seq","ADS.cryptominisat_success","ADS.cryptominisat.autotune_success","ADS.dccaSatToRiss_success","ADS.glucose.adapt_success","ADS.glucose.community.switching_success","BreakIDGlucose2_success","CCAglucose2015_success","GlueMiniSat_2.2.10_success","GlueMiniSat_2.2.10.5_success","Nigma.1.2.86_success","glucose.default_success","glueminisat.Actmini_success","multi.sat.g2_0_success","multi.sat.g2_2_success","ratselfax_cnf_215_final_success","riss_505_1_success","riss_505_2_success","satUZK.seq_success","Class"
"atco_enc2_opt2_05_9.cnf",14912,390488,10495,354901,0.420867,0.100273,0.9,0.029572,0.577783,0.404588,1.842318,0.000422,0.355819,0.000191,0.001429,1.712524,0.061254,0.335578,0.04,0.000422,1.911123,6e-06,0.003533,4.29715,0.374326,0.283991,0,1,4.156279,0.000238,1.941109,3e-06,0.002094,3.696076,0.551331,0.000195,0.733296,6e-06,0.000634,0.18,-1,0,-1,0,-512,-1,0,-1,0,0,20.02,1697.23,721.421,2662.11,569.565,1092.92,1960.48,1855,1802.71,1838.46,2197.52,2238.74,817.578,1040.04,1230.09,3600,1758.04,1160.37,1434.14,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","COMiniSatPS_Main_Sequence"
"atco_enc2_opt2_10_21.cnf",9824,160531,6638,144050,0.479964,0.114412,0.46,0.046081,0.583608,0.467126,1.96521,0.00068,0.429102,0.000301,0.003314,1.881996,0.09253,0.35453,0.02,0.00068,1.773232,1.4e-05,0.007247,4.369509,0.365438,0.279966,0,1,4.11456,0.000411,1.931067,7e-06,0.004401,3.922019,0.589934,0.000331,0.66857,1.4e-05,0.000951,0.08,-1,0,-1,0,-512,-1,0,-1,0,0,20.04,1438.55,1663.69,1471.28,1810.12,1232.38,1432.85,2043.52,127.472,2328.05,776.02,1794.89,1620.69,2108.89,1565.22,3600,1708.38,1957.3,217.79,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","newJointClass"
"atco_enc2_opt2_20_11.cnf",167075,6571833,142408,6129633,0.173214,0.072141,11.52,0.023233,0.554338,0.599348,1.134387,2.3e-05,0.449531,1.4e-05,0.000176,0.730336,0.064716,0.90138,0.52,2.3e-05,1.041853,0,0.000299,4.991718,0.360164,0.340798,0,1,3.924912,1.2e-05,1.52983,0,0.000291,4.422807,0.515562,3.1e-05,0.876485,0,0.000121,24.12,-1,0,-1,0,-512,-1,0,-1,0,0,20.16,788.767,903.184,1107.53,359.004,486.428,412.346,871.148,619.845,622.327,563.968,367.288,579.676,358.615,509.769,3600,497.323,535.328,637.681,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","COMiniSatPS_Main_Sequence"
"atco_enc3_opt1_13_48.cnf",6557,50475,3584.5,33500,0.694639,0.229915,0.11,0.101547,0.405009,0.699403,1.408565,0.000957,0.36647,0.000558,0.00478,1.112857,0.142588,0.748646,0,0.000957,0.701882,0.000231,0.007762,2.894926,0.221968,0.157,0,0.796552,2.91056,0.000419,0.649694,3.2e-05,0.002626,2.483913,0.514044,0.000773,0.471501,0.000167,0.005039,0.02,3.9e-05,0.235897,4e-06,0.000185,2.913676,0.121264,0.211822,0.001719,0.370713,2.664719,19.33,689.003,688.571,3600,1736.05,1788.32,1957.43,1657.81,910.955,913.686,1720.31,1290.03,1256.91,1185.18,1646.34,3600,1312.88,956.407,3006.62,"TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","COMiniSatPS_Main_Sequence"
"atco_enc3_opt2_10_12.cnf",6557,50475,3584.5,33500,0.694639,0.229915,0.11,0.101547,0.405009,0.699403,1.408565,0.000957,0.36647,0.000558,0.00478,1.112857,0.142588,0.748646,0,0.000957,0.701882,0.000231,0.007762,2.894926,0.221968,0.157,0,0.796552,2.91056,0.000419,0.649694,3.2e-05,0.002626,2.483913,0.514044,0.000773,0.471501,0.000167,0.005039,0.02,3.9e-05,0.235897,4e-06,0.000185,2.913676,0.121264,0.211822,0.001719,0.370713,2.664719,19.33,2255.36,1942.43,3600,1012.87,1719.46,1263.42,1391.98,1279.74,1339.23,2144.43,1031.29,2698.1,1527.49,1263.51,3600,1025.18,1025.4,3600,"TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","Glucose_nbSat"
"atco_enc3_opt2_10_14.cnf",6557,50475,3584.5,33500,0.694639,0.229915,0.11,0.101547,0.405009,0.699403,1.408565,0.000957,0.36647,0.000558,0.00478,1.112857,0.142588,0.748646,0,0.000957,0.701882,0.000231,0.007762,2.894926,0.221968,0.157,0,0.796552,2.91056,0.000419,0.649694,3.2e-05,0.002626,2.483913,0.514044,0.000773,0.471501,0.000167,0.005039,0.02,3.9e-05,0.235897,4e-06,0.000185,2.913676,0.121264,0.211822,0.001719,0.370713,2.664719,19.33,1010.66,1222.16,3600,1327.42,1368.88,1472.75,1727.3,1298.73,1372.17,1925.73,1323.66,3600,1903.17,1545.49,3600,1976.33,1499.67,3600,"TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","Glucose_nbSat"
"atco_enc3_opt2_18_44.cnf",6557,50475,3584.5,33500,0.694639,0.229915,0.11,0.101547,0.405009,0.699403,1.408565,0.000957,0.36647,0.000558,0.00478,1.112857,0.142588,0.748646,0,0.000957,0.701882,0.000231,0.007762,2.894926,0.221968,0.157,0,0.796552,2.91056,0.000419,0.649694,3.2e-05,0.002626,2.483913,0.514044,0.000773,0.471501,0.000167,0.005039,0.02,3.9e-05,0.235897,4e-06,0.000185,2.913676,0.121264,0.211822,0.001719,0.370713,2.664719,19.33,934.28,1020,3600,2291.74,2951.24,2279.68,2137.82,2399.41,2470.99,3600,839.84,1966.4,1861.7,1986.4,3600,1657.47,1341.13,3600,"TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","COMiniSatPS_Main_Sequence"
"beempgsol2b1.cnf",26455,76534,7112,33500,2.719769,1.284597,0.34,0.212299,0.411729,0.87932,1.323876,0.000444,1.222254,0.000281,0.056665,1.266654,0.320358,0.812119,0,0.000444,1.375374,0.000209,0.023522,2.203657,0.141577,0.167478,0,0.985258,2.144587,0.000199,1.474872,6e-05,0.01203,2.151791,0.544746,0.001217,2.410897,0.000149,0.036358,0.06,0.001689,1.85055,0.000149,0.270866,4.197121,0.195345,0.719803,0.00084,0.730769,3.306776,11.84,191.899,137.897,647.918,125.978,103.827,145.206,591.821,70.4521,69.617,3600,112.547,131.336,1087.98,3600,3600,0.450132,0.298362,3600,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","TRUE","FALSE","Lingeling_sr15baq"
"beempgsol5b1.cnf",26455,76534,7112,33500,2.719769,1.284597,0.3,0.212299,0.412689,0.877848,1.323901,0.000444,1.222254,0.000281,0.056665,1.266654,0.320358,0.812119,0,0.000444,1.375374,0.000209,0.023522,2.203657,0.141577,0.167478,0,0.985258,2.144587,0.000199,1.474872,6e-05,0.01203,2.151791,0.544746,0.001217,2.410897,0.000149,0.036358,0.06,0.001689,1.85055,0.000149,0.270866,4.197121,0.195342,0.719774,0.00084,0.730769,3.30568,10.6,175.275,94.8979,676.179,109.517,129.655,114.339,614.057,61.5201,66.5641,3600,86.0903,114.033,916.715,2936.71,3600,0.464443,0.289732,3600,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","Lingeling_sr15baq"
"bjrb07amba10andenv.cnf",196289,588610,45996,280393,3.267523,1.099232,5.12,0.164041,0.500855,0.715794,1.85092,8e-05,0.406852,4.3e-05,0.001065,1.664221,0.221753,0.544892,0.02,8e-05,14.294272,2.1e-05,0.11389,2.936981,0.179937,0.134662,0,0.75,3.202916,2.4e-05,13.184526,4e-06,0.038139,2.163755,0.41684,7.5e-05,10.505195,1.8e-05,0.070308,2.5,-1,0,-1,0,-512,-1,0,-1,0,0,20.76,1211.05,1139.55,1156.99,897.984,684.071,679.32,939.719,782.502,731.607,1392.49,817.39,657.711,3600,2786.33,3600,15.2405,12.6897,1482.45,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","newJointClass"
"bob12m02-opt.cnf",26256,77806,6306,36931,3.163654,1.106794,0.16,0.170751,0.484999,0.750372,1.471676,0.000563,0.322171,0.000317,0.00777,0.936729,0.038829,0.460589,0,0.000563,1.201499,0.00019,0.01779,2.76492,0.04232,0.080502,0,0.862069,1.566125,0.000202,1.0951,5.4e-05,0.004089,2.635588,0.386288,0.000346,1.570573,0.000135,0.010587,0.04,0.001989,1.415673,0.000135,0.0189,4.601002,0.202863,0.685855,0.006448,0.733333,3.782455,10.88,753.814,719.335,1526.76,665.246,444.374,985.333,1791.22,933.809,959.196,3600,887.175,1545.17,3600,3600,3600,863.453,1000.16,3600,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","Lingeling_sr15baq"
"bob12m09-opt.cnf",51144,152446,14436,77811,2.54281,0.959183,0.6,0.185526,0.452829,0.831914,1.739377,0.000235,0.478574,0.000139,0.003394,1.562503,0.298917,0.637442,0,0.000235,2.979763,9e-05,0.024791,2.982619,0.144376,0.12204,0,0.866667,2.982318,9.7e-05,2.620331,1.3e-05,0.008418,2.362797,0.526468,0.000279,2.304158,6.4e-05,0.019753,0.3,-1,0,-1,0,-512,-1,0,-1,0,0,20.02,182.232,294.029,658.557,182.719,206.617,189.769,697.444,173.47,175.376,173.26,231.522,281.645,922.694,528.475,3600,141.201,168.186,535.569,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","Lingeling_sr15baq"
"bob12s02.cnf",26294,77920,6311,37011,3.166376,1.10532,0.16,0.170517,0.482791,0.759362,1.472668,0.000563,0.319051,0.000317,0.007764,0.933972,0.038556,0.458972,0,0.000563,1.204834,0.000189,0.017751,2.742081,0.041928,0.079535,0,0.862069,1.543109,0.000202,1.090185,5.4e-05,0.003594,2.637226,0.387804,0.000345,1.572207,0.000135,0.010213,0.04,0.001996,1.408511,0.000135,0.018832,4.595373,0.202197,0.686601,0.006448,1,3.77897,10.84,475.607,477.151,1165.45,788.964,339.927,337.759,958.533,515.471,533.764,513.699,579.03,469.04,3600,3600,3600,0.53051,0.364236,3600,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","Lingeling_sr15baq"
"complete-400-0.1-16-98765432140016.cnf",800,47114,800,47114,0,0,0.18,0.01698,0.639421,0.725654,1.467146,0.017887,1.27565,0.0025,0.07625,1.62326,0.680477,0.680477,0,0.017887,0.924174,0.001295,0.053636,5.298364,0.442787,0.364331,0,0.846693,3.227316,0.002132,0.222394,0.001274,0.003502,4.314169,0.688967,0.009263,0.017549,0.008617,0.009785,0.08,-1,0,-1,0,-512,-1,0,-1,0,0,20.78,10.5825,10.7821,4.22231,3.24502,4.03273,3.52302,4.2826,3.62137,3.58936,306.065,3.41403,3.24877,0.661351,0.650441,3600,7.81237,7.24684,7.07973,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","Glucose_nbSat"
"complete-400-0.1-3-9876543214003.cnf",800,47369,800,47369,0,0,0.2,0.016889,0.638886,0.726711,1.48122,0.017936,1.283081,0.0025,0.07625,1.638679,0.681838,0.681838,0,0.017936,0.925032,0.001203,0.050772,5.304647,0.444544,0.362948,0,0.858667,3.251034,0.002136,0.224327,0.001182,0.003526,4.344541,0.690283,0.009225,0.017798,0.008128,0.009732,0.08,-1,0,-1,0,-512,-1,0,-1,0,0,20.26,10.6883,10.7987,4.36016,3.30192,4.30868,3.84173,4.24342,3.70969,3.57864,60.7151,3.49658,3.41916,0.648656,0.66393,3600,8.40667,7.43634,7.54023,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","Glucose_nbSat"
"complete-500-0.1-1-9876543215001.cnf",1000,73331,1000,73331,0,0,0.36,0.013637,0.642837,0.725116,1.391011,0.017411,1.313667,0.002,0.072,1.671505,0.681813,0.681813,0,0.017411,0.93854,0.000941,0.046447,5.478246,0.457456,0.385061,0,0.874011,3.072051,0.001708,0.219571,0.000927,0.002632,4.479497,0.688631,0.007472,0.013444,0.007146,0.007759,0.22,-1,0,-1,0,-512,-1,0,-1,0,0,29.04,13.1781,12.55,12.5914,10.7845,11.5135,11.6931,12.8398,12.4378,12.046,320.283,11.2961,11.9303,1.58443,1.59503,3600,19.6788,20.6145,10.3552,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","Glucose_nbSat"
"complete-500-0.1-15-98765432150015.cnf",1000,74037,1000,74037,0,0,0.38,0.013507,0.642977,0.725082,1.369577,0.017542,1.31376,0.002,0.07,1.656925,0.681848,0.681848,0,0.017542,0.938965,0.00104,0.048179,5.475548,0.459592,0.384074,0,0.876863,3.081171,0.001708,0.218249,0.001027,0.00262,4.470427,0.688602,0.007408,0.013186,0.007051,0.007739,0.26,-1,0,-1,0,-512,-1,0,-1,0,0,24.9,13.2892,12.7078,14.6146,12.1941,11.5482,11.5063,13.9373,12.9943,12.1734,34.0164,12.1666,11.1918,1.65039,2.07916,3600,20.7492,20.4397,10.3184,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","Glucose_nbSat"
"complete-500-0.1-17-98765432150017.cnf",1000,74812,1000,74812,0,0,0.38,0.013367,0.642677,0.725849,1.375209,0.0177,1.319689,0.002,0.079,1.668838,0.682885,0.682885,0.02,0.0177,0.937315,0.001043,0.045501,5.474513,0.456984,0.388245,0,0.881291,3.023942,0.001711,0.217346,0.001029,0.002633,4.46556,0.689569,0.007345,0.01283,0.007018,0.007686,0.24,-1,0,-1,0,-512,-1,0,-1,0,0,22.34,13.6651,13.2403,13.5383,12.6016,12.7331,11.7928,14.4845,13.0265,12.8593,141.071,13.0917,13.0326,1.75553,1.74107,3600,23.306,21.1991,10.6142,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","Glucose_nbSat"
"complete-500-0.1-8-9876543215008.cnf",1000,74222,1000,74222,0,0,0.38,0.013473,0.643348,0.724462,1.375548,0.017614,1.31279,0.002,0.07,1.664446,0.681092,0.681092,0,0.017614,0.939863,0.001037,0.047897,5.48421,0.459455,0.384938,0,0.877918,3.093824,0.001706,0.218647,0.001024,0.002775,4.492178,0.687828,0.007393,0.012989,0.007073,0.007707,0.24,-1,0,-1,0,-512,-1,0,-1,0,0,21.14,13.1035,13.3992,13.9471,11.3786,12.4255,12.2268,13.8987,11.2139,13.3099,316.198,12.6959,11.7099,1.731,1.82408,3600,19.767,20.9065,10.5581,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","Glucose_nbSat"
"countbitssrl032.cnf",18607,55724,6781,34365,1.743991,0.621534,0.16,0.197323,0.380051,0.944868,1.434799,0.000456,0.437576,0.000295,0.005309,1.25653,0.324633,0.668704,0,0.000456,1.183103,0.000233,0.008293,1.833126,0.077521,0.058195,0,0.6,1.767133,0.000193,1.268796,2.9e-05,0.003725,1.568758,0.541394,0.000487,1.053138,0.000175,0.006402,0.06,0.001553,1.14743,0.000204,0.011029,3.15233,0.128946,0.474344,0.008777,0.527273,2.931257,4.08,479.792,339.311,830.928,301.149,381.959,430.624,951.925,334.884,377.864,389.709,405.645,381.193,3418.28,3150.8,3600,220.347,246.953,783.929,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","abcdSAT"
"dated-10-13-u.cnf",180608,815261,49204,286487,2.670596,1.845717,1.96,0.17175,0.355383,1.069977,1.33521,5.3e-05,0.404143,4.1e-05,0.000244,0.974264,0.610405,0.917096,0.02,5.3e-05,0.452466,2.1e-05,0.000136,2.762578,0.246477,0.157733,0,0.777778,3.105697,3.4e-05,0.442952,1e-05,9.8e-05,2.523741,0.761612,5.2e-05,0.466757,1.4e-05,0.00014,2.82,7.1e-05,0.579002,1e-05,0.000286,3.49302,0.153772,0.636018,0.026852,0.611111,3.243823,4.22,197.076,234.329,637.241,372.751,388.144,430.45,879.834,424.503,428.621,709.499,375.301,430.539,1427.32,894.531,3600,347.249,319.346,1438.56,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","newJointClass"
"dated-10-17-u.cnf",229544,1070757,62370,393294,2.680359,1.722536,2.58,0.158584,0.346281,1.04987,1.305243,4.2e-05,0.378509,3.2e-05,0.000192,0.971555,0.567308,0.927675,0.04,4.2e-05,0.553649,1.5e-05,0.000104,2.866164,0.239778,0.158491,0,0.809524,3.130811,2.7e-05,0.505439,8e-06,7.1e-05,2.608284,0.74502,4.1e-05,0.55596,1e-05,0.000102,4.58,6.3e-05,0.654135,8e-06,0.000206,3.628911,0.140333,0.718074,0.027401,0.611111,3.208697,8.74,1313.52,1057.44,2101.15,3051.84,3600,2682.44,2107.44,3600,3600,2334.42,3001.66,2403.27,3600,3179.5,3600,1479.74,2476.01,3600,"TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","FALSE","Lingeling_sr15bal"
"dated-5-13-u.cnf",138808,626501,44244,248601,2.137329,1.520107,1.56,0.177972,0.370976,1.041605,1.375095,6e-05,0.446415,4.5e-05,0.000271,1.013198,0.615331,0.892004,0.02,6e-05,0.445125,2.4e-05,0.000157,2.732986,0.249897,0.156516,0,0.764706,3.0829,3.7e-05,0.457103,1.2e-05,0.000113,2.45362,0.755206,6.2e-05,0.451072,1.6e-05,0.000161,2.32,8.1e-05,0.563262,1.2e-05,0.00033,3.483943,0.155452,0.613145,0.026447,0.611111,3.271776,3.62,2669.08,1286.19,2951.92,3600,3600,3600,3600,3600,3600,2778.01,3600,3600,3600,3600,3600,1840.89,3600,3600,"TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","newJointClass"
"dimacs.cnf",2835,9747,1717,8037,0.651136,0.212766,0,0.213637,0.546059,0.618296,0.901123,0.001789,0.266545,0.001165,0.01922,0.362233,0.020654,0.937539,0,0.001789,1.132462,0.00112,0.017917,1.526208,0.088477,0.046953,0,0.5,1.458277,0.000729,0.732919,0.000249,0.005101,1.351048,0.421177,0.001071,1.090338,0.000622,0.008834,0,0.005687,0.782197,0.000995,0.022645,3.348131,0.202719,0.591215,0.046761,0.638095,3.063632,0.46,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","COMiniSatPS_Main_Sequence"
"grieu-vmpc-31.cnf",961,146909,961,146909,0,0,0.12,0.006541,0.595062,0.547633,0.675011,0.002725,0.290472,0.002081,0.032258,0.673614,0.393121,0.999578,0.02,0.002725,0.003985,0.002662,0.00273,0.646102,0.526353,0.001468,0.521411,0.534527,0.303764,0.002711,0.004005,0.002648,0.002716,0.646102,0.999578,0.001525,0.077632,0.00081,0.001572,0,-1,0,-1,0,-512,-1,0,-1,0,0,20.42,3600,2900.57,3600,49.6766,3600,2621.2,3600,461.221,434.052,434.866,2523.63,48.0916,1135.73,1811.98,3600,778.184,3600,3600,"FALSE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","newJointClass"
"group_mulr.cnf",6557,50475,3584.5,33500,0.694639,0.229915,0.11,0.101547,0.405009,0.699403,1.408565,0.000957,0.36647,0.000558,0.00478,1.112857,0.142588,0.748646,0,0.000957,0.701882,0.000231,0.007762,2.894926,0.221968,0.157,0,0.796552,2.91056,0.000419,0.649694,3.2e-05,0.002626,2.483913,0.514044,0.000773,0.471501,0.000167,0.005039,0.02,3.9e-05,0.235897,4e-06,0.000185,2.913676,0.121264,0.211822,0.001719,0.370713,2.664719,19.33,3600,3600,111.304,3600,66.9147,3600,113.573,3600,3600,15.4011,3600,3600,91.7204,11.5067,3600,3600,3600,3600,"FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","newJointClass"
"gss-18-s100.cnf",31364,94269,13582,56442,1.309233,0.670192,0.44,0.240636,0.188959,1.551596,1.129914,0.000219,1.081875,0.000147,0.00243,0.980557,0.66183,0.940098,0,0.000219,0.801666,0.000124,0.001896,2.462592,0.182672,0.151998,0,0.777778,2.358444,0.00015,0.94403,5.3e-05,0.001577,1.876577,0.894936,0.00041,0.758301,7.1e-05,0.002179,0.22,0.000444,0.909657,8.9e-05,0.003756,3.7886,0.172018,0.465697,0.018578,0.527778,3.223674,1.74,483.403,478.047,725.727,269.697,402.731,487.171,898.414,684.108,696.269,539.045,479.254,547.973,630.486,1177.7,3600,67.5704,42.0222,789.363,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","Nigma.1.2.87"
"gss-19-s100.cnf",31435,94548,13682,56829,1.297544,0.663728,0.44,0.240757,0.189879,1.54893,1.131974,0.000217,1.081901,0.000146,0.002412,0.980915,0.66144,0.940083,0,0.000217,0.799328,0.000123,0.001865,2.460904,0.182015,0.152301,0,0.777778,2.354195,0.000149,0.939773,5.3e-05,0.001566,1.876014,0.893998,0.000407,0.759141,7e-05,0.002164,0.24,0.00044,0.911201,8.8e-05,0.00373,3.780413,0.17236,0.4661,0.018378,0.527778,3.226943,1.76,817.047,297.284,1162.89,792.277,332.487,506.037,736.977,1156.9,893.583,1171.94,587.84,941.345,308.613,257.436,3600,43.1214,419.062,903.611,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","newJointClass"
"gss-22-s100.cnf",31616,95110,13864,57628,1.280439,0.650413,0.44,0.240577,0.191857,1.539878,1.142642,0.000216,1.085142,0.000144,0.00238,0.990912,0.658603,0.938589,0,0.000216,0.796914,0.000121,0.001787,2.479569,0.184228,0.154298,0,0.777778,2.382623,0.000147,0.933395,5.2e-05,0.00151,1.878671,0.890938,0.000399,0.759519,6.9e-05,0.0021,0.24,0.000436,0.913729,8.7e-05,0.003627,3.787388,0.172922,0.463596,0.018378,0.527778,3.230322,1.78,3600,834.459,3600,3600,3600,3600,3600,531.791,572.814,605.067,3600,3600,3600,3600,3600,2768.54,3600,3600,"FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","Lingeling_sr15baq"
"hitag2-10-60-0-0x8edc44db7837bbf-65.cnf",2271,30273,2159,30001,0.051876,0.009066,0.04,0.071964,0.313583,0.85433,1.734389,0.002739,0.313377,0.000926,0.003242,0.997374,0.142229,0.164361,0,0.002739,1.836113,0.000333,0.042332,2.922128,0.038379,0.053991,0,0.285714,1.809777,0.000295,1.671289,3.3e-05,0.0047,2.546984,0.20406,0.000381,1.229147,0.000167,0.0038,0.02,-1,0,-1,0,-512,-1,0,-1,0,0,20.02,3600,2688.5,3600,1869.8,3600,3600,3600,2271.23,2259.54,3600,3600,3600,3600,3600,3600,2408.9,3600,3600,"FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","abcdSAT"
