"id","f_1","f_2","f_3","f_4","f_5","f_6","f_7","f_8","f_9","f_10","f_11","f_12","f_13","f_14","f_15","f_16","f_17","f_18","f_19","f_20","f_21","f_22","f_23","f_24","f_25","f_29","f_30","f_31","f_32","f_33","f_34","f_35","f_36","f_37","CCEHC2akms","CCLS2akms","Naps.1.02.ms","WMaxSatz.","WMaxSatz09","WPM3.2015.co","ahms.1.70","ahms.ls.1.70","maxino16.dis","CCEHC2akms_success","CCLS2akms_success","Naps.1.02.ms_success","WMaxSatz._success","WMaxSatz09_success","WPM3.2015.co_success","ahms.1.70_success","ahms.ls.1.70_success","maxino16.dis_success","base","Class"
"Rounded_CorrelationClustering_Protein1_TRANSITIVE_N230.wcnf",26335,6007383,5e-04,47042.36719,8524.30566,162,50000,0.00438,0.00011,0,0.00011,0.00011,0,0.00012,0.03521,4e-05,0.00011,8e-05,0.33345,0.00089,0.33285,0.33431,0.00146,0.34803,0.0587,5e-04,5e-04,1,0.00011,0,0.00011,0.00011,0,1,1800,1800,1800,1800,1800,862.55,1800,1800,178.58,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,7.6,"maxhs.b"
"Rounded_CorrelationClustering_Protein1_TRANSITIVE_N250.wcnf",31125,7722538,0.00046,47113.25391,8429.00781,162,50000,0.00403,1e-04,0,1e-04,1e-04,0,1e-04,0.05152,3e-05,1e-04,6e-05,0.33338,0.00082,0.33289,0.33423,0.00134,0.32668,0.04548,0.00046,0.00046,1,1e-04,0,1e-04,1e-04,0,1,1800,1800,1800,1800,1800,827.37,1800,1800,359.84,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,9.79,"maxhs.b"
"Rounded_CorrelationClustering_Protein1_TRANSITIVE_N270.wcnf",36315,9736470,0.00042,47166.32812,8337.50488,162,50000,0.00373,8e-05,0,8e-05,8e-05,0,8e-05,0.09389,3e-05,8e-05,6e-05,0.33334,0.00077,0.33292,0.33416,0.00124,0.31085,0.08264,0.00042,0.00042,1,8e-05,0,8e-05,8e-05,0,1,1800,1800,1800,1800,1800,1800,1800,1800,699.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,12.38,"maxhs.b"
"Rounded_CorrelationClustering_Protein1_TRANSITIVE_N290.wcnf",41905,12073212,0.00038,47026.19922,8569.50098,162,50000,0.00347,7e-05,0,7e-05,7e-05,0,6e-05,0.11375,2e-05,7e-05,5e-05,0.3333,0.00074,0.33295,0.3341,0.00116,0.2991,0.1158,0.00038,0.00038,1,7e-05,0,7e-05,7e-05,0,1,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15.12,"maxhs.b"
"Rounded_CorrelationClustering_Protein1_UNARY_N150.wcnf",209318,593816,0.00221,46920.67578,8634.32031,162,50000,0.3525,1e-05,1.83695,1e-05,0.00025,0.00025,1e-05,2.56249,0,0.00072,0.00071,0.49129,0.08024,0.16667,0.99338,0.82671,0.42606,0.27661,0.00062,0.66623,0.9979,1e-05,0,0,0.00025,0.00025,0.9979,1800,1800,1800,1800,1800,1800,1800,1800,367.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.71,"LMHS.2016"
"Rounded_CorrelationClustering_Protein1_UNARY_N170.wcnf",312772,905534,0.002,46615.64062,9051.20117,162,50000,0.3454,1e-05,0,0,0.00019,0.00019,1e-05,0,0,0.00054,0.00054,0.49264,0.07574,0.11111,0.99415,0.88304,0.42892,0,0.00053,0.65817,0.99816,1e-05,0,0,0.00019,0.00019,0.99816,1800,1800,1800,1800,1800,1800,1800,1800,1043.55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1.08,"LMHS.2016"
"Rounded_CorrelationClustering_Protein1_UNARY_N190.wcnf",385312,1119222,0.0018,46616.06641,9031.0459,162,50000,0.34427,1e-05,0,0,0.00017,0.00017,1e-05,0,0,0.00049,0.00049,0.49207,0.07949,0.11111,0.99476,0.88365,0.42878,0,5e-04,0.65561,0.99836,1e-05,0,0,0.00017,0.00017,0.99836,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.35,"LMHS.2016"
"Rounded_CorrelationClustering_Protein1_UNARY_N210.wcnf",528394,1549412,0.00165,46855.30859,8741.5957,162,50000,0.34103,1e-05,0,0,0.00014,0.00013,1e-05,0,0,4e-04,4e-04,0.49293,0.07646,0.1,0.99526,0.89526,0.4284,0,0.00043,0.65303,0.99851,0,0,0,0.00014,0.00013,0.99851,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.87,"LMHS.2016"
"Rounded_CorrelationClustering_Protein1_UNARY_N230.wcnf",673516,1986526,0.00151,47042.36719,8524.30566,162,50000,0.33904,0,0,0,0.00012,0.00011,0,0,0,0.00034,0.00034,0.49346,0.07319,0.1,0.99567,0.89567,0.42728,0,0.00039,0.65095,0.99864,0,0,0,0.00012,0.00011,0.99864,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.39,"maxhs.b"
"Rounded_CorrelationClustering_Protein1_UNARY_N250.wcnf",851633,2527291,0.0014,47113.25391,8429.00781,162,50000,0.33697,0,0,0,1e-04,1e-04,0,0,0,0.00029,0.00029,0.49379,0.07154,0.1,0.99602,0.89602,0.42724,0,0.00035,0.64877,0.99875,0,0,0,1e-04,1e-04,0.99875,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.06,"maxhs.b"
"Rounded_CorrelationClustering_Protein1_UNARY_N270.wcnf",1043467,3109863,0.0013,47166.32812,8337.50488,162,50000,0.33553,0,0,0,9e-05,9e-05,0,0,0,0.00026,0.00026,0.49398,0.07067,0.06667,0.99631,0.92964,0.43096,0,0.00032,0.64722,0.99884,0,0,0,9e-05,9e-05,0.99884,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.79,"maxhs.b"
"Rounded_CorrelationClustering_Protein1_UNARY_N290.wcnf",1258255,3760945,0.00122,47026.19922,8569.50098,162,50000,0.33456,0,0,0,8e-05,8e-05,0,0,0,0.00023,0.00023,0.49425,0.06951,0.06667,0.99656,0.9299,0.43383,0,0.00029,0.64638,0.99892,0,0,0,8e-05,8e-05,0.99892,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.58,"maxhs.b"
"Rounded_CorrelationClustering_Protein2_BINARY_N200.wcnf",26089,114290,0.02381,46732.79297,8972.87695,258,50000,0.22827,0.00011,2.346,4e-05,0.0022,0.00216,0.00011,0.36651,4e-05,0.00034,0.00031,0.46679,0.21005,0.1,0.5,0.4,0.49803,0.54291,0.02388,0.21434,0.97619,9e-05,0,3e-05,0.00165,0.00162,0.80954,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.14,"LMHS.2016"
"Rounded_CorrelationClustering_Protein2_BINARY_N220.wcnf",31190,137348,0.02381,46989.38281,8663.10156,80,50000,0.22709,9e-05,2.43713,4e-05,0.00198,0.00194,9e-05,0.3666,3e-05,0.00029,0.00026,0.46674,0.20978,0.1,0.5,0.4,0.49828,0.54265,0.02387,0.21433,0.97619,7e-05,0,4e-05,0.00149,0.00145,0.80953,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.18,"LMHS.2016"
"Rounded_CorrelationClustering_Protein2_BINARY_N240.wcnf",36795,162758,0.02381,47105.61719,8493.97852,80,50000,0.22607,8e-05,2.55521,4e-05,0.00182,0.00178,8e-05,0.36732,3e-05,0.00024,0.00022,0.46666,0.20977,0.1,0.5,0.4,0.49871,0.54192,0.02386,0.21432,0.97619,6e-05,0,3e-05,0.00136,0.00133,0.80953,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.2,"LMHS.2016"
"Rounded_CorrelationClustering_Protein2_BINARY_N260.wcnf",46970,209770,0.02128,47245.57422,8247.67773,80,50000,0.22391,6e-05,2.6143,3e-05,0.00147,0.00144,6e-05,0.39234,2e-05,0.00021,0.00019,0.46832,0.20985,0.09091,0.5,0.40909,0.49898,0.53963,0.02132,0.2128,0.97872,5e-05,0,2e-05,0.0011,0.00108,0.80852,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.27,"LMHS.2016"
"Rounded_CorrelationClustering_Protein2_BINARY_N280.wcnf",54000,241965,0.02128,47235.59375,8210.70996,80,50000,0.22317,5e-05,2.69409,2e-05,0.00134,0.00131,5e-05,0.39262,2e-05,0.00019,0.00017,0.46826,0.20985,0.09091,0.5,0.40909,0.49924,0.53933,0.02131,0.2128,0.97872,4e-05,0,2e-05,0.001,0.00098,0.80852,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,"LMHS.2016"
"Rounded_CorrelationClustering_Protein2_BINARY_N300.wcnf",60300,270729,0.02128,47235.58984,8205.62793,80,50000,0.22273,5e-05,2.75401,2e-05,0.00126,0.00123,5e-05,0.3931,2e-05,0.00017,0.00015,0.46816,0.21035,0.09091,0.5,0.40909,0.49911,0.53941,0.02131,0.21279,0.97872,4e-05,0,2e-05,0.00094,0.00092,0.80852,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.34,"LMHS.2016"
"Rounded_CorrelationClustering_Protein2_BINARY_N320.wcnf",68120,306637,0.02128,47189.69922,8235.74902,80,50000,0.22215,4e-05,2.86591,2e-05,0.0012,0.00118,4e-05,0.39305,1e-05,0.00015,0.00013,0.46802,0.21121,0.09091,0.5,0.40909,0.49853,0.54064,0.02131,0.21279,0.97872,3e-05,0,2e-05,9e-04,0.00088,0.80852,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.39,"LMHS.2016"
"Rounded_CorrelationClustering_Protein2_BINARY_N340.wcnf",76100,343297,0.02128,47224.66406,8181.68066,80,50000,0.22167,4e-05,2.93962,2e-05,0.00113,0.00111,4e-05,0.39281,1e-05,0.00013,0.00012,0.46794,0.21159,0.09091,0.5,0.40909,0.49813,0.54109,0.0213,0.21279,0.97872,3e-05,0,1e-05,0.00085,0.00083,0.80852,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.43,"LMHS.2016"
"Rounded_CorrelationClustering_Protein2_BINARY_N360.wcnf",82100,370651,0.02128,47184.98438,8269.33496,80,50000,0.2215,4e-05,2.94709,2e-05,0.00108,0.00106,4e-05,0.39278,1e-05,0.00012,0.00011,0.4679,0.21185,0.09091,0.5,0.40909,0.49787,0.54124,0.0213,0.21279,0.97872,3e-05,0,1e-05,0.00081,8e-04,0.80852,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.46,"LMHS.2016"
"Rounded_CorrelationClustering_Protein2_BINARY_N380.wcnf",89700,405525,0.02128,47167.39844,8287.4668,80,50000,0.22119,3e-05,2.9958,1e-05,0.00102,0.001,3e-05,0.39318,1e-05,0.00011,1e-04,0.46785,0.21206,0.09091,0.5,0.40909,0.49761,0.5416,0.0213,0.21278,0.97872,3e-05,0,1e-05,0.00076,0.00075,0.80851,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.57,"LMHS.2016"
"Rounded_CorrelationClustering_Protein2_BINARY_N400.wcnf",97240,440117,0.02128,47170.07812,8275.86035,80,50000,0.22094,3e-05,3.04804,1e-05,0.00096,0.00095,3e-05,0.39278,1e-05,1e-04,9e-05,0.46782,0.21216,0.09091,0.5,0.40909,0.49742,0.54198,0.0213,0.21278,0.97872,2e-05,0,1e-05,0.00072,0.00071,0.80851,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.56,"LMHS.2016"
"Rounded_CorrelationClustering_Protein2_TRANSITIVE_N100.wcnf",4950,485818,0.00148,46416.98438,9086.60352,1412,50000,0.01019,0.00061,0,0.00061,0.00061,0,0.00061,0.02573,2e-04,0.00061,4e-04,0.33356,0.00227,0.3322,0.33559,0.00339,0.33383,0.07017,0.00148,0.00148,1,0.00061,0,0.00061,0.00061,0,1,1800,1800,1800,1800,1800,134.46,1800,1800,7.74,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.59,"Open.WBO16"
"Rounded_CorrelationClustering_Protein2_TRANSITIVE_N120.wcnf",7140,843495,0.00116,46509.41406,9048.06738,258,50000,0.00846,0.00042,0,0.00042,0.00042,0,0.00042,0.02469,0.00014,0.00042,0.00028,0.33351,0.00183,0.33239,0.33521,0.00282,0.3325,0.06262,0.00116,0.00116,1,0.00042,0,0.00042,0.00042,0,1,1800,1800,1800,1800,1800,1800,1800,1800,17.94,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1.03,"maxhs.b"
"Rounded_CorrelationClustering_Protein2_TRANSITIVE_N140.wcnf",9730,1344035,0.00096,46771.47656,8694.33496,258,50000,0.00724,0.00031,0,0.00031,0.00031,0,0.00031,0.02255,1e-04,0.00031,0.00021,0.33347,0.00156,0.33253,0.33494,0.00241,0.33681,0.05742,0.00096,0.00096,1,0.00031,0,0.00031,0.00031,0,1,1800,1800,1800,1800,1800,1800,1800,1800,49.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1.64,"maxhs.b"
"Rounded_CorrelationClustering_Protein2_TRANSITIVE_N160.wcnf",12720,2011500,0.00087,46941.57812,8613.13965,258,50000,0.00632,0.00024,0,0.00024,0.00024,0,0.00024,0.02112,8e-05,0.00024,0.00016,0.33345,0.00139,0.33263,0.33474,0.00211,0.33215,0.05504,0.00087,0.00087,1,0.00024,0,0.00024,0.00024,0,1,1800,1800,1800,1800,1800,1800,1800,1800,233.99,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2.49,"maxhs.b"
"Rounded_CorrelationClustering_Protein2_TRANSITIVE_N180.wcnf",16110,2869936,0.00082,46805.35156,8867.62012,258,50000,0.00561,0.00019,0,0.00019,0.00019,0,0.00018,0.02427,6e-05,0.00019,0.00012,0.33347,0.00127,0.33271,0.33458,0.00187,0.32639,0.05891,0.00082,0.00082,1,0.00019,0,0.00019,0.00019,0,1,1800,1800,1800,1800,1800,1800,1800,1800,818.94,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3.67,"maxhs.b"
"Rounded_CorrelationClustering_Protein2_TRANSITIVE_N200.wcnf",19900,3942921,0.00069,46732.79297,8972.87695,258,50000,0.00505,0.00015,0,0.00015,0.00015,0,0.00015,0.02553,5e-05,0.00015,1e-04,0.33348,0.00111,0.33277,0.33445,0.00168,0.33388,0.04874,0.00069,0.00069,1,0.00015,0,0.00015,0.00015,0,1,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.89,"maxhs.b"
"Rounded_CorrelationClustering_Protein2_TRANSITIVE_N220.wcnf",24090,5254890,0.00062,46989.38281,8663.10156,80,50000,0.00458,0.00012,0,0.00012,0.00012,0,0.00012,0.02461,4e-05,0.00012,8e-05,0.3335,0.00102,0.33282,0.33435,0.00153,0.3442,0.05475,0.00062,0.00062,1,0.00012,0,0.00012,0.00012,0,1,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6.62,"maxhs.b"
"Rounded_CorrelationClustering_Protein2_TRANSITIVE_N240.wcnf",28680,6829715,0.00057,47105.61719,8493.97852,80,50000,0.0042,1e-04,0,1e-04,1e-04,0,1e-04,0.01722,3e-05,1e-04,7e-05,0.33344,0.00092,0.33287,0.33427,0.0014,0.33674,0.04515,0.00057,0.00057,1,1e-04,0,1e-04,1e-04,0,1,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8.69,"maxhs.b"
"Rounded_CorrelationClustering_Protein2_TRANSITIVE_N260.wcnf",33670,8691323,0.00051,47245.57422,8247.67773,80,50000,0.00387,9e-05,0,9e-05,9e-05,0,8e-05,0.10729,3e-05,9e-05,6e-05,0.33337,0.00085,0.3329,0.33419,0.00129,0.3182,0.06666,0.00051,0.00051,1,9e-05,0,9e-05,9e-05,0,1,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11.13,"maxhs.b"
"Rounded_CorrelationClustering_Protein2_UNARY_N100.wcnf",76058,214221,0.00335,46416.98438,9086.60352,1412,50000,0.35504,3e-05,1.48114,1e-05,0.00047,0.00046,3e-05,2.06098,1e-05,0.00131,0.0013,0.48924,0.09146,0.22222,0.9901,0.76788,0.42233,0.29728,0.0012,0.66175,0.99692,3e-05,0,1e-05,0.00047,0.00046,0.99692,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.33,"LMHS.2016"
"Rounded_CorrelationClustering_Protein2_UNARY_N120.wcnf",120928,344898,0.00283,46509.41406,9048.06738,258,50000,0.35062,2e-05,1.56617,1e-05,0.00035,0.00034,2e-05,2.25602,1e-05,0.00099,0.00098,0.49059,0.08463,0.21053,0.99174,0.78121,0.42391,0.28721,0.00095,0.6582,0.99743,2e-05,0,1e-05,0.00035,0.00035,0.99743,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.41,"LMHS.2016"
"Rounded_CorrelationClustering_Protein2_UNARY_N140.wcnf",184776,531898,0.00243,46771.47656,8694.33496,258,50000,0.34739,1e-05,1.69285,1e-05,0.00027,0.00026,1e-05,2.44395,1e-05,0.00076,0.00075,0.4922,0.07494,0.22222,0.99291,0.77069,0.42519,0.27455,0.00074,0.65693,0.99778,1e-05,0,0,0.00027,0.00026,0.99778,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.63,"LMHS.2016"
"Rounded_CorrelationClustering_Protein2_UNARY_N160.wcnf",278719,811183,0.00215,46941.57812,8613.13965,258,50000,0.3436,1e-05,0,0,2e-04,0.00019,1e-05,0,0,0.00057,0.00057,0.4934,0.06936,0.22222,0.99379,0.77157,0.42826,0,0.00059,0.65485,0.99805,1e-05,0,0,2e-04,2e-04,0.99805,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.96,"LMHS.2016"
"Rounded_CorrelationClustering_Protein2_UNARY_N180.wcnf",414594,1222219,0.00193,46805.35156,8867.62012,258,50000,0.33921,1e-05,0,0,0.00015,0.00015,1e-05,0,0,0.00043,0.00043,0.49457,0.06349,0.2,0.99448,0.79448,0.43111,0,0.00049,0.65129,0.99826,1e-05,0,0,0.00015,0.00015,0.99826,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.46,"LMHS.2016"
"Rounded_CorrelationClustering_Protein2_UNARY_N200.wcnf",525296,1556324,0.00175,46732.79297,8972.87695,258,50000,0.33752,1e-05,0,0,0.00013,0.00013,1e-05,0,0,0.00038,0.00038,0.49451,0.06337,0.2,0.99502,0.79502,0.42904,0,0.00045,0.64877,0.99844,0,0,0,0.00013,0.00013,0.99844,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.89,"maxhs.b"
"Rounded_CorrelationClustering_Protein2_UNARY_N220.wcnf",692683,2058293,0.00159,46989.38281,8663.10156,80,50000,0.33653,0,0,0,0.00011,0.00011,0,0,0,0.00032,0.00032,0.49507,0.06017,0.14286,0.99548,0.85262,0.42837,0,0.00038,0.64907,0.99858,0,0,0,0.00011,0.00011,0.99858,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.61,"maxhs.b"
"Rounded_CorrelationClustering_Protein2_UNARY_N240.wcnf",891761,2658278,0.00146,47105.61719,8493.97852,80,50000,0.33547,0,0,0,9e-05,9e-05,0,0,0,0.00027,0.00027,0.49559,0.05648,0.14286,0.99585,0.85299,0.4298,0,0.00033,0.64884,0.99869,0,0,0,9e-05,9e-05,0.99869,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.23,"maxhs.b"
"Rounded_CorrelationClustering_Protein2_UNARY_N260.wcnf",1103919,3303346,0.00135,47245.57422,8247.67773,80,50000,0.33418,0,0,0,8e-05,8e-05,0,0,0,0.00024,0.00023,0.49575,0.05678,0.14286,0.99617,0.85331,0.4335,0,3e-04,0.64752,0.99879,0,0,0,8e-05,8e-05,0.99879,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.96,"maxhs.b"
"Rounded_CorrelationClustering_Protein3_BINARY_N200.wcnf",27322,120044,0.02381,46938.20703,8714.6084,18,50000,0.2276,0.00011,2.41913,5e-05,0.00217,0.00212,0.00011,0.36679,4e-05,0.00033,0.00029,0.46668,0.2107,0.1,0.5,0.4,0.49791,0.54261,0.02387,0.21434,0.97619,9e-05,0,4e-05,0.00162,0.00158,0.80954,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.17,"LMHS.2016"
"Rounded_CorrelationClustering_Protein3_BINARY_N220.wcnf",30731,135206,0.02381,46896.45703,8739.10742,18,50000,0.22729,9e-05,2.45387,4e-05,0.00198,0.00194,9e-05,0.36702,3e-05,0.00029,0.00026,0.46657,0.21127,0.1,0.5,0.4,0.49777,0.54298,0.02387,0.21433,0.97619,8e-05,0,4e-05,0.00149,0.00145,0.80954,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.16,"LMHS.2016"
"Rounded_CorrelationClustering_Protein3_BINARY_N240.wcnf",35787,158054,0.02381,47059.98828,8551.19336,18,50000,0.22642,8e-05,2.52943,4e-05,0.0018,0.00176,8e-05,0.36612,3e-05,0.00025,0.00022,0.46654,0.21095,0.1,0.5,0.4,0.49826,0.5427,0.02386,0.21433,0.97619,7e-05,0,3e-05,0.00135,0.00132,0.80953,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.2,"LMHS.2016"
"Rounded_CorrelationClustering_Protein3_BINARY_N260.wcnf",46240,206339,0.02128,47192.52734,8376.1543,18,50000,0.2241,6e-05,2.59657,3e-05,0.00143,0.00141,6e-05,0.39282,2e-05,0.00022,0.00019,0.46826,0.21043,0.09091,0.5,0.40909,0.49874,0.54001,0.02132,0.2128,0.97872,5e-05,0,2e-05,0.00108,0.00105,0.80852,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.26,"LMHS.2016"
"Rounded_CorrelationClustering_Protein3_BINARY_N280.wcnf",52630,235526,0.02128,47107.92578,8507.83887,18,50000,0.22346,6e-05,2.66653,3e-05,0.00134,0.00132,6e-05,0.39178,2e-05,0.00019,0.00017,0.46816,0.21083,0.09091,0.5,0.40909,0.49884,0.53982,0.02131,0.2128,0.97872,4e-05,0,2e-05,0.00101,0.00099,0.80852,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.29,"LMHS.2016"
"Rounded_CorrelationClustering_Protein3_BINARY_N300.wcnf",60600,272139,0.02128,47136.42188,8468.82031,18,50000,0.22268,5e-05,2.80037,2e-05,0.00126,0.00124,5e-05,0.39193,2e-05,0.00017,0.00015,0.46802,0.2115,0.09091,0.5,0.40909,0.49876,0.54005,0.02131,0.21279,0.97872,4e-05,0,2e-05,0.00095,0.00093,0.80852,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.34,"LMHS.2016"
"Rounded_CorrelationClustering_Protein3_BINARY_N320.wcnf",68900,310303,0.02128,47035.96875,8551.39062,18,50000,0.22204,4e-05,2.91056,2e-05,0.00124,0.00122,4e-05,0.39205,1e-05,0.00015,0.00013,0.46783,0.21251,0.09091,0.5,0.40909,0.49808,0.54115,0.0213,0.21279,0.97872,3e-05,0,2e-05,0.00093,0.00091,0.80852,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.4,"LMHS.2016"
"Rounded_CorrelationClustering_Protein3_BINARY_N340.wcnf",77490,349830,0.02128,47082.76953,8491.91797,18,50000,0.22151,4e-05,2.99462,2e-05,0.00117,0.00115,4e-05,0.39175,1e-05,0.00013,0.00012,0.4678,0.21255,0.09091,0.5,0.40909,0.49779,0.54138,0.0213,0.21279,0.97872,3e-05,0,1e-05,0.00087,0.00086,0.80852,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.45,"LMHS.2016"
"Rounded_CorrelationClustering_Protein3_BINARY_N360.wcnf",83160,375633,0.02128,47039.49609,8540.58691,18,50000,0.22139,4e-05,2.99782,2e-05,0.0011,0.00108,4e-05,0.39218,1e-05,0.00012,0.00011,0.46774,0.21294,0.09091,0.5,0.40909,0.49747,0.54192,0.0213,0.21278,0.97872,3e-05,0,1e-05,0.00082,0.00081,0.80852,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.48,"LMHS.2016"
